t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790113004.597,java-order-service,1.79,287414681.6,26.77,38
1790113004.597,java-product-service,3.1,349385523.2,32.54,43
1790113004.597,java-user-service,20.63,359766425.6,33.51,44
1790113004.597,research-postgres,0.09,132959436.8,12.38,40
1790113004.597,research-redis,0.77,7831814.144,1.46,8
1790113008.698,java-order-service,2.24,287519539.2,26.78,38
1790113008.698,java-product-service,3.28,349804953.6,32.58,43
1790113008.698,java-user-service,116.03,360500428.8,33.58,44
1790113008.698,research-postgres,0.96,133483724.8,12.43,40
1790113008.698,research-redis,0.44,7843348.48,1.46,8
1790113012.812,java-order-service,2.77,288358400.0,26.85,38
1790113012.812,java-product-service,1.27,349700096.0,32.57,43
1790113012.812,java-user-service,148.7,361653862.4,33.68,49
1790113012.812,research-postgres,3.88,140089753.6,13.05,43
1790113012.812,research-redis,2.2,7847542.784,1.46,8
1790113016.958,java-order-service,0.5,288568115.2,26.87,38
1790113016.958,java-product-service,0.58,349909811.2,32.59,43
1790113016.958,java-user-service,147.91,364275302.4,33.92,53
1790113016.958,research-postgres,2.21,153930956.8,14.33,50
1790113016.958,research-redis,0.73,7487881.216,1.39,8
1790113021.142,java-order-service,3.77,288358400.0,26.86,38
1790113021.142,java-product-service,0.95,350224384.0,32.62,43
1790113021.142,java-user-service,147.83,366477312.0,34.13,61
1790113021.142,research-postgres,1.8,156342681.6,14.56,51
1790113021.142,research-redis,0.79,7799308.288,1.45,8
1790113025.275,java-order-service,0.69,288882688.0,26.91,38
1790113025.275,java-product-service,0.92,350434099.2,32.64,43
1790113025.275,java-user-service,154.87,368259891.2,34.29,70
1790113025.275,research-postgres,1.32,156552396.8,14.58,51
1790113025.275,research-redis,0.87,7737442.304,1.44,8
1790113029.440,java-order-service,1.24,288987545.6,26.91,38
1790113029.440,java-product-service,0.95,349909811.2,32.58,43
1790113029.440,java-user-service,147.36,370566758.4,34.51,78
1790113029.440,research-postgres,1.27,157705830.4,14.69,51
1790113029.440,research-redis,0.65,7561281.536,1.41,8
1790113033.576,java-order-service,0.27,288987545.6,26.91,38
1790113033.576,java-product-service,0.31,350119526.4,32.60,43
1790113033.576,java-user-service,148.79,370881331.2,34.54,82
1790113033.576,research-postgres,1.85,157076684.8,14.63,51
1790113033.576,research-redis,2.2,7855931.392,1.46,8
1790113037.730,java-order-service,0.54,288987545.6,26.91,38
1790113037.730,java-product-service,0.62,350329241.6,32.63,43
1790113037.730,java-user-service,147.5,374236774.4,34.85,95
1790113037.730,research-postgres,1.13,157600972.8,14.67,51
1790113037.730,research-redis,0.72,8023703.552,1.49,8
1790113041.879,java-order-service,0.2,289302118.4,26.94,38
1790113041.879,java-product-service,0.26,350119526.4,32.61,43
1790113041.879,java-user-service,151.13,376229068.8,35.04,100
1790113041.879,research-postgres,1.4,157810688.0,14.70,51
1790113041.879,research-redis,0.69,7729053.696,1.44,8
1790113046.036,java-order-service,2.35,289302118.4,26.94,38
1790113046.036,java-product-service,0.22,350119526.4,32.61,43
1790113046.036,java-user-service,149.16,376648499.2,35.08,100
1790113046.036,research-postgres,1.04,157705830.4,14.68,51
1790113046.036,research-redis,0.68,7352614.912,1.37,8
1790113050.179,java-order-service,0.2,289092403.2,26.92,38
1790113050.179,java-product-service,0.23,350538956.8,32.64,43
1790113050.179,java-user-service,149.78,377277644.8,35.14,100
1790113050.179,research-postgres,1.36,157391257.6,14.65,51
1790113050.179,research-redis,0.6,7659847.68,1.43,8
1790113054.231,java-order-service,0.26,289092403.2,26.92,38
1790113054.231,java-product-service,0.34,350748672.0,32.67,43
1790113054.231,java-user-service,148.27,377382502.4,35.15,100
1790113054.231,research-postgres,1.26,157181542.4,14.64,51
1790113054.231,research-redis,0.62,7557087.232,1.41,8
1790113058.370,java-order-service,3.46,289721548.8,26.98,38
1790113058.370,java-product-service,3.47,350224384.0,32.62,43
1790113058.370,java-user-service,162.8,382205952.0,35.59,106
1790113058.370,research-postgres,1.05,156866969.6,14.61,51
1790113058.370,research-redis,0.73,7511998.464,1.40,8
1790113062.524,java-order-service,0.19,289931264.0,27.00,38
1790113062.524,java-product-service,0.24,350538956.8,32.64,43
1790113062.524,java-user-service,148.04,380213657.6,35.41,102
1790113062.524,research-postgres,3.34,157496115.2,14.67,51
1790113062.524,research-redis,2.4,7315914.752,1.36,8
1790113066.673,java-order-service,0.37,289931264.0,27.00,38
1790113066.673,java-product-service,0.3,350748672.0,32.67,43
1790113066.673,java-user-service,146.69,378955366.4,35.29,100
1790113066.673,research-postgres,1.43,157810688.0,14.70,51
1790113066.673,research-redis,0.86,7638876.16,1.42,8
1790113070.832,java-order-service,0.21,290036121.6,27.02,38
1790113070.832,java-product-service,0.27,350853529.6,32.68,43
1790113070.832,java-user-service,148.32,379269939.2,35.32,100
1790113070.832,research-postgres,1.67,157600972.8,14.68,51
1790113070.832,research-redis,0.51,7241465.856,1.35,8
1790113074.978,java-order-service,0.19,290036121.6,27.02,38
1790113074.978,java-product-service,0.25,350853529.6,32.68,43
1790113074.978,java-user-service,150.13,381471948.8,35.52,102
1790113074.978,research-postgres,1.22,157705830.4,14.69,51
1790113074.978,research-redis,0.75,7831814.144,1.46,8
1790113079.134,java-order-service,0.2,290036121.6,27.02,38
1790113079.134,java-product-service,5.08,350958387.2,32.69,43
1790113079.134,java-user-service,149.6,382415667.2,35.61,102
1790113079.134,research-postgres,0.77,157181542.4,14.64,51
1790113079.134,research-redis,0.57,7544504.32,1.41,8
1790113083.262,java-order-service,0.16,289616691.2,26.98,38
1790113083.262,java-product-service,0.22,350958387.2,32.69,43
1790113083.262,java-user-service,153.14,382625382.4,35.64,101
1790113083.262,research-postgres,1.29,157286400.0,14.65,51
1790113083.262,research-redis,0.81,7860125.696,1.46,8
1790113087.474,java-order-service,0.18,289616691.2,26.98,38
1790113087.474,java-product-service,0.24,350958387.2,32.69,43
1790113087.474,java-user-service,149.61,381576806.4,35.54,100
1790113087.474,research-postgres,2.32,157810688.0,14.69,51
1790113087.474,research-redis,0.78,7548698.624,1.41,8
1790113091.643,java-order-service,0.19,289931264.0,27.00,38
1790113091.643,java-product-service,0.24,350538956.8,32.64,43
1790113091.643,java-user-service,147.96,383988531.2,35.77,102
1790113091.643,research-postgres,1.36,157810688.0,14.70,51
1790113091.643,research-redis,0.58,8261730.304,1.54,8
1790113095.806,java-order-service,0.19,289931264.0,27.00,38
1790113095.806,java-product-service,0.23,350538956.8,32.64,43
1790113095.806,java-user-service,148.75,384093388.8,35.77,101
1790113095.806,research-postgres,1.25,156866969.6,14.61,51
1790113095.806,research-redis,0.79,7700742.144,1.43,8
1790113099.972,java-order-service,2.09,290245836.8,27.03,38
1790113099.972,java-product-service,3.04,351168102.4,32.70,43
1790113099.972,java-user-service,148.31,384722534.4,35.83,100
1790113099.972,research-postgres,1.04,157496115.2,14.67,51
1790113099.972,research-redis,0.75,7385120.768,1.38,8
1790113104.136,java-order-service,0.2,290245836.8,27.03,38
1790113104.136,java-product-service,0.29,350853529.6,32.67,43
1790113104.136,java-user-service,148.96,383883673.6,35.75,99
1790113104.136,research-postgres,1.54,157391257.6,14.65,51
1790113104.136,research-redis,0.8,7528775.68,1.40,8
1790113108.272,java-order-service,1.67,290245836.8,27.03,38
1790113108.272,java-product-service,2.35,351168102.4,32.71,43
1790113108.272,java-user-service,151.66,386085683.2,35.96,101
1790113108.272,research-postgres,1.91,157181542.4,14.64,51
1790113108.272,research-redis,0.69,7503609.856,1.40,8
1790113112.421,java-order-service,0.17,290350694.4,27.04,38
1790113112.421,java-product-service,0.24,350853529.6,32.68,43
1790113112.421,java-user-service,148.26,386295398.4,35.98,100
1790113112.421,research-postgres,1.88,157496115.2,14.67,51
1790113112.421,research-redis,0.88,7511998.464,1.40,8
1790113116.567,java-order-service,0.19,290350694.4,27.04,38
1790113116.567,java-product-service,0.28,350853529.6,32.68,43
1790113116.567,java-user-service,149.95,386714828.8,36.01,100
1790113116.567,research-postgres,1.14,157286400.0,14.65,51
1790113116.567,research-redis,0.79,7750025.216,1.44,8
1790113120.734,java-order-service,0.17,290874982.4,27.09,38
1790113120.734,java-product-service,2.05,351063244.8,32.70,43
1790113120.734,java-user-service,149.19,388077977.6,36.14,101
1790113120.734,research-postgres,1.87,157181542.4,14.64,51
1790113120.734,research-redis,0.72,7765753.856,1.45,8
1790113124.855,java-order-service,0.19,290874982.4,27.09,38
1790113124.855,java-product-service,0.25,351063244.8,32.70,43
1790113124.855,java-user-service,148.53,388707123.2,36.20,100
1790113124.855,research-postgres,1.31,157181542.4,14.64,51
1790113124.855,research-redis,0.73,7750025.216,1.44,8
1790113128.972,java-order-service,0.82,290560409.6,27.06,38
1790113128.972,java-product-service,2.24,351482675.2,32.74,43
1790113128.972,java-user-service,150.94,390175129.6,36.34,100
1790113128.972,research-postgres,1.51,157810688.0,14.69,51
1790113128.972,research-redis,0.52,7569670.144,1.41,8
1790113133.140,java-order-service,0.41,290874982.4,27.09,38
1790113133.140,java-product-service,0.25,351797248.0,32.76,43
1790113133.140,java-user-service,148.05,391118848.0,36.42,100
1790113133.140,research-postgres,3.05,157286400.0,14.65,51
1790113133.140,research-redis,1.95,8191475.712,1.53,8
1790113137.276,java-order-service,0.22,290874982.4,27.09,38
1790113137.276,java-product-service,0.28,351797248.0,32.76,43
1790113137.276,java-user-service,149.83,392691712.0,36.57,101
1790113137.276,research-postgres,0.71,157391257.6,14.65,51
1790113137.276,research-redis,0.66,7950303.232,1.48,8
1790113141.450,java-order-service,0.19,291294412.8,27.13,38
1790113141.450,java-product-service,0.29,351377817.6,32.72,43
1790113141.450,java-user-service,148.68,393006284.8,36.60,100
1790113141.450,research-postgres,0.86,157181542.4,14.64,51
1790113141.450,research-redis,0.63,7561281.536,1.41,8
1790113145.587,java-order-service,0.32,291294412.8,27.13,38
1790113145.587,java-product-service,0.33,351377817.6,32.72,43
1790113145.587,java-user-service,148.32,395208294.4,36.81,100
1790113145.587,research-postgres,1.5,157600972.8,14.68,51
1790113145.587,research-redis,0.67,7593787.392,1.41,8
1790113149.742,java-order-service,2.67,290560409.6,27.06,38
1790113149.742,java-product-service,1.32,352006963.2,32.78,43
1790113149.742,java-user-service,148.79,398983168.0,37.16,100
1790113149.742,research-postgres,0.64,158439833.6,14.76,51
1790113149.742,research-redis,0.63,8470396.928,1.58,8
1790113153.898,java-order-service,0.18,291084697.6,27.11,38
1790113153.898,java-product-service,0.22,352006963.2,32.78,43
1790113153.898,java-user-service,149.42,400346316.8,37.29,102
1790113153.898,research-postgres,2.67,157600972.8,14.68,51
1790113153.898,research-redis,1.92,7499415.552,1.40,8
1790113158.060,java-order-service,0.3,291084697.6,27.11,38
1790113158.060,java-product-service,0.23,352006963.2,32.78,43
1790113158.060,java-user-service,155.92,401919180.8,37.43,101
1790113158.060,research-postgres,2.04,157915545.6,14.71,51
1790113158.060,research-redis,0.65,7700742.144,1.43,8
1790113162.235,java-order-service,0.19,291189555.2,27.11,38
1790113162.235,java-product-service,0.27,351797248.0,32.77,43
1790113162.235,java-user-service,148.18,400660889.6,37.31,100
1790113162.235,research-postgres,2.24,165150720.0,15.38,55
1790113162.235,research-redis,1.03,7483686.912,1.39,8
1790113166.373,java-order-service,0.2,291189555.2,27.11,38
1790113166.373,java-product-service,0.25,351797248.0,32.77,43
1790113166.373,java-user-service,151.91,405169766.4,37.73,102
1790113166.373,research-postgres,2.02,158544691.2,14.77,52
1790113166.373,research-redis,0.71,7458521.088,1.39,8
1790113170.534,java-order-service,0.9,291294412.8,27.12,38
1790113170.534,java-product-service,9.66,354733260.8,33.04,43
1790113170.534,java-user-service,147.83,406532915.2,37.86,102
1790113170.534,research-postgres,1.21,157915545.6,14.71,51
1790113170.534,research-redis,1.07,7659847.68,1.43,8
1790113174.686,java-order-service,0.37,291294412.8,27.12,38
1790113174.686,java-product-service,0.34,354733260.8,33.04,43
1790113174.686,java-user-service,148.65,407057203.2,37.91,100
1790113174.686,research-postgres,1.44,157181542.4,14.64,51
1790113174.686,research-redis,0.68,7712276.48,1.44,8
1790113178.878,java-order-service,2.71,291084697.6,27.11,38
1790113178.878,java-product-service,0.23,350958387.2,32.69,43
1790113178.878,java-user-service,143.61,406952345.6,37.90,100
1790113178.878,research-postgres,0.98,157705830.4,14.69,51
1790113178.878,research-redis,0.75,7786725.376,1.45,8
1790113183.046,java-order-service,0.18,291294412.8,27.13,38
1790113183.046,java-product-service,0.24,351063244.8,32.69,43
1790113183.046,java-user-service,148.21,408420352.0,38.04,102
1790113183.046,research-postgres,2.65,157496115.2,14.67,51
1790113183.046,research-redis,0.54,7765753.856,1.45,8
