t,service,latency_ms
1790105571.531,swift-user-service,4.851
1790105571.534,swift-product-service,2.294
1790105571.536,swift-order-service,1.938
1790105576.552,swift-user-service,6.187
1790105576.557,swift-product-service,3.579
1790105576.561,swift-order-service,3.217
1790105581.574,swift-user-service,5.743
1790105581.580,swift-product-service,4.195
1790105581.584,swift-order-service,3.246
1790105586.592,swift-user-service,5.141
1790105586.597,swift-product-service,3.943
1790105586.602,swift-order-service,3.357
1790105591.608,swift-user-service,5.293
1790105591.613,swift-product-service,3.809
1790105591.617,swift-order-service,3.416
1790105596.628,swift-user-service,3.540
1790105596.631,swift-product-service,2.405
1790105596.634,swift-order-service,1.984
1790105601.647,swift-user-service,6.668
1790105601.653,swift-product-service,4.731
1790105601.660,swift-order-service,5.605
1790105606.672,swift-user-service,3.761
1790105606.676,swift-product-service,2.798
1790105606.679,swift-order-service,2.002
1790105611.683,swift-user-service,2.508
1790105611.686,swift-product-service,2.307
1790105611.690,swift-order-service,2.065
1790105616.697,swift-user-service,3.233
1790105616.701,swift-product-service,3.363
1790105616.705,swift-order-service,3.115
1790105621.711,swift-user-service,5.358
1790105621.715,swift-product-service,3.217
1790105621.717,swift-order-service,1.683
1790105626.730,swift-user-service,3.199
1790105626.734,swift-product-service,2.483
1790105626.737,swift-order-service,2.212
1790105631.744,swift-user-service,6.458
1790105631.751,swift-product-service,5.348
1790105631.755,swift-order-service,3.350
1790105636.758,swift-user-service,2.274
1790105636.761,swift-product-service,1.571
1790105636.763,swift-order-service,1.530
1790105641.767,swift-user-service,3.139
1790105641.771,swift-product-service,3.544
1790105641.774,swift-order-service,1.870
1790105646.787,swift-user-service,3.239
1790105646.790,swift-product-service,1.978
1790105646.793,swift-order-service,2.201
1790105651.807,swift-user-service,12.364
1790105651.818,swift-product-service,9.748
1790105651.820,swift-order-service,1.612
1790105656.857,swift-user-service,28.607
1790105656.860,swift-product-service,2.430
1790105656.864,swift-order-service,2.332
1790105661.879,swift-user-service,4.947
1790105661.886,swift-product-service,5.131
1790105661.891,swift-order-service,4.278
1790105666.896,swift-user-service,2.459
1790105666.902,swift-product-service,5.157
1790105666.906,swift-order-service,2.660
1790105671.909,swift-user-service,2.508
1790105671.911,swift-product-service,2.007
1790105671.914,swift-order-service,1.783
1790105676.926,swift-user-service,3.663
1790105676.930,swift-product-service,2.865
1790105676.933,swift-order-service,2.453
1790105681.942,swift-user-service,3.439
1790105681.945,swift-product-service,2.396
1790105681.948,swift-order-service,2.245
1790105686.970,swift-user-service,11.948
1790105686.975,swift-product-service,3.387
1790105686.979,swift-order-service,3.137
1790105691.983,swift-user-service,3.674
1790105691.987,swift-product-service,2.595
1790105691.990,swift-order-service,2.220
1790105697.006,swift-user-service,5.488
1790105697.011,swift-product-service,4.014
1790105697.015,swift-order-service,2.982
1790105702.027,swift-user-service,6.200
1790105702.032,swift-product-service,4.182
1790105702.037,swift-order-service,3.532
1790105707.049,swift-user-service,6.451
1790105707.055,swift-product-service,4.066
1790105707.059,swift-order-service,3.154
1790105712.071,swift-user-service,6.016
1790105712.076,swift-product-service,3.953
1790105712.080,swift-order-service,3.032
1790105717.091,swift-user-service,6.647
1790105717.096,swift-product-service,3.656
1790105717.099,swift-order-service,2.658
1790105722.105,swift-user-service,4.481
1790105722.109,swift-product-service,3.603
1790105722.113,swift-order-service,3.071
