t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790105343.122,swift-order-service,0.3,8933867.52,0.83,70
1790105343.122,swift-user-service,4.02,14449377.28,1.35,76
1790105343.122,swift-product-service,0.33,11167334.4,1.04,75
1790105343.122,research-postgres,0.23,88069898.24,8.20,13
1790105343.122,research-redis,0.83,40611348.48,7.56,8
1790105347.223,swift-order-service,0.1,8929673.216,0.83,70
1790105347.223,swift-user-service,108.15,14313062.4,1.33,78
1790105347.223,swift-product-service,0.15,11156848.64,1.04,75
1790105347.223,research-postgres,1.49,89779077.12,8.36,14
1790105347.223,research-redis,0.54,40370176.0,7.52,8
1790105351.343,swift-order-service,0.31,9228517.376,0.86,70
1790105351.343,swift-user-service,147.92,14858321.92,1.38,79
1790105351.343,swift-product-service,0.19,11156848.64,1.04,75
1790105351.343,research-postgres,4.29,94917099.52,8.84,17
1790105351.343,research-redis,1.9,40317747.2,7.51,8
1790105355.496,swift-order-service,1.32,9740222.464,0.91,70
1790105355.496,swift-user-service,149.44,15707668.48,1.46,79
1790105355.496,swift-product-service,0.17,11555307.52,1.08,75
1790105355.496,research-postgres,1.77,96898908.16,9.02,18
1790105355.496,research-redis,0.78,40296775.68,7.51,8
1790105359.607,swift-order-service,0.1,9764339.712,0.91,70
1790105359.607,swift-user-service,149.71,16053698.56,1.49,78
1790105359.607,swift-product-service,0.15,11974737.92,1.12,75
1790105359.607,research-postgres,2.82,96919879.68,9.03,18
1790105359.607,research-redis,0.76,40391147.52,7.52,8
1790105363.766,swift-order-service,0.11,9761193.984,0.91,70
1790105363.766,swift-user-service,147.1,17102274.56,1.59,79
1790105363.766,swift-product-service,0.26,12226396.16,1.14,75
1790105363.766,research-postgres,2.15,100977868.8,9.40,20
1790105363.766,research-redis,0.8,40108032.0,7.47,8
1790105367.905,swift-order-service,0.16,9748611.072,0.91,70
1790105367.905,swift-user-service,151.75,17175674.88,1.60,79
1790105367.905,swift-product-service,0.28,12194938.88,1.14,75
1790105367.905,research-postgres,1.8,100967383.04,9.40,20
1790105367.905,research-redis,0.99,40296775.68,7.51,8
1790105372.079,swift-order-service,0.22,9547284.48,0.89,70
1790105372.079,swift-user-service,147.9,17553162.24,1.63,80
1790105372.079,swift-product-service,1.67,11481907.2,1.07,75
1790105372.079,research-postgres,2.62,109995622.4,10.25,25
1790105372.079,research-redis,0.87,39866859.52,7.42,8
1790105376.261,swift-order-service,0.18,9531555.84,0.89,70
1790105376.261,swift-user-service,150.06,18580766.72,1.73,79
1790105376.261,swift-product-service,0.11,11219763.2,1.04,75
1790105376.261,research-postgres,1.99,110310195.2,10.27,25
1790105376.261,research-redis,0.7,39929774.08,7.44,8
1790105380.392,swift-order-service,0.08,9527361.536,0.89,70
1790105380.392,swift-user-service,145.73,19209912.32,1.79,80
1790105380.392,swift-product-service,0.14,11733565.44,1.09,75
1790105380.392,research-postgres,3.34,113770496.0,10.59,27
1790105380.392,research-redis,0.6,40338718.72,7.51,8
1790105384.570,swift-order-service,0.21,9506390.016,0.89,70
1790105384.570,swift-user-service,148.69,19765657.6,1.84,80
1790105384.570,swift-product-service,0.35,11733565.44,1.09,75
1790105384.570,research-postgres,1.87,114504499.2,10.67,27
1790105384.570,research-redis,0.7,40359690.24,7.52,8
1790105388.709,swift-order-service,0.09,9334423.552,0.87,70
1790105388.709,swift-user-service,151.07,20436746.24,1.90,80
1790105388.709,swift-product-service,0.13,11324620.8,1.05,75
