t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790100803.980,nan,71434240.0
1790100808.094,1.1995787307054564,74612736.0
1790100812.262,2.152834465439006,78036992.0
1790100816.436,2.882766375386781,82329600.0
1790100820.601,4.830877133979458,86736896.0
1790100824.743,3.623052901376488,86867968.0
1790100828.885,5.5357780147610045,87375872.0
1790100833.038,4.360784960645051,86835200.0
1790100837.158,10.442410639275264,88342528.0
1790100841.278,16.0039923252265,89505792.0
1790100845.401,22.106239338381815,103677952.0
1790100849.519,26.734230401258475,109019136.0
1790100853.639,27.74669929919297,115163136.0
1790100857.740,27.927011860144287,117211136.0
1790100861.857,26.88334729177706,120553472.0
1790100865.996,28.537819909454438,120619008.0
1790100870.121,26.453041625286133,121274368.0
1790100874.251,26.355026528198266,121290752.0
1790100878.421,25.85592584294996,119029760.0
1790100882.593,26.572661377592468,119980032.0
1790100886.742,27.85033083408473,126386176.0
1790100890.902,27.466469971631568,126517248.0
1790100895.020,25.190273097754705,126599168.0
1790100899.145,23.06056305642965,130957312.0
1790100903.260,18.098857162250166,130957312.0
1790100907.355,11.812947686032818,124862464.0
1790100911.506,6.475143222670897,124977152.0
1790100915.676,4.079639259193354,124977152.0
1790100919.843,5.521396019470876,124993536.0
1790100923.999,4.346117256067865,125026304.0
1790100928.150,4.316448213722447,124731392.0
1790100932.320,5.46269777075208,124764160.0
1790100936.530,4.342294461249583,124747776.0
1790100940.676,5.774768015785571,124764160.0
1790100944.832,3.8618387819884643,124764160.0
1790100948.975,2.6428814267202765,124616704.0
1790100953.137,1.6794904393307097,124567552.0
