t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790098441.472,research-postgres,2.59,147324928.0,13.72,48
1790098441.472,research-redis,0.56,39657144.32,7.39,8
1790098445.597,java-order-service,3.13,345296076.8,32.16,37
1790098445.597,java-user-service,71.1,370252185.6,34.49,40
1790098445.597,java-product-service,1.83,350643814.4,32.66,38
1790098445.597,research-postgres,1.62,162424422.4,15.13,55
1790098445.597,research-redis,0.44,40391147.52,7.52,8
1790098449.707,java-order-service,1.19,345505792.0,32.18,37
1790098449.707,java-user-service,39.38,369623040.0,34.42,40
1790098449.707,java-product-service,11.07,351692390.4,32.75,38
1790098449.707,research-postgres,2.73,165150720.0,15.38,55
1790098449.707,research-redis,0.36,39898316.8,7.43,8
1790098453.826,java-order-service,5.77,346239795.2,32.25,37
1790098453.826,java-user-service,110.63,369937612.8,34.45,40
1790098453.826,java-product-service,3.96,351377817.6,32.73,39
1790098453.826,research-postgres,2.63,166933299.2,15.55,55
1790098453.826,research-redis,1.24,39688601.6,7.39,8
1790098457.972,java-order-service,3.69,346030080.0,32.22,37
1790098457.972,java-user-service,148.86,372139622.4,34.65,40
1790098457.972,java-product-service,1.49,351063244.8,32.70,38
1790098457.972,research-postgres,1.41,167562444.8,15.61,55
1790098457.972,research-redis,0.73,39762001.92,7.41,8
1790098462.080,java-order-service,2.41,346659225.6,32.29,37
1790098462.080,java-user-service,150.48,371929907.2,34.64,40
1790098462.080,java-product-service,6.72,351377817.6,32.72,38
1790098462.080,research-postgres,1.58,168086732.8,15.66,55
1790098462.080,research-redis,0.74,40359690.24,7.52,8
1790098466.185,java-order-service,3.33,344037785.6,32.04,37
1790098466.185,java-user-service,149.38,371929907.2,34.64,40
1790098466.185,java-product-service,4.75,350748672.0,32.67,38
1790098466.185,research-postgres,2.3,168086732.8,15.66,55
1790098466.185,research-redis,0.55,40422604.8,7.53,8
1790098470.301,java-order-service,7.28,346449510.4,32.27,37
1790098470.301,java-user-service,135.7,371825049.6,34.63,40
1790098470.301,java-product-service,7.01,350329241.6,32.62,38
1790098470.301,research-postgres,2.19,168191590.4,15.66,55
1790098470.301,research-redis,0.87,39992688.64,7.45,8
1790098474.414,java-order-service,26.33,358717849.6,33.41,37
1790098474.414,java-user-service,106.83,372034764.8,34.65,40
1790098474.414,java-product-service,9.2,353684684.8,32.94,38
1790098474.414,research-postgres,1.37,167981875.2,15.64,55
1790098474.414,research-redis,0.59,39866859.52,7.42,8
1790098478.568,java-order-service,3.28,351168102.4,32.71,37
1790098478.568,java-user-service,150.89,372454195.2,34.69,40
1790098478.568,java-product-service,6.57,353579827.2,32.93,38
1790098478.568,research-postgres,1.51,168191590.4,15.66,55
1790098478.568,research-redis,0.34,40296775.68,7.51,8
1790098482.686,java-order-service,8.2,351377817.6,32.72,37
1790098482.686,java-user-service,122.16,372978483.2,34.73,40
1790098482.686,java-product-service,14.33,354104115.2,32.98,39
1790098482.686,research-postgres,5.83,172281036.8,16.05,56
1790098482.686,research-redis,0.54,40265318.4,7.50,8
1790098486.826,java-order-service,8.12,350014668.8,32.60,37
1790098486.826,java-user-service,125.85,373607628.8,34.79,40
1790098486.826,java-product-service,5.73,354104115.2,32.98,39
1790098486.826,research-postgres,1.06,172700467.2,16.08,56
1790098486.826,research-redis,0.39,39887831.04,7.43,8
1790098491.931,java-order-service,6.82,349700096.0,32.57,37
1790098491.931,java-user-service,104.55,373083340.8,34.75,40
1790098491.931,java-product-service,4.58,353999257.6,32.97,38
1790098491.931,research-postgres,3.06,172595609.6,16.07,56
1790098491.931,research-redis,0.52,40454062.08,7.53,8
1790098496.041,java-order-service,8.32,353999257.6,32.97,43
1790098496.041,java-user-service,139.54,373188198.4,34.76,40
1790098496.041,java-product-service,2.42,353999257.6,32.97,38
1790098496.041,research-postgres,2.18,172176179.2,16.03,56
1790098496.041,research-redis,0.59,40024145.92,7.45,8
1790098500.157,java-order-service,8.26,350748672.0,32.67,37
1790098500.157,java-user-service,149.59,373817344.0,34.82,40
1790098500.157,java-product-service,13.68,354838118.4,33.04,39
1790098500.157,research-postgres,1.96,173119897.6,16.12,56
1790098500.157,research-redis,0.62,39541800.96,7.37,8
1790098504.263,java-order-service,3.98,350748672.0,32.66,37
1790098504.263,java-user-service,119.8,380213657.6,35.41,40
1790098504.263,java-product-service,4.33,360500428.8,33.57,39
1790098504.263,research-postgres,2.13,173224755.2,16.13,56
1790098504.263,research-redis,0.47,39468400.64,7.35,8
1790098508.422,java-order-service,2.51,351168102.4,32.71,37
1790098508.422,java-user-service,130.67,383359385.6,35.70,40
1790098508.422,java-product-service,4.27,355572121.6,33.11,38
1790098508.422,research-postgres,1.66,172805324.8,16.09,56
1790098508.422,research-redis,0.42,39887831.04,7.43,8
1790098512.540,java-order-service,2.98,351168102.4,32.70,37
1790098512.540,java-user-service,132.97,378431078.4,35.24,40
1790098512.540,java-product-service,8.81,355991552.0,33.16,38
1790098512.540,research-postgres,3.92,173224755.2,16.13,56
1790098512.540,research-redis,1.51,39898316.8,7.43,8
1790098516.645,java-order-service,6.31,351692390.4,32.76,37
1790098516.645,java-user-service,149.28,378011648.0,35.21,40
1790098516.645,java-product-service,5.13,356201267.2,33.18,38
1790098516.645,research-postgres,2.6,173015040.0,16.11,56
1790098516.645,research-redis,0.58,40024145.92,7.46,8
1790098520.653,java-order-service,9.18,352006963.2,32.78,37
1790098520.653,java-user-service,96.35,381157376.0,35.50,40
1790098520.653,java-product-service,20.16,356620697.6,33.21,38
1790098520.653,research-postgres,2.72,173644185.6,16.17,56
1790098520.653,research-redis,0.46,40202403.84,7.49,8
1790098524.823,java-order-service,7.23,352111820.8,32.79,37
1790098524.823,java-user-service,81.47,381367091.2,35.51,40
1790098524.823,java-product-service,2.11,355991552.0,33.16,38
1790098524.823,research-postgres,4.69,173853900.8,16.19,56
1790098524.823,research-redis,0.79,39824916.48,7.42,8
1790098528.938,java-order-service,1.87,352006963.2,32.78,37
1790098528.938,java-user-service,64.8,381471948.8,35.52,40
1790098528.938,java-product-service,2.41,356201267.2,33.17,38
1790098528.938,research-postgres,1.53,173958758.4,16.20,56
1790098528.938,research-redis,0.67,40181432.32,7.48,8
1790098533.079,java-order-service,2.81,352216678.4,32.80,37
1790098533.079,java-user-service,63.59,381681664.0,35.54,40
1790098533.079,java-product-service,2.98,356725555.2,33.22,39
1790098533.079,research-postgres,2.2,173539328.0,16.17,56
1790098533.079,research-redis,0.59,40516976.64,7.55,8
1790098537.209,java-order-service,3.51,352006963.2,32.78,37
1790098537.209,java-user-service,33.29,381996236.8,35.58,40
1790098537.209,java-product-service,2.32,356620697.6,33.21,38
1790098537.209,research-postgres,0.78,173644185.6,16.17,56
1790098537.209,research-redis,0.67,39961231.36,7.44,8
1790098541.351,java-order-service,1.45,352006963.2,32.78,37
1790098541.351,java-user-service,1.28,381891379.2,35.56,40
1790098541.351,java-product-service,1.2,356725555.2,33.22,38
1790098541.351,research-postgres,0.24,173434470.4,16.15,56
1790098541.351,research-redis,0.96,40170946.56,7.48,8
