t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790114436.708,java-order-service,0.91,279340646.4,26.01,35
1790114436.708,java-product-service,1.72,332713164.8,30.99,38
1790114436.708,java-user-service,2.07,360919859.2,33.61,39
1790114436.708,research-postgres,3.68,133378867.2,12.42,40
1790114436.708,research-redis,0.91,7757365.248,1.45,8
1790114440.866,java-order-service,4.75,279550361.6,26.03,35
1790114440.866,java-product-service,3.9,333761740.8,31.09,38
1790114440.866,java-user-service,8.64,369518182.4,34.41,39
1790114440.866,research-postgres,0.15,133169152.0,12.40,40
1790114440.866,research-redis,0.7,7761559.552,1.45,8
1790114445.043,java-order-service,4.71,280074649.6,26.09,35
1790114445.043,java-product-service,6.91,333866598.4,31.09,38
1790114445.043,java-user-service,15.54,366477312.0,34.13,39
1790114445.043,research-postgres,0.14,133274009.6,12.41,40
1790114445.043,research-redis,0.79,8007974.912,1.49,8
1790114449.157,java-order-service,1.42,280074649.6,26.09,35
1790114449.157,java-product-service,10.47,334600601.6,31.17,38
1790114449.157,java-user-service,24.01,370042470.4,34.47,39
1790114449.157,research-postgres,0.22,133483724.8,12.44,40
1790114449.157,research-redis,0.75,7606370.304,1.42,8
1790114453.261,java-order-service,1.69,280389222.4,26.11,35
1790114453.261,java-product-service,5.79,334390886.4,31.14,38
1790114453.261,java-user-service,35.45,370566758.4,34.51,39
1790114453.261,research-postgres,0.28,133378867.2,12.42,40
1790114453.261,research-redis,0.71,7565475.84,1.41,8
1790114457.366,java-order-service,1.71,280913510.4,26.16,35
1790114457.366,java-product-service,2.97,334915174.4,31.19,38
1790114457.366,java-user-service,33.49,370986188.8,34.55,39
1790114457.366,research-postgres,0.27,133064294.4,12.39,40
1790114457.366,research-redis,2.64,7610564.608,1.42,8
1790114461.466,java-order-service,4.63,281437798.4,26.21,35
1790114461.466,java-product-service,5.45,335124889.6,31.21,38
1790114461.466,java-user-service,35.55,371195904.0,34.57,40
1790114461.466,research-postgres,0.24,133378867.2,12.43,40
1790114461.466,research-redis,0.77,7802454.016,1.45,8
1790114465.572,java-order-service,2.22,284164096.0,26.46,35
1790114465.572,java-product-service,6.85,335439462.4,31.24,38
1790114465.572,java-user-service,43.1,371091046.4,34.56,40
1790114465.572,research-postgres,0.3,133169152.0,12.41,40
1790114465.572,research-redis,0.71,8012169.216,1.49,8
1790114469.675,java-order-service,1.48,284688384.0,26.51,35
1790114469.675,java-product-service,3.78,336592896.0,31.35,39
1790114469.675,java-user-service,40.2,369203609.6,34.38,40
1790114469.675,research-postgres,0.9,134637158.4,12.54,41
1790114469.675,research-redis,0.71,8229224.448,1.53,8
1790114473.768,java-order-service,3.79,284583526.4,26.50,35
1790114473.768,java-product-service,7.38,336697753.6,31.35,39
