t,service,latency_ms
1790104142.142,java-user-service,9.461
1790104142.152,java-product-service,8.483
1790104142.162,java-order-service,9.137
1790104147.195,java-user-service,21.974
1790104147.216,java-product-service,14.254
1790104147.232,java-order-service,10.367
1790104152.250,java-user-service,9.970
1790104152.264,java-product-service,8.376
1790104152.275,java-order-service,6.425
1790104157.302,java-user-service,19.847
1790104157.321,java-product-service,15.129
1790104157.334,java-order-service,7.572
1790104162.345,java-user-service,6.549
1790104162.357,java-product-service,5.786
1790104162.367,java-order-service,5.422
1790104167.379,java-user-service,8.387
1790104167.392,java-product-service,6.860
1790104167.403,java-order-service,6.713
1790104172.425,java-user-service,7.385
1790104172.436,java-product-service,5.752
1790104172.446,java-order-service,5.386
1790104177.462,java-user-service,6.276
1790104177.474,java-product-service,7.126
1790104177.482,java-order-service,5.000
1790104182.493,java-user-service,6.181
1790104182.501,java-product-service,5.199
1790104182.511,java-order-service,4.954
1790104187.528,java-user-service,9.299
1790104187.541,java-product-service,7.000
1790104187.553,java-order-service,6.611
1790104192.572,java-user-service,7.115
1790104192.584,java-product-service,6.753
1790104192.595,java-order-service,5.750
1790104197.612,java-user-service,6.516
1790104197.622,java-product-service,5.434
1790104197.633,java-order-service,5.521
1790104202.652,java-user-service,6.161
1790104202.668,java-product-service,10.832
1790104202.679,java-order-service,5.583
1790104207.692,java-user-service,6.916
1790104207.700,java-product-service,5.103
1790104207.709,java-order-service,5.915
1790104212.724,java-user-service,6.765
1790104212.737,java-product-service,6.685
1790104212.748,java-order-service,5.443
1790104217.772,java-user-service,20.025
1790104217.783,java-product-service,5.087
1790104217.793,java-order-service,5.440
1790104222.801,java-user-service,6.428
1790104222.810,java-product-service,6.318
1790104222.817,java-order-service,5.390
1790104227.881,java-user-service,60.824
1790104227.891,java-product-service,4.485
1790104227.902,java-order-service,4.698
1790104232.912,java-user-service,5.973
1790104232.920,java-product-service,4.534
1790104232.931,java-order-service,5.129
1790104237.940,java-user-service,6.542
1790104237.950,java-product-service,5.482
1790104237.961,java-order-service,4.888
1790104243.019,java-user-service,48.799
1790104243.031,java-product-service,5.909
1790104243.041,java-order-service,6.005
1790104248.055,java-user-service,6.699
1790104248.066,java-product-service,5.779
1790104248.075,java-order-service,4.705
1790104253.132,java-user-service,46.759
1790104253.140,java-product-service,4.967
1790104253.147,java-order-service,4.517
1790104258.165,java-user-service,5.485
1790104258.175,java-product-service,4.819
1790104258.186,java-order-service,4.823
1790104263.251,java-user-service,54.176
1790104263.259,java-product-service,4.808
1790104263.268,java-order-service,4.153
1790104268.529,java-user-service,251.682
1790104268.538,java-product-service,6.355
1790104268.555,java-order-service,11.511
1790104273.580,java-user-service,12.656
1790104273.593,java-product-service,7.540
1790104273.607,java-order-service,7.656
1790104278.661,java-user-service,39.486
1790104278.669,java-product-service,4.639
1790104278.679,java-order-service,4.443
1790104283.698,java-user-service,9.448
1790104283.708,java-product-service,6.721
1790104283.720,java-order-service,5.947
1790104288.960,java-user-service,232.725
1790104288.967,java-product-service,4.942
1790104288.975,java-order-service,4.314
1790104293.994,java-user-service,11.749
1790104294.008,java-product-service,7.915
1790104294.019,java-order-service,5.908
1790104299.210,java-user-service,178.162
1790104299.218,java-product-service,5.486
1790104299.228,java-order-service,4.614
1790104304.319,java-user-service,79.693
1790104304.327,java-product-service,5.550
1790104304.335,java-order-service,4.278
1790104309.702,java-user-service,353.101
1790104309.712,java-product-service,5.442
1790104309.719,java-order-service,4.586
1790104315.617,java-user-service,890.122
1790104315.628,java-product-service,7.998
1790104315.638,java-order-service,6.375
1790104321.824,java-user-service,1182.844
1790104321.832,java-product-service,5.538
1790104321.841,java-order-service,4.298
1790104326.854,java-user-service,8.576
1790104326.866,java-product-service,8.986
1790104326.874,java-order-service,5.690
1790104331.916,java-user-service,31.456
1790104331.926,java-product-service,4.699
1790104331.934,java-order-service,3.444
1790104337.008,java-user-service,62.922
1790104337.016,java-product-service,5.228
1790104337.024,java-order-service,3.958
1790104342.115,java-user-service,80.009
1790104342.125,java-product-service,4.336
1790104342.133,java-order-service,3.478
1790104347.147,java-user-service,5.497
1790104347.157,java-product-service,4.445
1790104347.167,java-order-service,4.083
1790104352.224,java-user-service,50.611
1790104352.233,java-product-service,4.391
1790104352.241,java-order-service,3.998
1790104357.261,java-user-service,15.755
1790104357.276,java-product-service,11.352
1790104357.289,java-order-service,8.819
