t,service,latency_ms
1790113999.777,java-user-service,20.840
1790113999.796,java-product-service,15.831
1790113999.811,java-order-service,12.875
1790114004.870,java-user-service,52.982
1790114004.883,java-product-service,9.160
1790114004.894,java-order-service,8.255
1790114010.054,java-user-service,157.026
1790114010.066,java-product-service,8.549
1790114010.076,java-order-service,7.290
1790114015.346,java-user-service,262.578
1790114015.361,java-product-service,12.006
1790114015.371,java-order-service,8.015
1790114020.734,java-user-service,355.219
1790114020.744,java-product-service,7.043
1790114020.752,java-order-service,5.991
1790114025.826,java-user-service,66.711
1790114025.836,java-product-service,7.582
1790114025.845,java-order-service,5.816
1790114031.482,java-user-service,633.829
1790114031.492,java-product-service,7.093
1790114031.509,java-order-service,13.051
1790114036.871,java-user-service,357.489
1790114036.886,java-product-service,11.929
1790114036.896,java-order-service,8.453
1790114042.143,java-user-service,241.644
1790114042.155,java-product-service,8.504
1790114042.164,java-order-service,5.770
1790114049.921,java-user-service,2749.795
1790114049.936,java-product-service,11.471
1790114049.974,java-order-service,36.211
1790114055.236,java-user-service,258.682
1790114055.249,java-product-service,9.214
1790114055.258,java-order-service,7.153
1790114060.627,java-user-service,361.527
1790114060.635,java-product-service,5.615
1790114060.644,java-order-service,5.592
1790114066.740,java-user-service,1089.121
1790114066.754,java-product-service,10.939
1790114066.764,java-order-service,7.184
1790114072.858,java-user-service,1088.525
1790114072.868,java-product-service,6.996
1790114072.876,java-order-service,5.788
1790114080.552,java-user-service,2669.647
1790114080.573,java-product-service,18.275
1790114080.593,java-order-service,19.094
1790114090.601,java-user-service,5002.653
1790114090.608,java-product-service,6.603
1790114090.617,java-order-service,5.575
1790114100.621,java-user-service,5002.589
1790114100.641,java-product-service,19.385
1790114100.662,java-order-service,19.229
1790114105.732,java-user-service,66.804
1790114105.742,java-product-service,6.208
1790114105.760,java-order-service,15.298
1790114111.156,java-user-service,390.998
1790114111.178,java-product-service,17.230
1790114111.210,java-order-service,30.077
1790114116.229,java-user-service,13.098
1790114116.237,java-product-service,5.217
1790114116.245,java-order-service,4.987
1790114121.256,java-user-service,7.988
1790114121.267,java-product-service,6.557
1790114121.276,java-order-service,5.892
1790114126.392,java-user-service,109.581
1790114126.401,java-product-service,5.396
1790114126.409,java-order-service,4.709
1790114131.777,java-user-service,361.953
1790114131.788,java-product-service,7.568
1790114131.802,java-order-service,10.913
1790114137.131,java-user-service,322.310
1790114137.144,java-product-service,10.268
1790114137.157,java-order-service,9.702
1790114142.543,java-user-service,379.849
1790114142.554,java-product-service,7.635
1790114142.566,java-order-service,8.571
1790114147.575,java-user-service,6.315
1790114147.584,java-product-service,5.086
1790114147.592,java-order-service,5.065
1790114152.978,java-user-service,380.237
1790114152.987,java-product-service,5.116
1790114152.995,java-order-service,4.660
1790114158.255,java-user-service,252.428
1790114158.262,java-product-service,4.994
1790114158.270,java-order-service,4.544
1790114163.938,java-user-service,661.327
1790114163.947,java-product-service,6.677
1790114163.954,java-order-service,4.844
1790114169.525,java-user-service,566.855
1790114169.533,java-product-service,5.660
1790114169.541,java-order-service,5.088
1790114174.858,java-user-service,313.481
1790114174.871,java-product-service,9.375
1790114174.884,java-order-service,10.253
1790114180.045,java-user-service,153.666
1790114180.054,java-product-service,5.386
1790114180.062,java-order-service,5.012
1790114185.295,java-user-service,226.334
1790114185.305,java-product-service,4.974
1790114185.313,java-order-service,5.074
1790114190.368,java-user-service,48.273
1790114190.377,java-product-service,5.163
1790114190.384,java-order-service,4.420
1790114195.555,java-user-service,166.266
1790114195.565,java-product-service,5.765
1790114195.574,java-order-service,6.535
1790114200.764,java-user-service,182.914
1790114200.772,java-product-service,4.378
1790114200.780,java-order-service,4.632
1790114206.173,java-user-service,387.057
1790114206.184,java-product-service,5.252
1790114206.191,java-order-service,4.427
