t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790107688.826,nan,43892736.0
1790107692.944,0.7204520964426605,46301184.0
1790107697.108,0.9619951719094836,48218112.0
1790107701.261,0.9735522390484764,48463872.0
1790107705.374,1.7000454308525166,49364992.0
1790107709.490,1.4606657875679325,49758208.0
1790107713.591,1.4631768555733875,49840128.0
1790107717.691,1.95134517155874,50544640.0
1790107721.799,1.946120632406244,50675712.0
1790107725.902,1.9523605488835594,51609600.0
1790107730.007,1.4563212544704545,52822016.0
1790107734.127,1.941269850912232,53248000.0
1790107738.249,1.9406829792830673,49840128.0
1790107742.366,1.4421573164752308,49987584.0
1790107746.530,1.9359584154516492,50413568.0
1790107750.664,1.446977999294849,50774016.0
1790107754.811,1.691929651761943,50855936.0
1790107758.948,1.4481618757757715,50888704.0
1790107763.091,1.9373003812138225,51068928.0
1790107767.221,1.6779390609022944,51216384.0
1790107771.393,1.6798632816958825,51298304.0
1790107775.559,2.153288838146258,51412992.0
1790107779.739,1.446325688661823,51560448.0
1790107783.879,2.184203174844175,51675136.0
1790107788.008,1.6838086162565813,51806208.0
1790107792.165,2.159629233880347,51806208.0
1790107796.327,1.694879103288174,51838976.0
1790107800.463,1.9138532984227161,51920896.0
1790107804.643,1.9150268430754631,51970048.0
1790107808.820,1.9291965132783362,51920896.0
1790107812.967,2.1630699959080757,51920896.0
1790107817.128,1.6822939789035822,51970048.0
1790107821.289,2.1634038387806096,52019200.0
1790107825.449,1.9211443217472826,52051968.0
1790107829.605,2.180221843701214,52084736.0
1790107833.736,1.4592515111152025,52133888.0
1790107837.853,2.1632889098303507,52133888.0
1790107842.013,1.445407347712958,52150272.0
1790107846.164,2.1747940818731637,52264960.0
1790107850.303,1.440767749202295,52330496.0
1790107854.467,2.1554951463761616,52772864.0
1790107858.642,2.1534407887778615,51462144.0
1790107862.822,1.4282605627236153,51445760.0
1790107867.013,2.159158349624797,51331072.0
1790107871.181,1.6958719848656754,51249152.0
1790107875.319,1.942792970091195,51003392.0
1790107879.436,1.6869245930182952,51134464.0
1790107883.586,1.6862984027561403,51085312.0
1790107887.737,1.439136059411357,51101696.0
1790107891.906,2.155067154997445,51134464.0
1790107896.082,1.6771360399312079,51200000.0
1790107900.256,1.6867688497895186,51249152.0
1790107904.397,1.4511821918182657,51249152.0
1790107908.531,1.7020035497285722,51314688.0
1790107912.654,1.449601402907853,51314688.0
1790107916.787,1.2131544072810787,51118080.0
1790107920.914,1.3556372238259091,51036160.0
1790107926.078,0.4833927052292017,50724864.0
1790107930.215,0.0,0.0
