t,service,latency_ms
1790107004.290,java-user-service,9.907
1790107004.300,java-product-service,8.242
1790107004.309,java-order-service,7.794
1790107009.330,java-user-service,10.041
1790107009.343,java-product-service,7.580
1790107009.356,java-order-service,7.130
1790107014.376,java-user-service,8.018
1790107014.389,java-product-service,7.309
1790107014.402,java-order-service,7.213
1790107019.426,java-user-service,19.746
1790107019.444,java-product-service,13.889
1790107019.459,java-order-service,8.895
1790107024.485,java-user-service,13.795
1790107024.498,java-product-service,8.359
1790107024.510,java-order-service,6.919
1790107029.524,java-user-service,5.613
1790107029.535,java-product-service,5.828
1790107029.546,java-order-service,5.151
1790107034.577,java-user-service,18.009
1790107034.591,java-product-service,11.313
1790107034.613,java-order-service,15.858
1790107039.629,java-user-service,5.584
1790107039.639,java-product-service,5.370
1790107039.648,java-order-service,4.868
1790107044.657,java-user-service,5.509
1790107044.668,java-product-service,5.564
1790107044.679,java-order-service,4.979
1790107049.691,java-user-service,5.664
1790107049.701,java-product-service,5.183
1790107049.709,java-order-service,5.063
1790107054.736,java-user-service,15.597
1790107054.751,java-product-service,12.585
1790107054.765,java-order-service,7.611
1790107059.786,java-user-service,8.130
1790107059.799,java-product-service,7.029
1790107059.811,java-order-service,6.818
1790107064.831,java-user-service,15.620
1790107064.845,java-product-service,8.260
1790107064.863,java-order-service,14.372
1790107069.880,java-user-service,5.200
1790107069.895,java-product-service,9.021
1790107069.905,java-order-service,5.258
1790107074.921,java-user-service,4.498
1790107074.931,java-product-service,5.020
1790107074.941,java-order-service,4.737
1790107079.957,java-user-service,7.206
1790107079.966,java-product-service,5.420
1790107079.977,java-order-service,4.859
1790107084.994,java-user-service,5.229
1790107085.003,java-product-service,4.198
1790107085.018,java-order-service,8.417
1790107090.030,java-user-service,5.097
1790107090.041,java-product-service,5.391
1790107090.049,java-order-service,5.717
1790107095.066,java-user-service,6.511
1790107095.076,java-product-service,5.240
1790107095.084,java-order-service,5.120
1790107100.098,java-user-service,10.253
1790107100.109,java-product-service,8.060
1790107100.121,java-order-service,6.566
1790107105.185,java-user-service,53.939
1790107105.195,java-product-service,4.890
1790107105.203,java-order-service,4.119
1790107110.243,java-user-service,29.330
1790107110.251,java-product-service,4.846
1790107110.259,java-order-service,4.258
1790107115.288,java-user-service,26.772
1790107115.300,java-product-service,8.583
1790107115.308,java-order-service,4.424
1790107120.332,java-user-service,10.992
1790107120.347,java-product-service,9.204
1790107120.358,java-order-service,5.391
1790107125.463,java-user-service,98.644
1790107125.470,java-product-service,4.403
1790107125.479,java-order-service,3.962
1790107130.509,java-user-service,20.684
1790107130.519,java-product-service,4.685
1790107130.530,java-order-service,4.821
1790107135.902,java-user-service,359.201
1790107135.910,java-product-service,4.919
1790107135.918,java-order-service,3.803
1790107141.139,java-user-service,219.004
1790107141.148,java-product-service,6.025
1790107141.156,java-order-service,5.168
1790107146.176,java-user-service,7.973
1790107146.191,java-product-service,7.646
1790107146.200,java-order-service,6.207
1790107151.346,java-user-service,136.818
1790107151.353,java-product-service,4.667
1790107151.361,java-order-service,4.541
1790107156.609,java-user-service,238.711
1790107156.618,java-product-service,4.644
1790107156.628,java-order-service,4.645
1790107161.932,java-user-service,301.542
1790107161.939,java-product-service,4.214
1790107161.949,java-order-service,4.315
1790107167.037,java-user-service,78.493
1790107167.054,java-product-service,12.120
1790107167.064,java-order-service,6.422
1790107172.087,java-user-service,11.316
1790107172.096,java-product-service,6.435
1790107172.106,java-order-service,4.773
1790107177.266,java-user-service,156.307
1790107177.276,java-product-service,5.814
1790107177.284,java-order-service,4.801
1790107182.345,java-user-service,55.852
1790107182.354,java-product-service,4.403
1790107182.363,java-order-service,3.995
1790107187.781,java-user-service,408.904
1790107187.789,java-product-service,4.651
1790107187.796,java-order-service,3.722
1790107192.884,java-user-service,81.936
1790107192.892,java-product-service,4.344
1790107192.901,java-order-service,4.193
1790107197.915,java-user-service,5.001
1790107197.926,java-product-service,5.016
1790107197.935,java-order-service,4.289
1790107202.972,java-user-service,23.954
1790107202.981,java-product-service,5.451
1790107202.988,java-order-service,4.138
1790107208.011,java-user-service,13.731
1790107208.021,java-product-service,6.339
1790107208.030,java-order-service,4.137
1790107213.057,java-user-service,14.247
1790107213.072,java-product-service,10.987
1790107213.089,java-order-service,9.877
1790107218.107,java-user-service,14.912
1790107218.120,java-product-service,9.966
1790107218.134,java-order-service,7.305
