t,service,latency_ms
1790114244.071,java-user-service,9.144
1790114244.085,java-product-service,12.359
1790114244.096,java-order-service,9.141
1790114249.121,java-user-service,19.477
1790114249.137,java-product-service,12.034
1790114249.149,java-order-service,7.963
1790114254.171,java-user-service,16.837
1790114254.187,java-product-service,11.783
1790114254.197,java-order-service,6.918
1790114259.219,java-user-service,16.844
1790114259.231,java-product-service,9.098
1790114259.242,java-order-service,7.918
1790114264.283,java-user-service,33.168
1790114264.294,java-product-service,7.153
1790114264.304,java-order-service,6.276
1790114269.323,java-user-service,16.653
1790114269.334,java-product-service,8.083
1790114269.344,java-order-service,6.545
1790114274.363,java-user-service,12.329
1790114274.375,java-product-service,6.881
1790114274.384,java-order-service,6.269
1790114279.403,java-user-service,12.149
1790114279.428,java-product-service,20.775
1790114279.440,java-order-service,7.476
1790114284.452,java-user-service,7.536
1790114284.461,java-product-service,5.512
1790114284.470,java-order-service,6.184
1790114289.484,java-user-service,7.198
1790114289.493,java-product-service,5.603
1790114289.502,java-order-service,5.272
1790114294.514,java-user-service,7.891
1790114294.524,java-product-service,5.976
1790114294.534,java-order-service,7.381
1790114299.548,java-user-service,6.928
1790114299.557,java-product-service,5.232
1790114299.566,java-order-service,5.585
1790114304.579,java-user-service,6.187
1790114304.587,java-product-service,5.477
1790114304.596,java-order-service,5.683
1790114309.623,java-user-service,20.100
1790114309.635,java-product-service,9.765
1790114309.645,java-order-service,7.560
1790114314.663,java-user-service,10.906
1790114314.675,java-product-service,7.172
1790114314.685,java-order-service,7.078
1790114319.694,java-user-service,6.916
1790114319.703,java-product-service,5.348
1790114319.711,java-order-service,5.314
1790114324.723,java-user-service,10.095
1790114324.733,java-product-service,6.791
1790114324.743,java-order-service,6.890
1790114329.753,java-user-service,6.927
1790114329.762,java-product-service,6.231
1790114329.771,java-order-service,6.627
1790114334.781,java-user-service,7.850
1790114334.790,java-product-service,5.096
1790114334.798,java-order-service,5.076
1790114339.813,java-user-service,7.893
1790114339.824,java-product-service,6.721
1790114339.833,java-order-service,5.552
1790114344.859,java-user-service,23.406
1790114344.869,java-product-service,7.484
1790114344.879,java-order-service,6.694
1790114349.896,java-user-service,15.047
1790114349.910,java-product-service,10.752
1790114349.921,java-order-service,7.255
1790114354.943,java-user-service,14.755
1790114354.961,java-product-service,13.949
1790114354.973,java-order-service,8.931
1790114359.996,java-user-service,15.600
1790114360.012,java-product-service,12.685
1790114360.024,java-order-service,7.968
1790114365.046,java-user-service,15.614
1790114365.062,java-product-service,11.969
1790114365.073,java-order-service,7.624
1790114370.094,java-user-service,14.736
1790114370.107,java-product-service,11.534
1790114370.120,java-order-service,10.436
1790114375.142,java-user-service,15.599
1790114375.155,java-product-service,10.126
1790114375.167,java-order-service,8.012
1790114380.185,java-user-service,13.924
1790114380.200,java-product-service,10.725
1790114380.211,java-order-service,7.703
1790114385.222,java-user-service,7.822
1790114385.231,java-product-service,4.956
1790114385.239,java-order-service,5.119
1790114390.260,java-user-service,15.379
1790114390.275,java-product-service,10.531
1790114390.288,java-order-service,9.017
1790114395.308,java-user-service,15.902
1790114395.323,java-product-service,11.464
1790114395.338,java-order-service,10.714
