t,service,latency_ms,status
1790109585.551,java-user-service,3.850,200
1790109585.556,java-product-service,5.205,200
1790109585.562,java-order-service,5.856,200
1790109586.074,java-user-service,6.831,200
1790109586.078,java-product-service,4.800,200
1790109586.083,java-order-service,4.216,200
1790109586.597,java-user-service,11.974,200
1790109586.607,java-product-service,10.497,200
1790109586.614,java-order-service,6.397,200
1790109587.136,java-user-service,11.877,200
1790109587.144,java-product-service,8.479,200
1790109587.150,java-order-service,5.781,200
1790109587.663,java-user-service,3.109,200
1790109587.666,java-product-service,2.521,200
1790109587.669,java-order-service,2.660,200
1790109588.189,java-user-service,10.100,200
1790109588.197,java-product-service,8.019,200
1790109588.205,java-order-service,8.108,200
1790109588.723,java-user-service,11.040,200
1790109588.732,java-product-service,8.392,200
1790109588.738,java-order-service,6.306,200
1790109589.254,java-user-service,10.890,200
1790109589.262,java-product-service,8.130,200
1790109589.269,java-order-service,6.786,200
1790109589.785,java-user-service,6.443,200
1790109589.789,java-product-service,4.163,200
1790109589.793,java-order-service,3.784,200
1790109590.306,java-user-service,11.054,200
1790109590.314,java-product-service,8.161,200
1790109590.322,java-order-service,8.174,200
1790109590.835,java-user-service,10.082,200
1790109590.842,java-product-service,7.747,200
1790109590.849,java-order-service,6.485,200
1790109591.361,java-user-service,4.920,200
1790109591.365,java-product-service,3.770,200
1790109591.369,java-order-service,3.827,200
1790109591.890,java-user-service,10.683,200
1790109591.898,java-product-service,8.670,200
1790109591.905,java-order-service,6.099,200
1790109592.415,java-user-service,10.501,200
1790109592.423,java-product-service,8.169,200
1790109592.429,java-order-service,5.959,200
1790109592.943,java-user-service,2.919,200
1790109592.945,java-product-service,2.575,200
1790109592.948,java-order-service,2.819,200
1790109593.461,java-user-service,10.292,200
1790109593.469,java-product-service,7.759,200
1790109593.476,java-order-service,7.664,200
1790109593.985,java-user-service,2.884,200
1790109593.987,java-product-service,1.921,200
1790109593.990,java-order-service,2.753,200
1790109594.505,java-user-service,10.752,200
1790109594.514,java-product-service,8.140,200
1790109594.521,java-order-service,7.966,200
1790109595.024,java-user-service,2.703,200
1790109595.027,java-product-service,2.254,200
1790109595.029,java-order-service,2.393,200
1790109595.547,java-user-service,11.241,200
1790109595.555,java-product-service,8.228,200
1790109595.563,java-order-service,7.272,200
1790109596.075,java-user-service,3.534,200
1790109596.077,java-product-service,2.064,200
1790109596.079,java-order-service,2.359,200
1790109596.600,java-user-service,10.492,200
1790109596.608,java-product-service,8.204,200
1790109596.615,java-order-service,7.360,200
1790109597.128,java-user-service,2.649,200
1790109597.130,java-product-service,2.163,200
1790109597.133,java-order-service,2.507,200
1790109597.645,java-user-service,10.877,200
1790109597.653,java-product-service,8.032,200
1790109597.660,java-order-service,7.355,200
1790109598.172,java-user-service,8.186,200
1790109598.175,java-product-service,2.467,200
1790109598.177,java-order-service,2.627,200
1790109598.691,java-user-service,10.777,200
1790109598.699,java-product-service,8.097,200
1790109598.707,java-order-service,7.582,200
1790109599.215,java-user-service,3.532,200
1790109599.218,java-product-service,2.335,200
1790109599.220,java-order-service,2.336,200
1790109599.732,java-user-service,11.033,200
1790109599.740,java-product-service,8.149,200
1790109599.748,java-order-service,7.946,200
1790109600.262,java-user-service,3.921,200
1790109600.264,java-product-service,2.314,200
1790109600.267,java-order-service,2.609,200
1790109600.781,java-user-service,3.976,200
1790109600.784,java-product-service,2.985,200
1790109600.787,java-order-service,2.831,200
1790109601.294,java-user-service,3.285,200
1790109601.297,java-product-service,2.777,200
1790109601.299,java-order-service,2.303,200
1790109601.817,java-user-service,11.067,200
1790109601.824,java-product-service,7.849,200
1790109601.831,java-order-service,6.866,200
1790109602.344,java-user-service,4.049,200
1790109602.347,java-product-service,2.531,200
1790109602.349,java-order-service,2.509,200
1790109602.870,java-user-service,10.712,200
1790109602.879,java-product-service,8.351,200
1790109602.886,java-order-service,7.369,200
1790109603.398,java-user-service,3.631,200
1790109603.401,java-product-service,2.411,200
1790109603.403,java-order-service,2.502,200
1790109603.916,java-user-service,11.403,200
1790109603.925,java-product-service,8.521,200
1790109603.931,java-order-service,6.352,200
1790109604.439,java-user-service,4.605,200
1790109604.442,java-product-service,2.877,200
1790109604.445,java-order-service,3.182,200
1790109604.958,java-user-service,4.330,200
1790109604.961,java-product-service,3.002,200
1790109604.963,java-order-service,2.700,200
1790109605.476,java-user-service,3.971,200
1790109605.479,java-product-service,3.093,200
1790109605.482,java-order-service,3.582,200
1790109606.000,java-user-service,10.507,200
1790109606.008,java-product-service,8.200,200
1790109606.015,java-order-service,6.607,200
1790109606.523,java-user-service,4.002,200
1790109606.526,java-product-service,2.274,200
1790109606.528,java-order-service,2.357,200
1790109607.042,java-user-service,10.823,200
1790109607.050,java-product-service,7.912,200
1790109607.057,java-order-service,7.095,200
1790109607.567,java-user-service,4.461,200
1790109607.570,java-product-service,3.245,200
1790109607.574,java-order-service,3.922,200
1790109608.087,java-user-service,10.426,200
1790109608.095,java-product-service,7.794,200
1790109608.101,java-order-service,6.951,200
1790109608.617,java-user-service,4.709,200
1790109608.620,java-product-service,3.075,200
1790109608.623,java-order-service,3.336,200
1790109609.144,java-user-service,11.295,200
1790109609.152,java-product-service,8.203,200
1790109609.160,java-order-service,8.052,200
1790109609.675,java-user-service,5.007,200
1790109609.679,java-product-service,3.602,200
1790109609.682,java-order-service,3.292,200
1790109610.204,java-user-service,17.074,200
1790109610.215,java-product-service,10.893,200
1790109610.223,java-order-service,7.587,200
1790109610.735,java-user-service,6.293,200
1790109610.740,java-product-service,5.115,200
1790109610.746,java-order-service,5.656,200
1790109611.263,java-user-service,8.212,200
1790109611.268,java-product-service,4.649,200
1790109611.272,java-order-service,4.384,200
1790109611.791,java-user-service,9.113,200
1790109611.797,java-product-service,5.715,200
1790109611.803,java-order-service,5.536,200
1790109612.313,java-user-service,7.314,200
1790109612.317,java-product-service,4.536,200
1790109612.321,java-order-service,4.114,200
1790109612.840,java-user-service,9.087,200
1790109612.848,java-product-service,7.442,200
1790109612.854,java-order-service,6.351,200
1790109613.360,java-user-service,3.824,200
1790109613.363,java-product-service,2.617,200
1790109613.366,java-order-service,3.437,200
1790109613.884,java-user-service,8.873,200
1790109613.892,java-product-service,7.838,200
1790109613.899,java-order-service,7.339,200
1790109614.425,java-user-service,18.451,200
1790109614.428,java-product-service,2.887,200
1790109614.431,java-order-service,2.942,200
1790109614.945,java-user-service,12.202,200
1790109614.954,java-product-service,8.882,200
1790109614.962,java-order-service,7.303,200
1790109615.467,java-user-service,3.238,200
1790109615.470,java-product-service,2.770,200
1790109615.473,java-order-service,2.531,200
1790109615.978,java-user-service,5.036,200
1790109615.982,java-product-service,3.573,200
1790109615.986,java-order-service,3.636,200
1790109616.497,java-user-service,3.293,200
1790109616.499,java-product-service,2.019,200
1790109616.501,java-order-service,2.180,200
1790109617.022,java-user-service,10.386,200
1790109617.029,java-product-service,7.369,200
1790109617.036,java-order-service,7.236,200
1790109617.545,java-user-service,4.373,200
1790109617.548,java-product-service,2.748,200
1790109617.551,java-order-service,3.227,200
1790109618.062,java-user-service,8.549,200
1790109618.069,java-product-service,6.976,200
1790109618.076,java-order-service,6.806,200
1790109618.628,java-user-service,49.611,200
1790109618.632,java-product-service,4.280,200
1790109618.635,java-order-service,2.819,200
1790109619.144,java-user-service,9.184,200
1790109619.152,java-product-service,7.507,200
1790109619.158,java-order-service,6.592,200
1790109619.670,java-user-service,3.009,200
1790109619.672,java-product-service,2.333,200
1790109619.675,java-order-service,2.201,200
1790109620.190,java-user-service,10.846,200
1790109620.198,java-product-service,8.054,200
1790109620.206,java-order-service,8.066,200
1790109620.715,java-user-service,2.607,200
1790109620.717,java-product-service,2.015,200
1790109620.719,java-order-service,2.137,200
1790109621.240,java-user-service,10.957,200
1790109621.248,java-product-service,8.140,200
1790109621.255,java-order-service,6.338,200
1790109621.766,java-user-service,3.036,200
1790109621.768,java-product-service,2.474,200
1790109621.771,java-order-service,2.326,200
1790109622.286,java-user-service,10.256,200
1790109622.294,java-product-service,7.502,200
1790109622.301,java-order-service,7.400,200
1790109622.806,java-user-service,3.925,200
1790109622.809,java-product-service,2.382,200
1790109622.812,java-order-service,2.794,200
1790109623.331,java-user-service,10.470,200
1790109623.339,java-product-service,7.782,200
1790109623.345,java-order-service,6.095,200
1790109623.858,java-user-service,2.620,200
1790109623.859,java-product-service,1.947,200
1790109623.862,java-order-service,2.108,200
1790109624.377,java-user-service,10.283,200
1790109624.384,java-product-service,7.176,200
1790109624.391,java-order-service,7.499,200
1790109624.906,java-user-service,3.918,200
1790109624.908,java-product-service,2.328,200
1790109624.911,java-order-service,2.782,200
1790109625.431,java-user-service,10.139,200
1790109625.438,java-product-service,7.082,200
1790109625.445,java-order-service,6.339,200
1790109625.958,java-user-service,3.487,200
1790109625.960,java-product-service,2.207,200
1790109625.962,java-order-service,2.334,200
1790109626.482,java-user-service,10.998,200
1790109626.490,java-product-service,8.026,200
1790109626.498,java-order-service,7.643,200
1790109627.012,java-user-service,4.509,200
1790109627.014,java-product-service,2.517,200
1790109627.017,java-order-service,2.765,200
1790109627.534,java-user-service,10.843,200
1790109627.541,java-product-service,6.240,200
1790109627.545,java-order-service,4.574,200
1790109628.056,java-user-service,4.511,200
1790109628.059,java-product-service,2.867,200
