t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790107256.034,java-order-service,4.13,280913510.4,26.16,35
1790107256.034,java-user-service,23.8,355047833.6,33.07,39
1790107256.034,java-product-service,7.74,380003942.4,35.40,38
1790107256.034,research-postgres,2.28,130757427.2,12.18,39
1790107256.034,research-redis,0.83,40328232.96,7.51,8
1790107260.151,java-order-service,1.07,280494080.0,26.12,35
1790107260.151,java-user-service,136.65,359766425.6,33.51,40
1790107260.151,java-product-service,0.98,380528230.4,35.44,38
1790107260.151,research-postgres,1.16,131281715.2,12.23,39
1790107260.151,research-redis,0.56,39573258.24,7.37,8
1790107264.269,java-order-service,3.18,280703795.2,26.14,35
1790107264.269,java-user-service,130.36,360185856.0,33.55,40
1790107264.269,java-product-service,0.4,380528230.4,35.44,38
1790107264.269,research-postgres,1.8,142186905.6,13.24,44
1790107264.269,research-redis,0.47,40558919.68,7.56,8
1790107268.407,java-order-service,0.45,280598937.6,26.13,35
1790107268.407,java-user-service,143.74,361024716.8,33.63,40
1790107268.407,java-product-service,0.68,381157376.0,35.50,38
1790107268.407,research-postgres,1.95,155294105.6,14.46,51
1790107268.407,research-redis,0.47,40024145.92,7.46,8
1790107272.530,java-order-service,0.55,280808652.8,26.15,35
1790107272.530,java-user-service,148.13,366791884.8,34.16,40
1790107272.530,java-product-service,0.41,381157376.0,35.50,38
1790107272.530,research-postgres,1.96,156552396.8,14.58,51
1790107272.530,research-redis,0.47,39803944.96,7.41,8
1790107276.658,java-order-service,1.39,280598937.6,26.13,35
1790107276.658,java-user-service,149.94,377382502.4,35.14,42
1790107276.658,java-product-service,1.45,380947660.8,35.48,38
1790107276.658,research-postgres,2.03,156866969.6,14.60,51
1790107276.658,research-redis,0.48,39824916.48,7.42,8
1790107280.762,java-order-service,2.6,280913510.4,26.16,35
1790107280.762,java-user-service,142.26,375075635.2,34.93,40
1790107280.762,java-product-service,1.55,381157376.0,35.50,38
1790107280.762,research-postgres,1.21,156447539.2,14.57,51
1790107280.762,research-redis,0.48,40548433.92,7.55,8
1790107284.864,java-order-service,0.41,280808652.8,26.16,35
1790107284.864,java-user-service,148.19,375285350.4,34.95,40
1790107284.864,java-product-service,0.58,381157376.0,35.50,38
1790107284.864,research-postgres,0.98,156866969.6,14.61,51
1790107284.864,research-redis,0.62,40370176.0,7.52,8
1790107288.973,java-order-service,0.4,280913510.4,26.16,35
1790107288.973,java-user-service,151.53,375599923.2,34.98,40
1790107288.973,java-product-service,0.46,381262233.6,35.51,38
1790107288.973,research-postgres,0.77,157076684.8,14.63,51
1790107288.973,research-redis,0.61,39835402.24,7.42,8
1790107293.078,java-order-service,0.12,281228083.2,26.19,35
1790107293.078,java-user-service,151.55,376858214.4,35.10,40
1790107293.078,java-product-service,0.07,381576806.4,35.53,38
1790107293.078,research-postgres,0.64,157391257.6,14.66,51
1790107293.078,research-redis,0.29,39919288.32,7.43,8
1790107297.206,java-order-service,2.66,281542656.0,26.22,35
1790107297.206,java-user-service,147.75,379165081.6,35.31,40
1790107297.206,java-product-service,2.11,381157376.0,35.50,38
1790107297.206,research-postgres,2.94,157391257.6,14.66,51
1790107297.206,research-redis,1.09,40695234.56,7.58,8
1790107301.306,java-order-service,0.1,281857228.8,26.25,35
1790107301.306,java-user-service,150.95,379060224.0,35.30,40
1790107301.306,java-product-service,0.13,381367091.2,35.52,38
1790107301.306,research-postgres,2.87,157496115.2,14.66,51
1790107301.306,research-redis,0.73,40496005.12,7.54,8
1790107305.427,java-order-service,2.89,281857228.8,26.25,35
1790107305.427,java-user-service,150.08,378745651.2,35.27,40
1790107305.427,java-product-service,0.1,381471948.8,35.53,38
1790107305.427,research-postgres,0.9,157391257.6,14.65,51
1790107305.427,research-redis,0.24,39835402.24,7.42,8
1790107309.544,java-order-service,0.98,281437798.4,26.21,35
1790107309.544,java-user-service,148.48,379794227.2,35.38,40
1790107309.544,java-product-service,1.01,381576806.4,35.54,38
1790107309.544,research-postgres,5.03,156552396.8,14.58,51
1790107309.544,research-redis,1.09,39961231.36,7.44,8
1790107313.669,java-order-service,0.08,281437798.4,26.21,35
1790107313.669,java-user-service,151.72,380423372.8,35.43,40
1790107313.669,java-product-service,0.5,381576806.4,35.54,38
1790107313.669,research-postgres,1.24,157181542.4,14.63,51
1790107313.669,research-redis,1.26,40108032.0,7.47,8
1790107317.785,java-order-service,1.32,282066944.0,26.27,35
1790107317.785,java-user-service,149.71,381052518.4,35.49,40
1790107317.785,java-product-service,0.13,381891379.2,35.57,38
1790107317.785,research-postgres,0.73,156866969.6,14.61,51
1790107317.785,research-redis,0.31,40097546.24,7.47,8
1790107321.895,java-order-service,0.06,281542656.0,26.22,35
1790107321.895,java-user-service,150.99,413243801.6,38.49,40
1790107321.895,java-product-service,0.11,381367091.2,35.52,38
1790107321.895,research-postgres,0.77,157496115.2,14.67,51
1790107321.895,research-redis,0.38,40223375.36,7.49,8
1790107326.051,java-order-service,1.02,281962086.4,26.26,35
1790107326.051,java-user-service,149.91,437361049.6,40.73,40
1790107326.051,java-product-service,1.16,381367091.2,35.52,38
1790107326.051,research-postgres,6.4,157181542.4,14.64,51
1790107326.051,research-redis,2.03,39919288.32,7.43,8
1790107330.164,java-order-service,0.09,282066944.0,26.27,35
1790107330.164,java-user-service,148.91,470181478.4,43.79,40
1790107330.164,java-product-service,1.13,381996236.8,35.58,38
1790107330.164,research-postgres,1.03,157391257.6,14.66,51
1790107330.164,research-redis,0.46,40621834.24,7.57,8
1790107334.261,java-order-service,1.03,282381516.8,26.29,35
1790107334.261,java-user-service,152.21,473222348.8,44.07,40
1790107334.261,java-product-service,0.48,381996236.8,35.58,38
1790107334.261,research-postgres,0.64,157600972.8,14.68,51
1790107334.261,research-redis,0.25,40600862.72,7.56,8
1790107338.387,java-order-service,0.07,282276659.2,26.29,35
1790107338.387,java-user-service,147.75,480457523.2,44.75,40
1790107338.387,java-product-service,0.07,381367091.2,35.51,38
1790107338.387,research-postgres,0.94,157915545.6,14.70,51
1790107338.387,research-redis,0.28,40443576.32,7.53,8
1790107342.503,java-order-service,0.65,282591232.0,26.32,35
1790107342.503,java-user-service,153.47,480876953.6,44.79,40
1790107342.503,java-product-service,0.58,381576806.4,35.54,38
1790107342.503,research-postgres,1.43,157915545.6,14.70,51
1790107342.503,research-redis,0.39,40401633.28,7.53,8
1790107346.625,java-order-service,3.28,282591232.0,26.32,35
1790107346.625,java-user-service,151.49,500799897.6,46.64,42
1790107346.625,java-product-service,3.46,381891379.2,35.56,38
1790107346.625,research-postgres,1.71,157286400.0,14.65,51
1790107346.625,research-redis,0.42,40233861.12,7.49,8
1790107350.731,java-order-service,0.14,282591232.0,26.32,35
