t,service,metric,labels,value
1790108432.162,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49037312.0
1790108432.162,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45129728.0
1790108432.162,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42287104.0
1790108437.181,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49065984.0
1790108437.181,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45232128.0
1790108437.181,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42295296.0
1790108442.203,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49094656.0
1790108442.203,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45371392.0
1790108442.203,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42299392.0
1790108447.217,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49106944.0
1790108447.217,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45506560.0
1790108447.217,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42303488.0
1790108452.233,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49156096.0
1790108452.233,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45629440.0
1790108452.233,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790108457.255,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49242112.0
1790108457.255,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45748224.0
1790108457.255,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42323968.0
1790108462.273,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49291264.0
1790108462.273,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45883392.0
1790108462.273,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42323968.0
1790108467.289,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49532928.0
1790108467.289,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46325760.0
1790108467.289,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790108472.307,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50634752.0
1790108472.307,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47226880.0
1790108472.307,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42336256.0
1790108477.325,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51802112.0
1790108477.325,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",48340992.0
1790108477.325,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42340352.0
1790108482.336,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52875264.0
