t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790110574.773,nan,44875776.0
1790110578.885,0.7176469729378526,46661632.0
1790110583.065,1.1991385811542128,48971776.0
1790110587.234,0.9707341061188443,49086464.0
1790110591.347,1.4582108926322577,49283072.0
1790110595.470,1.455624542258234,49577984.0
1790110599.592,1.7034229426978797,50184192.0
1790110603.694,1.9512299964283533,50511872.0
1790110607.796,1.948305592855246,51167232.0
1790110611.898,1.9523808831125176,51511296.0
1790110616.000,1.4610402695726963,51625984.0
1790110620.107,1.9479990683350268,52690944.0
1790110624.219,1.7536343255937628,52871168.0
1790110629.351,1.9468078193433866,53870592.0
1790110633.451,1.705903218652322,53936128.0
1790110637.561,1.9453691892598282,54083584.0
1790110641.676,1.7003461139036935,54411264.0
1790110645.791,2.18419028400285,54591488.0
1790110649.904,1.6966176548939882,54607872.0
1790110654.039,1.9150608343882338,54771712.0
1790110658.216,1.9364856579326462,54870016.0
1790110662.343,1.9335907656296207,55754752.0
1790110666.485,2.1611052267922553,55918592.0
1790110670.650,1.438881637063784,55918592.0
1790110674.819,1.6792752654756196,55934976.0
1790110678.988,1.9224799201866576,55984128.0
1790110683.149,1.445480074653596,56000512.0
1790110687.298,1.9449344974040166,56131584.0
1790110691.413,1.6863374352240428,55492608.0
1790110695.564,1.6825729867294006,55427072.0
1790110699.722,1.9433341843105456,55427072.0
1790110703.833,2.184644841247102,55443456.0
1790110707.961,1.6966459893653776,55492608.0
1790110712.086,1.6812725436849862,55508992.0
1790110716.241,1.9442306073257996,52445184.0
1790110720.357,1.4600384349132534,52674560.0
1790110724.470,2.1794185105164723,53067776.0
1790110728.595,1.6949308625936588,53362688.0
1790110732.728,1.9405882508072494,53395456.0
1790110736.856,1.9327267235398886,53395456.0
1790110740.996,1.6853345934254176,53428224.0
1790110745.149,1.9156523233422393,53444608.0
1790110749.325,1.9191321063567806,53444608.0
1790110753.494,1.4390517905586895,53460992.0
1790110757.663,1.9089361456165945,53460992.0
1790110761.854,1.676372072585231,53460992.0
1790110766.023,2.1768017818656213,53493760.0
1790110770.164,1.6874744307930976,53510144.0
1790110774.312,1.6879952212005827,53510144.0
1790110778.459,1.9335254732967881,53542912.0
1790110782.597,1.7021301462979082,53526528.0
1790110786.702,1.9323578643372572,53575680.0
1790110790.847,1.4599808366747722,53575680.0
1790110794.959,1.6979855536527804,53624832.0
1790110799.082,1.2080875280945025,53624832.0
1790110803.220,0.9559809407991775,53608448.0
1790110807.405,1.2077436963170303,53608448.0
1790110811.537,0.7212457215322101,53411840.0
1790110815.704,0.0,0.0
