t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790105571.526,nan,72433664.0
1790105575.632,2.158355158227025,75808768.0
1790105579.802,1.918387866001355,77266944.0
1790105583.972,2.606558034621196,81182720.0
1790105588.184,4.3321799593874655,86016000.0
1790105592.347,3.598885232998202,86458368.0
1790105596.515,5.267884191903832,87146496.0
1790105600.692,4.299545406086582,87195648.0
1790105604.878,10.801251350416234,89014272.0
1790105609.036,15.764886201916205,99139584.0
1790105613.158,21.84411471489669,106070016.0
1790105617.281,25.70315128745496,113344512.0
1790105621.405,26.462695259647013,117227520.0
1790105625.558,25.543144410008132,118947840.0
1790105629.669,24.584770187434753,120029184.0
1790105633.818,24.844750899754676,121929728.0
1790105637.933,25.746975096848658,120520704.0
1790105642.079,24.65405086150207,119308288.0
1790105646.217,24.805273512954255,121012224.0
1790105650.329,24.773817681836537,121044992.0
1790105654.446,25.40976793609369,125255680.0
1790105658.586,25.138327021103184,125255680.0
1790105662.715,24.494427380166147,125304832.0
1790105666.848,21.26927780444532,129482752.0
1790105670.986,17.025888939817413,129482752.0
1790105675.156,11.195935456320344,129515520.0
1790105679.354,4.311200771862111,129515520.0
1790105683.529,5.273665019551605,129515520.0
1790105687.701,3.5968349460557247,129515520.0
1790105691.871,5.021354001519418,129515520.0
1790105696.053,3.8352333899893774,129515520.0
1790105700.225,3.635070252131103,129515520.0
1790105704.342,5.066817734797217,126959616.0
1790105708.496,3.588920366596641,126959616.0
1790105712.676,3.106569689069258,126959616.0
1790105716.860,2.393748716606549,126959616.0
1790105721.035,2.896135928534499,126959616.0
