t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790101275.043,nan,55951360.0
1790101279.160,0.7238173645822751,57868288.0
1790101283.312,0.7203856067975839,59555840.0
1790101287.476,0.7204087035461096,61292544.0
1790101291.637,0.7245307632915589,63094784.0
1790101295.781,1.9358549894009356,65208320.0
1790101299.913,0.9624657530788807,65568768.0
1790101304.069,1.205780681228781,65568768.0
1790101308.216,1.2030503750153105,62357504.0
1790101312.372,2.4287164891527517,62193664.0
1790101316.482,1.4587754512911595,61652992.0
1790101320.603,1.696051066165054,61440000.0
1790101324.730,2.4030537769497524,61882368.0
1790101328.891,1.9422659979902654,62095360.0
1790101333.010,2.6776148379276545,62849024.0
1790101337.115,2.1969045248029535,62996480.0
1790101341.215,2.67976010642524,63520768.0
1790101345.313,2.4377397060475703,63619072.0
1790101349.412,2.681828375191598,65241088.0
1790101353.524,2.6602254829446346,66551808.0
1790101357.656,2.914774224742064,66502656.0
1790101361.767,3.645532723745083,69484544.0
1790101365.881,2.924310707687324,69632000.0
1790101369.984,3.4089811515861976,70795264.0
1790101374.101,2.912955037380737,67633152.0
1790101378.216,2.9115053974175997,68845568.0
1790101382.332,3.868972500312334,69844992.0
1790101386.473,2.906857695580119,70090752.0
1790101390.597,3.4062648664511608,71139328.0
1790101394.708,2.919088677943196,71319552.0
1790101398.826,3.3979228666770744,72728576.0
1790101402.939,2.9201110917075073,72712192.0
1790101407.052,3.9009537414970765,73515008.0
1790101411.147,2.6840055416793773,73842688.0
1790101415.256,3.8875347456833826,74006528.0
1790101419.365,2.91827711673689,73908224.0
1790101423.474,4.142586006838389,75300864.0
1790101427.583,2.6727995131447693,75431936.0
1790101431.702,3.636441403205129,75202560.0
1790101435.820,3.16512547145179,75513856.0
1790101439.935,3.3840923456683254,77185024.0
1790101444.072,3.127737374917066,77594624.0
1790101448.228,3.6395939685347933,78561280.0
1790101452.341,2.6744988663448694,78823424.0
1790101456.462,3.1449866903487744,79642624.0
1790101460.596,3.142027959959073,79708160.0
1790101464.734,3.629852079969126,80609280.0
1790101468.856,2.67382974385509,81346560.0
1790101472.973,2.652687604939973,81379328.0
1790101477.126,3.1343480261798686,81543168.0
1790101481.271,1.694071519856533,81559552.0
1790101485.397,1.2096105445938696,81575936.0
1790101489.540,0.0,0.0
