t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790108432.162,nan,72712192.0
1790108436.275,1.4394053908928688,75366400.0
1790108440.443,1.8970135885497543,77463552.0
1790108443.606,2.3947793711048053,81641472.0
1790108447.782,3.109055612835052,86441984.0
1790108451.963,4.794014613941204,88408064.0
1790108456.135,4.0899233812997515,88555520.0
1790108460.292,5.539550952313714,88670208.0
1790108464.444,7.938488030729827,88915968.0
1790108468.601,15.698313876497124,91799552.0
1790108472.732,20.939424245302142,105807872.0
1790108476.840,24.278776093378877,107413504.0
1790108480.962,25.75134347162566,111935488.0
1790108485.083,26.085022515065038,113426432.0
1790108489.224,25.696470664391775,113819648.0
1790108493.340,24.75646421411873,116359168.0
1790108497.469,24.878759348323314,117981184.0
1790108501.600,25.990455487133516,118472704.0
1790108505.726,24.94290369985977,121978880.0
1790108509.846,23.93977525203331,121978880.0
1790108513.981,25.696903097097547,124682240.0
1790108518.150,24.77005905871633,124715008.0
1790108522.313,24.180080177748607,124649472.0
1790108526.490,22.176048215420895,129662976.0
1790108530.639,18.40662284455068,129662976.0
1790108534.822,12.461423426232821,129662976.0
1790108538.995,6.962785177817309,129662976.0
1790108543.160,3.8317314414959647,129662976.0
1790108547.335,3.592792869345539,129662976.0
1790108551.506,5.186532159053199,125403136.0
1790108555.752,3.5789854883254173,105562112.0
1790108559.943,6.210588170303295,118013952.0
1790108564.130,4.294684129342235,122011648.0
1790108568.321,3.8408273754955107,122093568.0
1790108572.479,5.037912528767046,122322944.0
1790108576.655,2.3928042626025063,122355712.0
1790108580.834,1.6742890204870335,122355712.0
