t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790106535.278,java-order-service,2.18,283430092.8,26.40,38
1790106535.278,java-user-service,23.73,357459558.4,33.29,44
1790106535.278,java-product-service,5.67,401499750.4,37.39,43
1790106535.278,research-postgres,0.35,135476019.2,12.62,42
1790106535.278,research-redis,2.46,40412119.04,7.53,8
1790106539.397,java-order-service,4.55,283744665.6,26.42,38
1790106539.397,java-user-service,8.43,357459558.4,33.30,44
1790106539.397,java-product-service,5.74,402443468.8,37.48,43
1790106539.397,research-postgres,0.14,134532300.8,12.53,42
1790106539.397,research-redis,0.92,40244346.88,7.50,8
1790106543.566,java-order-service,4.07,284268953.6,26.47,38
1790106543.566,java-user-service,19.21,358193561.6,33.36,44
1790106543.566,java-product-service,13.36,402443468.8,37.48,43
1790106543.566,research-postgres,0.13,136000307.2,12.66,42
1790106543.566,research-redis,0.93,39646658.56,7.39,8
1790106547.729,java-order-service,1.82,284164096.0,26.47,38
1790106547.729,java-user-service,13.46,358193561.6,33.36,44
1790106547.729,java-product-service,14.44,402443468.8,37.48,43
1790106547.729,research-postgres,0.12,135790592.0,12.64,42
1790106547.729,research-redis,1.13,39961231.36,7.44,8
1790106551.893,java-order-service,2.23,284478668.8,26.50,38
1790106551.893,java-user-service,18.13,358612992.0,33.39,44
1790106551.893,java-product-service,11.37,402338611.2,37.47,43
1790106551.893,research-postgres,0.11,135895449.6,12.66,42
1790106551.893,research-redis,1.09,40045117.44,7.46,8
1790106556.054,java-order-service,1.67,284793241.6,26.52,38
1790106556.054,java-user-service,21.78,358612992.0,33.40,44
1790106556.054,java-product-service,16.44,402653184.0,37.50,43
1790106556.054,research-postgres,0.1,135895449.6,12.65,42
1790106556.054,research-redis,1.14,40244346.88,7.50,8
1790106560.234,java-order-service,7.51,284793241.6,26.53,38
1790106560.234,java-user-service,14.66,359137280.0,33.45,44
1790106560.234,java-product-service,9.05,404121190.4,37.64,43
1790106560.234,research-postgres,0.98,135371161.6,12.60,42
1790106560.234,research-redis,1.04,40013660.16,7.45,8
1790106564.379,java-order-service,1.51,285841817.6,26.62,38
1790106564.379,java-user-service,28.46,365114163.2,34.01,44
