t,service,latency_ms,status
1790112277.054,java-user-service,6.441,200
1790112277.060,java-product-service,6.669,200
1790112277.066,java-order-service,5.472,200
1790112277.587,java-user-service,10.976,200
1790112277.595,java-product-service,8.554,200
1790112277.603,java-order-service,7.719,200
1790112278.115,java-user-service,10.853,200
1790112278.122,java-product-service,7.114,200
1790112278.127,java-order-service,5.235,200
1790112278.648,java-user-service,11.163,200
1790112278.657,java-product-service,8.730,200
1790112278.665,java-order-service,7.345,200
1790112279.176,java-user-service,3.813,200
1790112279.180,java-product-service,3.230,200
1790112279.183,java-order-service,3.618,200
1790112279.702,java-user-service,9.640,200
1790112279.709,java-product-service,6.784,200
1790112279.716,java-order-service,6.385,200
1790112280.234,java-user-service,11.555,200
1790112280.242,java-product-service,8.548,200
1790112280.249,java-order-service,6.855,200
1790112280.770,java-user-service,10.612,200
1790112280.778,java-product-service,8.214,200
1790112280.786,java-order-service,8.057,200
1790112281.302,java-user-service,5.815,200
1790112281.306,java-product-service,3.961,200
1790112281.310,java-order-service,3.552,200
1790112281.830,java-user-service,11.140,200
1790112281.838,java-product-service,8.006,200
1790112281.845,java-order-service,6.993,200
1790112282.357,java-user-service,9.655,200
1790112282.365,java-product-service,8.068,200
1790112282.372,java-order-service,7.001,200
1790112282.893,java-user-service,11.019,200
1790112282.901,java-product-service,8.067,200
1790112282.907,java-order-service,5.358,200
1790112283.428,java-user-service,10.991,200
1790112283.436,java-product-service,7.910,200
1790112283.444,java-order-service,8.120,200
1790112283.959,java-user-service,10.047,200
1790112283.967,java-product-service,8.305,200
1790112283.972,java-order-service,5.174,200
1790112284.482,java-user-service,9.231,200
1790112284.490,java-product-service,7.207,200
1790112284.496,java-order-service,6.191,200
1790112285.016,java-user-service,10.200,200
1790112285.025,java-product-service,8.987,200
1790112285.033,java-order-service,7.845,200
1790112285.544,java-user-service,9.300,200
1790112285.551,java-product-service,7.372,200
1790112285.558,java-order-service,6.681,200
1790112286.069,java-user-service,9.266,200
1790112286.078,java-product-service,8.336,200
1790112286.084,java-order-service,5.897,200
1790112286.601,java-user-service,10.916,200
1790112286.609,java-product-service,7.808,200
1790112286.615,java-order-service,6.504,200
1790112287.131,java-user-service,10.326,200
1790112287.139,java-product-service,8.151,200
1790112287.146,java-order-service,6.645,200
1790112287.666,java-user-service,9.404,200
1790112287.670,java-product-service,4.496,200
1790112287.675,java-order-service,4.717,200
1790112288.190,java-user-service,4.343,200
1790112288.193,java-product-service,2.923,200
1790112288.195,java-order-service,2.933,200
1790112288.705,java-user-service,9.512,200
1790112288.713,java-product-service,7.716,200
1790112288.721,java-order-service,7.936,200
1790112289.233,java-user-service,9.737,200
1790112289.244,java-product-service,10.958,200
1790112289.251,java-order-service,6.755,200
1790112289.762,java-user-service,8.836,200
1790112289.769,java-product-service,7.038,200
1790112289.775,java-order-service,5.919,200
1790112290.286,java-user-service,9.940,200
1790112290.294,java-product-service,8.273,200
1790112290.301,java-order-service,6.892,200
1790112290.821,java-user-service,11.200,200
1790112290.830,java-product-service,8.566,200
1790112290.837,java-order-service,7.259,200
1790112291.352,java-user-service,9.268,200
1790112291.360,java-product-service,7.573,200
1790112291.367,java-order-service,7.418,200
1790112291.885,java-user-service,8.684,200
1790112291.892,java-product-service,7.443,200
1790112291.899,java-order-service,6.428,200
1790112292.413,java-user-service,4.303,200
1790112292.416,java-product-service,2.815,200
1790112292.419,java-order-service,2.957,200
1790112292.928,java-user-service,7.982,200
1790112292.933,java-product-service,5.580,200
1790112292.938,java-order-service,4.936,200
1790112293.456,java-user-service,8.958,200
1790112293.464,java-product-service,7.784,200
1790112293.470,java-order-service,6.462,200
1790112293.984,java-user-service,10.154,200
1790112293.992,java-product-service,8.137,200
1790112294.001,java-order-service,8.718,200
1790112294.518,java-user-service,6.574,200
1790112294.523,java-product-service,5.126,200
1790112294.528,java-order-service,4.754,200
1790112295.045,java-user-service,9.137,200
1790112295.053,java-product-service,7.327,200
1790112295.059,java-order-service,6.258,200
1790112295.578,java-user-service,9.169,200
1790112295.584,java-product-service,5.621,200
1790112295.589,java-order-service,5.347,200
1790112296.109,java-user-service,11.206,200
1790112296.117,java-product-service,8.071,200
1790112296.125,java-order-service,7.788,200
1790112296.637,java-user-service,8.853,200
1790112296.644,java-product-service,7.583,200
1790112296.651,java-order-service,7.092,200
1790112297.169,java-user-service,9.807,200
1790112297.178,java-product-service,8.201,200
1790112297.185,java-order-service,7.496,200
