t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790098049.925,java-order-service,5.25,270113177.6,25.16,38
1790098049.925,java-product-service,6.76,342674636.8,31.92,43
1790098049.925,java-user-service,27.91,441974784.0,41.16,44
1790098049.925,research-postgres,0.1,125724262.4,11.71,37
1790098049.925,research-redis,0.7,40653291.52,7.57,8
1790098054.050,java-order-service,1.94,270427750.4,25.18,38
1790098054.050,java-product-service,2.32,343198924.8,31.96,43
1790098054.050,java-user-service,12.89,442499072.0,41.21,44
1790098054.050,research-postgres,0.2,125304832.0,11.67,37
1790098054.050,research-redis,0.74,40338718.72,7.51,8
1790098058.260,java-order-service,3.44,270427750.4,25.18,38
1790098058.260,java-product-service,5.67,344037785.6,32.04,43
1790098058.260,java-user-service,19.36,443442790.4,41.30,44
1790098058.260,research-postgres,0.97,125619404.8,11.70,37
1790098058.260,research-redis,0.91,40265318.4,7.50,8
1790098062.373,java-order-service,1.31,270637465.6,25.21,38
1790098062.373,java-product-service,3.38,344037785.6,32.04,43
1790098062.373,java-user-service,19.24,443757363.2,41.33,44
1790098062.373,research-postgres,0.19,125514547.2,11.69,37
1790098062.373,research-redis,0.78,39877345.28,7.43,8
1790098066.479,java-order-service,1.69,270113177.6,25.16,38
1790098066.479,java-product-service,4.01,344247500.8,32.06,43
1790098066.479,java-user-service,28.69,444071936.0,41.35,44
1790098066.479,research-postgres,0.28,125304832.0,11.67,37
1790098066.479,research-redis,0.55,40139489.28,7.48,8
1790098071.600,java-order-service,2.09,271161753.6,25.25,38
1790098071.600,java-product-service,3.16,344771788.8,32.11,43
1790098071.600,java-user-service,34.69,444281651.2,41.38,44
1790098071.600,research-postgres,0.83,125829120.0,11.72,37
1790098071.600,research-redis,2.31,40370176.0,7.52,8
1790098075.713,java-order-service,3.88,272210329.6,25.35,38
1790098075.713,java-product-service,2.58,344771788.8,32.11,43
1790098075.713,java-user-service,29.9,444491366.4,41.40,44
1790098075.713,research-postgres,0.22,125304832.0,11.67,37
1790098075.713,research-redis,0.6,40191918.08,7.49,8
1790098079.823,java-order-service,2.64,272734617.6,25.40,38
1790098079.823,java-product-service,3.17,344771788.8,32.11,43
1790098079.823,java-user-service,35.69,445854515.2,41.52,44
1790098079.823,research-postgres,0.22,125095116.8,11.65,37
1790098079.823,research-redis,0.65,40129003.52,7.48,8
1790098083.943,java-order-service,3.1,272524902.4,25.38,38
1790098083.943,java-product-service,4.49,348441804.8,32.45,43
1790098083.943,java-user-service,49.22,446273945.6,41.57,44
1790098083.943,research-postgres,0.42,125724262.4,11.71,37
1790098083.943,research-redis,0.64,39877345.28,7.43,8
1790098088.073,java-order-service,1.03,272524902.4,25.38,38
1790098088.073,java-product-service,3.09,344981504.0,32.13,43
1790098088.073,java-user-service,51.93,447322521.6,41.66,44
1790098088.073,research-postgres,0.4,126353408.0,11.77,37
1790098088.073,research-redis,0.82,39856373.76,7.42,8
1790098092.192,java-order-service,1.25,272629760.0,25.39,38
1790098092.192,java-product-service,4.73,344771788.8,32.11,43
1790098092.192,java-user-service,11.33,447637094.4,41.69,44
1790098092.192,research-postgres,1.44,126353408.0,11.77,37
1790098092.192,research-redis,0.85,40244346.88,7.50,8
1790098096.306,java-order-service,1.35,273154048.0,25.44,38
1790098096.306,java-product-service,9.05,345505792.0,32.18,43
1790098096.306,java-user-service,52.33,448371097.6,41.76,45
1790098096.306,research-postgres,0.18,129394278.4,12.05,39
1790098096.306,research-redis,0.78,40632320.0,7.57,8
1790098100.417,java-order-service,1.24,273783193.6,25.50,38
1790098100.417,java-product-service,4.31,345925222.4,32.21,43
1790098100.417,java-user-service,76.41,448371097.6,41.76,45
1790098100.417,research-postgres,1.24,133693440.0,12.45,42
1790098100.417,research-redis,0.67,40338718.72,7.51,8
1790098104.523,java-order-service,1.62,274097766.4,25.53,38
1790098104.523,java-product-service,4.74,346134937.6,32.23,43
1790098104.523,java-user-service,22.58,438304768.0,40.82,45
