t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790110846.701,nan,56442880.0
1790110850.818,0.718871060035723,58638336.0
1790110854.992,0.7213131970340136,60325888.0
1790110859.151,0.7190877265730804,62062592.0
1790110863.323,0.97128226771256,63946752.0
1790110867.441,1.7005721392472906,65912832.0
1790110871.557,0.9630424793446776,66486272.0
1790110875.702,0.96691345109312,66486272.0
1790110879.847,1.2073170661500774,66551808.0
1790110883.989,2.169225730004816,66682880.0
1790110888.138,1.6883360238675378,66715648.0
1790110892.274,1.6806835406329534,66863104.0
1790110896.449,2.904475544660779,66977792.0
1790110900.577,1.9278265371437926,67026944.0
1790110904.730,1.9294179315335125,67043328.0
1790110908.876,2.9066720289823795,67305472.0
1790110912.999,2.4210318273921305,67354624.0
1790110917.128,3.1711061183337885,68173824.0
1790110921.227,2.436887644904851,68288512.0
1790110925.334,3.504088828423673,69500928.0
1790110930.466,3.406065112868916,69992448.0
1790110934.577,2.4346948002716884,70025216.0
1790110938.693,3.6522351237353847,74137600.0
1790110942.794,2.9110675708783833,74203136.0
1790110946.922,3.166027472219292,74530816.0
1790110951.028,3.882836449915357,76185600.0
1790110955.149,3.1670817441327213,76316672.0
1790110959.254,4.374088515165071,76840960.0
1790110963.365,3.165113345359294,76955648.0
1790110967.468,4.134363751138141,78315520.0
1790110971.588,3.4076088230685677,78364672.0
1790110975.692,4.1177651611773545,78495744.0
1790110979.825,3.1412233648784893,78692352.0
1790110983.964,3.8408207808690733,78790656.0
1790110988.120,4.123686594773894,79937536.0
1790110992.252,3.1554576716850145,80674816.0
1790110996.365,3.1316276058103942,80838656.0
1790111000.519,4.094169759359662,81887232.0
1790111004.667,3.1264016671098855,81903616.0
1790111008.833,3.8506273283607353,82444288.0
1790111012.979,2.889885199007106,80363520.0
1790111017.141,4.349343351022614,81756160.0
1790111021.278,3.1224696840831645,81821696.0
1790111025.433,4.109008476917012,82886656.0
1790111029.574,3.1246935246363075,82640896.0
1790111033.740,2.6609158968368076,82673664.0
1790111037.871,3.6304467324365866,84033536.0
1790111042.006,2.8891768595360148,84525056.0
1790111046.150,2.6848292768682205,84525056.0
1790111050.257,2.6756933309578814,84557824.0
1790111054.368,1.691721806320024,84557824.0
1790111058.505,0.7231074886714535,84574208.0
