t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790111485.326,nan,44793856.0
1790111489.435,0.7189224418211816,46514176.0
1790111493.608,0.7210744847129479,48529408.0
1790111497.760,1.4613088683069062,49020928.0
1790111501.874,1.7063673144208689,49397760.0
1790111505.977,1.2111781154071477,49512448.0
1790111510.096,1.9541578433000362,50118656.0
1790111514.194,2.4369102983952953,50626560.0
1790111518.299,2.187047425350529,50954240.0
1790111522.412,1.6846989491678752,51167232.0
1790111526.562,2.197660027900446,51838976.0
1790111530.663,2.189505081039921,52985856.0
1790111534.776,1.4518371325721888,53329920.0
1790111538.901,1.9267061787363593,53919744.0
1790111543.053,1.6839682561896476,50872320.0
1790111547.220,1.9186409285201347,51363840.0
1790111551.390,1.4417978197568257,51068928.0
1790111555.551,2.152916975095422,51363840.0
1790111559.731,1.9177624617091156,51445760.0
1790111563.903,1.4401810225093483,51494912.0
1790111568.064,1.4472771578144124,51576832.0
1790111572.215,1.4423808219209502,51658752.0
1790111576.375,2.1636582880516517,51707904.0
1790111580.534,2.1607527982828816,51838976.0
1790111584.699,1.6774988281556225,51920896.0
1790111588.863,2.178442016126432,52199424.0
1790111593.004,1.68483313625386,52363264.0
1790111597.158,2.1602004504240253,52363264.0
1790111601.325,2.1593474445169343,52379648.0
1790111605.487,1.9327219365953965,52396032.0
1790111609.632,2.16751619877851,52084736.0
1790111613.784,1.6766833018889922,52101120.0
1790111617.958,2.1780602843805417,52002816.0
1790111622.084,1.7007682735342458,52002816.0
1790111626.204,1.935376424830018,52019200.0
1790111630.340,2.170149312421933,52084736.0
1790111634.480,1.4527598907541872,52084736.0
1790111638.618,2.1662416291325206,52412416.0
1790111642.772,1.669141070344559,52936704.0
1790111646.960,2.1850912397308813,52969472.0
1790111651.085,1.673122902194536,52985856.0
1790111655.269,2.1514522646574448,52985856.0
1790111659.452,1.9254365171313583,52985856.0
1790111663.607,1.9126415060891788,53067776.0
1790111667.790,1.6954628261290308,53067776.0
1790111671.910,1.952092267605752,53100544.0
1790111676.010,1.7078069120973007,53116928.0
1790111680.105,1.9523428277780486,53116928.0
1790111684.209,1.6934149114338017,53166080.0
1790111688.337,1.948441806656254,53428224.0
1790111692.451,1.9351110050481,53608448.0
1790111696.586,1.688165848001794,53690368.0
1790111700.733,1.6933203704918027,53788672.0
1790111704.867,1.4410709466418197,53821440.0
1790111709.026,1.2093668215432032,53723136.0
1790111713.160,1.447472946831302,53739520.0
1790111717.310,0.9631436530614889,53755904.0
1790111721.463,0.719148880233418,53755904.0
1790111725.635,0.47842539417472163,53772288.0
