t,service,latency_ms
1790099813.017,java-user-service,18.709
1790099813.029,java-product-service,9.135
1790099813.038,java-order-service,8.021
1790099818.069,java-user-service,20.543
1790099818.086,java-product-service,11.597
1790099818.099,java-order-service,8.240
1790099823.117,java-user-service,9.252
1790099823.128,java-product-service,7.290
1790099823.139,java-order-service,6.170
1790099828.170,java-user-service,19.109
1790099828.183,java-product-service,10.595
1790099828.196,java-order-service,8.362
1790099833.210,java-user-service,11.742
1790099833.222,java-product-service,8.804
1790099833.233,java-order-service,7.534
1790099838.262,java-user-service,17.783
1790099838.280,java-product-service,13.640
1790099838.295,java-order-service,10.500
1790099843.326,java-user-service,22.542
1790099843.342,java-product-service,9.592
1790099843.353,java-order-service,6.631
1790099848.364,java-user-service,5.706
1790099848.370,java-product-service,4.848
1790099848.376,java-order-service,4.898
1790099853.392,java-user-service,6.323
1790099853.402,java-product-service,5.371
1790099853.412,java-order-service,5.232
1790099858.428,java-user-service,9.674
1790099858.439,java-product-service,5.582
1790099858.450,java-order-service,6.616
1790099863.466,java-user-service,8.419
1790099863.478,java-product-service,6.487
1790099863.487,java-order-service,5.979
1790099868.497,java-user-service,6.680
1790099868.508,java-product-service,5.077
1790099868.518,java-order-service,5.016
1790099873.531,java-user-service,9.038
1790099873.546,java-product-service,8.442
1790099873.557,java-order-service,8.256
1790099878.578,java-user-service,8.793
1790099878.591,java-product-service,7.477
1790099878.603,java-order-service,7.360
1790099883.624,java-user-service,11.339
1790099883.638,java-product-service,8.604
1790099883.671,java-order-service,27.521
1790099888.692,java-user-service,9.348
1790099888.710,java-product-service,13.381
1790099888.720,java-order-service,6.044
1790099893.729,java-user-service,7.362
1790099893.739,java-product-service,5.846
1790099893.748,java-order-service,5.204
1790099898.767,java-user-service,9.640
1790099898.780,java-product-service,6.560
1790099898.789,java-order-service,5.831
1790099903.802,java-user-service,8.302
1790099903.813,java-product-service,5.210
1790099903.823,java-order-service,5.286
1790099908.849,java-user-service,18.306
1790099908.864,java-product-service,9.319
1790099908.875,java-order-service,6.576
1790099913.894,java-user-service,7.662
1790099913.906,java-product-service,6.734
1790099913.915,java-order-service,5.340
1790099918.933,java-user-service,13.901
1790099918.943,java-product-service,6.781
1790099918.954,java-order-service,5.981
1790099923.974,java-user-service,14.163
1790099923.994,java-product-service,14.667
1790099924.003,java-order-service,5.414
1790099929.031,java-user-service,17.702
1790099929.045,java-product-service,10.282
1790099929.056,java-order-service,6.581
1790099934.074,java-user-service,16.522
1790099934.088,java-product-service,10.787
1790099934.098,java-order-service,6.348
1790099939.126,java-user-service,21.754
1790099939.139,java-product-service,10.341
1790099939.149,java-order-service,7.750
1790099944.176,java-user-service,16.208
1790099944.190,java-product-service,10.456
1790099944.205,java-order-service,9.638
1790099949.225,java-user-service,14.829
1790099949.241,java-product-service,10.268
1790099949.255,java-order-service,8.940
1790099954.274,java-user-service,15.965
1790099954.285,java-product-service,7.644
1790099954.297,java-order-service,7.538
1790099959.324,java-user-service,17.615
1790099959.340,java-product-service,10.761
1790099959.351,java-order-service,8.106
1790099964.379,java-user-service,17.155
1790099964.393,java-product-service,9.030
1790099964.403,java-order-service,5.560
