t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790112017.006,java-order-service,1.42,294440140.8,27.42,38
1790112017.006,java-user-service,3.05,381681664.0,35.55,44
1790112017.006,java-product-service,4.89,341521203.2,31.80,43
1790112017.006,research-postgres,0.49,139355750.4,12.98,44
1790112017.006,research-redis,0.8,8019509.248,1.49,8
1790112021.139,java-order-service,0.83,294649856.0,27.44,38
1790112021.139,java-user-service,114.5,382625382.4,35.64,44
1790112021.139,java-product-service,2.98,341730918.4,31.83,43
1790112021.139,research-postgres,1.18,138726604.8,12.92,44
1790112021.139,research-redis,0.54,8339324.928,1.55,8
1790112025.260,java-order-service,3.5,295803289.6,27.55,38
1790112025.260,java-user-service,148.71,384512819.2,35.81,48
1790112025.260,java-product-service,3.93,342045491.2,31.86,43
1790112025.260,research-postgres,1.91,148163788.8,13.80,48
1790112025.260,research-redis,0.75,8167358.464,1.52,8
1790112029.414,java-order-service,1.4,295803289.6,27.55,38
1790112029.414,java-user-service,154.32,387029401.6,36.04,56
1790112029.414,java-product-service,0.83,342360064.0,31.88,43
1790112029.414,research-postgres,4.07,160117555.2,14.91,54
1790112029.414,research-redis,0.85,7888437.248,1.47,8
1790112033.569,java-order-service,0.87,296537292.8,27.62,38
1790112033.569,java-user-service,148.55,388182835.2,36.15,63
1790112033.569,java-product-service,0.72,342569779.2,31.91,43
1790112033.569,research-postgres,1.3,162424422.4,15.13,55
1790112033.569,research-redis,0.82,7917797.376,1.47,8
1790112037.728,java-order-service,0.29,296117862.4,27.58,38
1790112037.728,java-user-service,151.73,389755699.2,36.30,70
1790112037.728,java-product-service,0.31,342464921.6,31.89,43
1790112037.728,research-postgres,2.35,162948710.4,15.18,55
1790112037.728,research-redis,0.83,7851737.088,1.46,8
1790112041.883,java-order-service,2.7,296117862.4,27.58,38
1790112041.883,java-user-service,149.37,391747993.6,36.48,77
1790112041.883,java-product-service,2.83,342674636.8,31.92,43
1790112041.883,research-postgres,1.13,163472998.4,15.22,55
1790112041.883,research-redis,0.73,7724859.392,1.44,8
1790112046.105,java-order-service,1.12,296537292.8,27.62,38
1790112046.105,java-user-service,147.85,393320857.6,36.63,82
1790112046.105,java-product-service,0.88,342569779.2,31.91,43
1790112046.105,research-postgres,1.49,163263283.2,15.21,55
1790112046.105,research-redis,0.75,7643070.464,1.42,8
1790112050.271,java-order-service,0.27,296537292.8,27.62,38
1790112050.271,java-user-service,147.47,397724876.8,37.04,94
1790112050.271,java-product-service,0.3,343094067.2,31.95,43
1790112050.271,research-postgres,1.71,163158425.6,15.20,55
1790112050.271,research-redis,2.43,7950303.232,1.48,8
1790112054.410,java-order-service,0.48,296537292.8,27.62,38
1790112054.410,java-user-service,149.41,400031744.0,37.26,106
1790112054.410,java-product-service,0.6,342674636.8,31.91,43
1790112054.410,research-postgres,1.73,163368140.8,15.21,55
1790112054.410,research-redis,0.99,8077180.928,1.50,8
1790112058.576,java-order-service,0.32,296013004.8,27.57,38
1790112058.576,java-user-service,148.94,405798912.0,37.79,125
1790112058.576,java-product-service,2.32,343303782.4,31.98,43
1790112058.576,research-postgres,0.97,163577856.0,15.24,55
1790112058.576,research-redis,0.67,8253341.696,1.54,8
1790112062.729,java-order-service,0.19,296013004.8,27.57,38
1790112062.729,java-user-service,146.56,408420352.0,38.04,136
1790112062.729,java-product-service,0.27,343303782.4,31.98,43
1790112062.729,research-postgres,1.27,163787571.2,15.25,55
1790112062.729,research-redis,0.67,7565475.84,1.41,8
1790112066.921,java-order-service,0.17,295069286.4,27.48,38
1790112066.921,java-user-service,156.38,413034086.4,38.46,151
1790112066.921,java-product-service,0.18,341730918.4,31.83,43
1790112066.921,research-postgres,1.25,163682713.6,15.24,55
1790112066.921,research-redis,0.68,7344226.304,1.37,8
1790112071.072,java-order-service,0.19,295803289.6,27.55,38
1790112071.072,java-user-service,147.35,416284672.0,38.77,164
1790112071.072,java-product-service,0.25,342569779.2,31.90,43
1790112071.072,research-postgres,1.6,163263283.2,15.21,55
1790112071.072,research-redis,2.14,7872708.608,1.47,8
1790112075.224,java-order-service,2.16,296537292.8,27.62,38
1790112075.224,java-user-service,156.06,419849830.4,39.11,179
1790112075.224,java-product-service,4.2,343094067.2,31.96,43
1790112075.224,research-postgres,1.35,163472998.4,15.22,55
1790112075.224,research-redis,0.96,7626293.248,1.42,8
1790112079.367,java-order-service,2.15,296432435.2,27.60,38
1790112079.367,java-user-service,148.46,423519846.4,39.44,189
1790112079.367,java-product-service,2.96,342045491.2,31.86,43
1790112079.367,research-postgres,3.74,162948710.4,15.18,55
1790112079.367,research-redis,0.84,7769948.16,1.45,8
1790112083.513,java-order-service,0.21,296432435.2,27.60,38
1790112083.513,java-user-service,148.51,429287014.4,39.98,208
1790112083.513,java-product-service,0.23,342045491.2,31.86,43
1790112083.513,research-postgres,1.24,163787571.2,15.26,55
1790112083.513,research-redis,0.76,7413432.32,1.38,8
1790112087.662,java-order-service,0.2,296537292.8,27.61,38
1790112087.662,java-user-service,147.44,434425036.8,40.46,220
1790112087.662,java-product-service,0.27,342360064.0,31.89,43
1790112087.662,research-postgres,2.73,163263283.2,15.21,55
1790112087.662,research-redis,0.83,7602176.0,1.42,8
1790112091.807,java-order-service,0.22,296432435.2,27.61,38
1790112091.807,java-user-service,148.71,439038771.2,40.89,234
1790112091.807,java-product-service,0.22,342569779.2,31.90,43
1790112091.807,research-postgres,0.94,163577856.0,15.23,55
1790112091.807,research-redis,0.78,7578058.752,1.41,8
1790112095.953,java-order-service,3.19,296537292.8,27.62,38
1790112095.953,java-user-service,151.5,440506777.6,41.02,235
1790112095.953,java-product-service,3.21,342674636.8,31.92,43
1790112095.953,research-postgres,0.82,163472998.4,15.22,55
1790112095.953,research-redis,0.58,7729053.696,1.44,8
