t,service,latency_ms
1790114436.720,java-user-service,11.331
1790114436.729,java-product-service,8.070
1790114436.739,java-order-service,8.313
1790114441.762,java-user-service,12.343
1790114441.775,java-product-service,9.951
1790114441.789,java-order-service,9.765
1790114446.814,java-user-service,15.543
1790114446.829,java-product-service,11.547
1790114446.839,java-order-service,7.964
1790114451.869,java-user-service,20.847
1790114451.886,java-product-service,12.678
1790114451.898,java-order-service,8.629
1790114456.915,java-user-service,14.025
1790114456.927,java-product-service,8.323
1790114456.937,java-order-service,7.237
1790114461.959,java-user-service,19.873
1790114461.976,java-product-service,12.507
1790114461.989,java-order-service,9.064
1790114467.016,java-user-service,15.314
1790114467.030,java-product-service,9.393
1790114467.041,java-order-service,6.094
1790114472.057,java-user-service,11.587
1790114472.068,java-product-service,7.914
1790114472.079,java-order-service,8.606
1790114477.099,java-user-service,8.239
1790114477.107,java-product-service,5.640
1790114477.136,java-order-service,25.338
1790114482.155,java-user-service,8.002
1790114482.165,java-product-service,5.465
1790114482.173,java-order-service,5.511
1790114487.303,java-user-service,117.834
1790114487.312,java-product-service,5.284
1790114487.320,java-order-service,4.861
1790114492.558,java-user-service,230.847
1790114492.566,java-product-service,4.753
1790114492.574,java-order-service,5.690
1790114497.808,java-user-service,230.452
1790114497.819,java-product-service,5.693
1790114497.827,java-order-service,5.019
1790114503.089,java-user-service,253.721
1790114503.097,java-product-service,5.900
1790114503.105,java-order-service,4.475
1790114508.130,java-user-service,19.965
1790114508.142,java-product-service,8.857
1790114508.152,java-order-service,7.363
1790114513.179,java-user-service,18.632
1790114513.196,java-product-service,13.386
1790114513.208,java-order-service,8.940
1790114518.241,java-user-service,21.074
1790114518.253,java-product-service,9.519
1790114518.262,java-order-service,6.744
1790114523.291,java-user-service,16.085
1790114523.303,java-product-service,9.501
1790114523.315,java-order-service,8.694
1790114528.334,java-user-service,7.475
1790114528.348,java-product-service,8.267
1790114528.355,java-order-service,5.102
1790114533.495,java-user-service,133.826
1790114533.503,java-product-service,4.890
1790114533.512,java-order-service,4.926
1790114538.542,java-user-service,23.352
1790114538.553,java-product-service,7.831
1790114538.564,java-order-service,6.489
1790114543.592,java-user-service,16.878
1790114543.605,java-product-service,9.641
1790114543.614,java-order-service,6.861
1790114548.640,java-user-service,17.035
1790114548.654,java-product-service,10.780
1790114548.666,java-order-service,7.908
1790114553.701,java-user-service,28.879
1790114553.712,java-product-service,5.830
1790114553.720,java-order-service,5.996
1790114558.745,java-user-service,12.504
1790114558.756,java-product-service,8.538
1790114558.766,java-order-service,6.738
1790114563.786,java-user-service,12.555
1790114563.797,java-product-service,8.049
1790114563.809,java-order-service,8.968
1790114568.834,java-user-service,14.820
1790114568.848,java-product-service,10.158
1790114568.859,java-order-service,8.604
1790114574.064,java-user-service,199.657
1790114574.071,java-product-service,4.307
1790114574.078,java-order-service,4.111
1790114579.101,java-user-service,19.399
1790114579.114,java-product-service,9.551
1790114579.123,java-order-service,6.641
1790114584.139,java-user-service,4.774
1790114584.147,java-product-service,4.185
1790114584.155,java-order-service,4.757
1790114589.250,java-user-service,87.928
1790114589.258,java-product-service,5.246
1790114589.266,java-order-service,4.567
1790114594.290,java-user-service,17.225
1790114594.305,java-product-service,11.254
1790114594.318,java-order-service,8.362
1790114599.341,java-user-service,15.026
1790114599.353,java-product-service,8.761
1790114599.364,java-order-service,7.562
1790114604.386,java-user-service,13.245
1790114604.400,java-product-service,10.539
1790114604.411,java-order-service,7.719
1790114609.435,java-user-service,15.612
1790114609.452,java-product-service,12.539
1790114609.463,java-order-service,8.325
1790114614.486,java-user-service,11.225
1790114614.499,java-product-service,9.562
1790114614.510,java-order-service,7.025
1790114619.534,java-user-service,17.126
1790114619.547,java-product-service,10.223
1790114619.556,java-order-service,7.324
1790114624.569,java-user-service,9.102
1790114624.578,java-product-service,5.674
1790114624.587,java-order-service,5.251
1790114630.069,java-user-service,469.903
1790114630.076,java-product-service,4.102
1790114630.082,java-order-service,3.537
1790114635.121,java-user-service,29.556
1790114635.133,java-product-service,7.284
1790114635.144,java-order-service,7.141
1790114640.166,java-user-service,13.038
1790114640.182,java-product-service,11.347
1790114640.194,java-order-service,8.988
1790114645.210,java-user-service,11.739
1790114645.225,java-product-service,10.253
1790114645.238,java-order-service,7.992
1790114650.260,java-user-service,15.419
1790114650.274,java-product-service,9.356
1790114650.284,java-order-service,7.103
1790114655.309,java-user-service,14.706
1790114655.324,java-product-service,11.381
1790114655.337,java-order-service,9.435
1790114660.349,java-user-service,8.231
1790114660.358,java-product-service,4.908
1790114660.366,java-order-service,5.309
1790114665.378,java-user-service,5.353
1790114665.386,java-product-service,5.020
1790114665.396,java-order-service,6.374
1790114670.414,java-user-service,15.460
1790114670.429,java-product-service,10.934
1790114670.442,java-order-service,9.192
1790114675.466,java-user-service,15.641
1790114675.479,java-product-service,9.674
1790114675.491,java-order-service,9.466
