t,service,latency_ms
1790097857.199,java-user-service,11.552
1790097857.209,java-product-service,8.328
1790097857.223,java-order-service,12.522
1790097862.253,java-user-service,22.753
1790097862.273,java-product-service,14.446
1790097862.287,java-order-service,10.846
1790097867.304,java-user-service,13.835
1790097867.314,java-product-service,9.178
1790097867.322,java-order-service,6.386
1790097872.342,java-user-service,17.613
1790097872.353,java-product-service,5.624
1790097872.363,java-order-service,5.794
1790097877.384,java-user-service,13.883
1790097877.394,java-product-service,7.217
1790097877.405,java-order-service,6.814
1790097882.418,java-user-service,9.622
1790097882.430,java-product-service,6.656
1790097882.439,java-order-service,6.049
1790097887.450,java-user-service,7.351
1790097887.462,java-product-service,8.710
1790097887.472,java-order-service,7.473
1790097892.489,java-user-service,9.886
1790097892.496,java-product-service,5.242
1790097892.502,java-order-service,5.056
1790097897.511,java-user-service,5.440
1790097897.522,java-product-service,5.822
1790097897.532,java-order-service,4.752
1790097902.547,java-user-service,7.236
1790097902.556,java-product-service,5.883
1790097902.569,java-order-service,7.826
1790097907.584,java-user-service,13.175
1790097907.598,java-product-service,10.195
1790097907.611,java-order-service,8.953
1790097912.627,java-user-service,6.170
1790097912.640,java-product-service,7.859
1790097912.650,java-order-service,5.524
1790097917.662,java-user-service,8.387
1790097917.670,java-product-service,6.170
1790097917.677,java-order-service,6.262
1790097922.687,java-user-service,6.194
1790097922.698,java-product-service,5.254
1790097922.708,java-order-service,5.344
1790097927.725,java-user-service,7.254
1790097927.737,java-product-service,5.761
1790097927.748,java-order-service,5.963
1790097932.761,java-user-service,5.773
1790097932.773,java-product-service,5.978
1790097932.783,java-order-service,5.501
1790097937.808,java-user-service,12.610
1790097937.822,java-product-service,7.658
1790097937.833,java-order-service,6.997
1790097942.859,java-user-service,16.237
1790097942.873,java-product-service,12.334
1790097942.885,java-order-service,10.564
1790097947.897,java-user-service,6.673
1790097947.906,java-product-service,5.071
1790097947.916,java-order-service,5.439
1790097952.928,java-user-service,8.964
1790097952.937,java-product-service,6.075
1790097952.949,java-order-service,9.178
1790097957.971,java-user-service,15.156
1790097957.983,java-product-service,7.937
1790097957.995,java-order-service,7.075
1790097963.016,java-user-service,12.977
1790097963.032,java-product-service,8.466
1790097963.047,java-order-service,10.610
1790097968.075,java-user-service,18.535
1790097968.086,java-product-service,8.148
1790097968.097,java-order-service,7.664
1790097973.113,java-user-service,9.072
1790097973.123,java-product-service,7.054
1790097973.131,java-order-service,6.601
1790097978.159,java-user-service,17.114
1790097978.194,java-product-service,29.647
1790097978.203,java-order-service,6.040
1790097983.223,java-user-service,11.079
1790097983.235,java-product-service,7.552
1790097983.245,java-order-service,6.243
1790097988.273,java-user-service,15.577
1790097988.286,java-product-service,8.435
1790097988.297,java-order-service,7.732
1790097993.320,java-user-service,15.028
1790097993.340,java-product-service,15.860
1790097993.350,java-order-service,5.413
1790097998.375,java-user-service,16.314
1790097998.390,java-product-service,11.540
1790097998.401,java-order-service,6.887
1790098003.423,java-user-service,13.665
1790098003.438,java-product-service,11.753
1790098003.450,java-order-service,9.679
1790098008.469,java-user-service,14.291
1790098008.485,java-product-service,9.642
1790098008.496,java-order-service,5.890
