t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790100994.542,nan,45056000.0
1790100998.677,0.7172294446320704,46841856.0
1790101002.859,0.9693947465340123,48906240.0
1790101006.986,0.9718255882547844,49217536.0
1790101011.095,1.7049354879845546,49659904.0
1790101015.206,1.6998130503272737,50053120.0
1790101019.320,1.4648126445774836,50593792.0
1790101023.415,1.957355127747656,50954240.0
1790101027.506,1.95050725673063,51314688.0
1790101031.600,1.9577325648288533,51838976.0
1790101035.696,1.4591570864964507,52166656.0
1790101039.802,2.428424706370947,47054848.0
1790101043.926,1.9398641754122452,47529984.0
1790101048.047,1.9428609147436997,48988160.0
1790101052.159,1.7096317296948942,49479680.0
1790101056.262,1.9323349405011607,49856512.0
1790101060.394,1.458049018738774,49889280.0
1790101064.510,2.187767887383502,50364416.0
1790101068.623,1.4583286877731574,50593792.0
1790101072.736,1.9460268395600542,50642944.0
1790101076.854,1.942955865231916,50757632.0
1790101080.974,1.4558555264728243,50724864.0
1790101085.089,1.9525410725756487,51052544.0
1790101089.188,1.6999129435300144,51068928.0
1790101093.304,1.7068715523714002,51068928.0
1790101097.411,1.4543050527601027,50724864.0
1790101101.533,1.95199642206466,50937856.0
1790101105.631,1.4527972112748857,51003392.0
1790101109.766,1.6903084091267697,51068928.0
1790101113.902,1.6706861972218316,51232768.0
1790101118.097,1.910229805304126,51265536.0
1790101122.285,1.4433040940720152,47497216.0
1790101126.433,1.6774836848853742,38338560.0
1790101130.610,1.5581301991083114,40665088.0
1790101135.749,1.6905044216343739,43089920.0
1790101139.890,1.679316278738286,43859968.0
1790101144.058,1.6752387047836654,44662784.0
1790101148.237,2.16276227736696,45268992.0
1790101152.397,1.9337609252426107,45514752.0
1790101156.534,1.6823114262311625,45711360.0
1790101160.696,1.9402589056384474,45924352.0
1790101164.819,1.7021161339035542,45973504.0
1790101168.932,1.695436587165701,46202880.0
1790101173.058,1.4567006789687338,46170112.0
1790101177.171,1.9439132008800524,45940736.0
1790101181.287,1.4591184233107966,45498368.0
1790101185.407,1.9426061467982079,46268416.0
1790101189.519,1.7001896548659072,46366720.0
1790101193.638,1.4549736673710143,46874624.0
1790101197.766,1.9365625504997948,46907392.0
1790101201.891,1.434592177866505,46891008.0
1790101206.078,1.9223796913976954,46481408.0
1790101210.241,1.1993007616866513,46448640.0
1790101214.410,1.6754877439975417,46530560.0
1790101218.583,1.1992325925163432,46612480.0
1790101222.762,1.4365620089540592,46759936.0
1790101226.937,0.7202003090077642,46792704.0
1790101231.102,0.720633809399009,46792704.0
1790101235.264,0.476218936743998,46825472.0
