t,service,metric,labels,value
1790102702.923,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48689152.0
1790102702.923,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45064192.0
1790102702.923,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42274816.0
1790102707.939,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48717824.0
1790102707.939,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45191168.0
1790102707.939,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42283008.0
1790102712.951,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102712.951,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45289472.0
1790102712.951,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42295296.0
1790102717.971,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48730112.0
1790102717.971,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45395968.0
1790102717.971,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42303488.0
1790102722.992,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48775168.0
1790102722.992,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45522944.0
1790102722.992,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42303488.0
1790102728.016,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102728.016,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45621248.0
1790102728.016,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42311680.0
1790102733.036,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48881664.0
1790102733.036,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45686784.0
1790102733.036,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790102738.058,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49389568.0
1790102738.058,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46137344.0
1790102738.058,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42319872.0
1790102743.083,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50552832.0
1790102743.083,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47226880.0
1790102743.083,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790102748.092,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51474432.0
1790102748.092,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",48332800.0
1790102748.092,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790102753.100,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52690944.0
1790102753.100,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",49078272.0
1790102753.100,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42340352.0
1790102758.114,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53686272.0
1790102758.114,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",49700864.0
1790102758.114,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42344448.0
1790102763.144,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54116352.0
1790102763.144,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",49836032.0
1790102763.144,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42348544.0
1790102768.163,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54251520.0
1790102768.163,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50077696.0
1790102768.163,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42352640.0
1790102773.174,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54538240.0
1790102773.174,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50118656.0
1790102773.174,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42360832.0
1790102778.215,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54595584.0
1790102778.215,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50204672.0
1790102778.215,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42364928.0
1790102783.243,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54943744.0
1790102783.243,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50302976.0
1790102783.243,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42373120.0
1790102788.255,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54980608.0
1790102788.255,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50343936.0
1790102788.255,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42377216.0
1790102793.284,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55005184.0
1790102793.284,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50360320.0
1790102793.284,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42385408.0
1790102798.335,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55103488.0
1790102798.335,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50372608.0
1790102798.335,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42385408.0
1790102803.354,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55103488.0
1790102803.354,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50364416.0
1790102803.354,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42393600.0
1790102808.378,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55107584.0
1790102808.378,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50364416.0
1790102808.378,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42393600.0
1790102813.403,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55107584.0
1790102813.403,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50364416.0
1790102813.403,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42401792.0
1790102818.427,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55111680.0
1790102818.427,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50368512.0
1790102818.427,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42401792.0
1790102823.452,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55181312.0
1790102823.452,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50376704.0
1790102823.452,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42409984.0
1790102828.472,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55181312.0
1790102828.472,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50376704.0
1790102828.472,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42409984.0
1790102833.494,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55181312.0
1790102833.494,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50376704.0
1790102833.494,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42418176.0
1790102838.527,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55222272.0
1790102838.527,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50376704.0
1790102838.527,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42426368.0
1790102843.551,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55222272.0
1790102843.551,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50376704.0
1790102843.551,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42426368.0
1790102848.577,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55222272.0
1790102848.577,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50397184.0
1790102848.577,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42430464.0
1790102853.600,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55222272.0
1790102853.600,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",50397184.0
1790102853.600,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42434560.0
