t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790113464.958,nan,44105728.0
1790113469.077,0.7214170810606023,46399488.0
1790113473.235,0.9626851138102138,48005120.0
1790113477.390,1.2126703708738726,48627712.0
1790113481.513,1.4558043213151415,49856512.0
1790113485.635,1.7048152051665897,49938432.0
1790113489.732,1.7078644312897306,50413568.0
1790113493.836,1.7052778176442167,50823168.0
1790113497.944,2.192622817272544,51593216.0
1790113502.048,1.9334356756871391,53231616.0
1790113506.177,1.7023180530854192,53379072.0
1790113510.299,1.6954194539525866,51363840.0
1790113514.425,1.7003249424941131,51216384.0
1790113518.536,2.191454296024127,51380224.0
1790113522.643,1.4602306595692065,51429376.0
1790113526.760,2.1816493393600136,51544064.0
1790113530.886,1.9350818780421573,51691520.0
1790113535.020,1.4593352851194963,51658752.0
1790113539.130,1.7007265998331154,51740672.0
1790113543.240,1.702219061303328,51904512.0
1790113547.355,1.9395966264378304,52461568.0
1790113551.484,1.692203574891268,52576256.0
1790113555.621,2.182537347355311,52674560.0
1790113559.744,1.6969391939516132,52723712.0
1790113563.870,2.1930903199445404,53329920.0
1790113567.973,2.1780208241918326,53411840.0
1790113572.098,1.4498766708971793,53428224.0
1790113576.244,1.929588356141732,53837824.0
1790113580.385,1.4513834752555164,53854208.0
1790113584.524,1.9270732152619447,54050816.0
1790113588.675,1.6871567590503627,54067200.0
1790113592.824,1.6671577265155473,54067200.0
1790113597.023,1.9301305642829794,54083584.0
1790113601.168,1.6788878034364862,54099968.0
1790113605.337,1.920673771515003,54116352.0
1790113609.502,1.684104838510763,54181888.0
1790113613.659,1.6849203499844434,54231040.0
1790113617.813,2.167293939853767,54247424.0
1790113621.966,1.4400479294516937,54280192.0
1790113626.132,1.9480550499312597,54296576.0
1790113630.239,1.7069528257504067,54296576.0
1790113634.334,1.4578806776046922,54296576.0
1790113638.455,1.7048057020624594,54296576.0
1790113642.554,1.7034087113543077,54296576.0
1790113646.671,1.4492747413591456,54362112.0
1790113650.811,1.6995695175894796,54362112.0
1790113654.930,1.6974939120883492,54394880.0
1790113659.050,1.4590222395481292,54411264.0
1790113663.166,1.9422355309686046,54935552.0
1790113667.285,1.9436828138631697,55017472.0
1790113671.395,1.4544569337352868,55017472.0
1790113675.526,1.8954524789883958,55017472.0
1790113678.684,1.4429604898645931,55033856.0
1790113682.849,1.6659547237923296,55033856.0
1790113687.045,1.2091181774023096,55033856.0
1790113691.179,1.2105616824214023,55050240.0
1790113695.317,1.1977895559178637,55050240.0
1790113699.491,0.9609828900622593,55050240.0
1790113703.654,0.4792308639327042,55050240.0
1790113707.827,0.0,0.0
