t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790095068.716,nan,151568384.0
1790095072.823,1.9445123951941947,159170560.0
1790095076.940,2.897886443073999,165904384.0
1790095081.077,2.3944188623144527,171851776.0
1790095085.256,1.918897679132461,177553408.0
1790095089.430,2.3831363448940395,183533568.0
1790095093.617,2.1598899637967426,168345600.0
1790095097.787,2.1689814351955614,154730496.0
1790095101.943,5.475563785478939,190316544.0
1790095106.143,2.384495512510272,190447616.0
1790095110.337,1.902174910650689,190595072.0
1790095114.541,2.1632722975941734,190414848.0
1790095118.703,1.6598356848982994,185303040.0
1790095122.910,2.41792060064312,188874752.0
1790095127.052,1.6729754165425679,190464000.0
1790095131.240,2.3827262707264802,193970176.0
1790095135.428,1.9122670861434643,198410240.0
1790095139.621,1.4409215182973591,201605120.0
1790095143.782,6.651770029194251,205422592.0
1790095147.985,2.386781217791603,205684736.0
1790095152.184,1.9115565820071956,205783040.0
1790095156.369,2.6307074142266713,204210176.0
1790095160.546,2.144304420306381,204357632.0
1790095164.747,2.1501620963227377,202489856.0
1790095168.933,2.8514108923048953,204619776.0
1790095173.142,1.6680443691050175,206274560.0
1790095177.329,2.15357469999557,210386944.0
1790095181.517,2.163253578141234,216317952.0
1790095185.678,6.1963639768723064,221249536.0
1790095189.868,1.9386566416016948,221331456.0
1790095194.000,2.147952386580188,221560832.0
1790095198.190,1.9130956938055488,221888512.0
1790095202.367,2.3902145304252733,222019584.0
1790095206.552,2.8723024039921725,218955776.0
1790095210.733,1.425092183428531,219791360.0
1790095214.944,3.103444464396943,223444992.0
1790095219.133,3.5855402241270475,231325696.0
1790095223.316,2.3965217870265834,235782144.0
1790095227.479,1.4345541512922084,239288320.0
1790095231.671,8.083764944309808,243613696.0
1790095235.877,3.0906587610668,245563392.0
1790095240.083,1.4270393931065228,244776960.0
1790095244.288,2.15045962415315,245891072.0
1790095248.473,2.628206886081964,246824960.0
1790095252.653,1.438089570989052,243171328.0
1790095256.831,0.7194207864605527,243204096.0
1790095261.001,1.4444525310984688,243269632.0
1790095265.154,0.9629968751937227,243367936.0
1790095269.308,1.444498712219751,244072448.0
1790095273.455,0.0,0.0
