t,service,latency_ms
1790110384.491,java-user-service,10.825
1790110384.500,java-product-service,7.447
1790110384.508,java-order-service,7.309
1790110389.541,java-user-service,20.963
1790110389.563,java-product-service,14.853
1790110389.576,java-order-service,8.808
1790110394.591,java-user-service,12.177
1790110394.607,java-product-service,10.435
1790110394.620,java-order-service,7.319
1790110399.650,java-user-service,19.458
1790110399.664,java-product-service,10.184
1790110399.675,java-order-service,6.990
1790110404.701,java-user-service,18.774
1790110404.716,java-product-service,9.443
1790110404.730,java-order-service,9.188
1790110409.750,java-user-service,8.249
1790110409.763,java-product-service,6.489
1790110409.779,java-order-service,13.523
1790110414.798,java-user-service,7.580
1790110414.808,java-product-service,5.213
1790110414.816,java-order-service,4.994
1790110419.829,java-user-service,6.048
1790110419.840,java-product-service,4.977
1790110419.848,java-order-service,4.617
1790110424.864,java-user-service,6.344
1790110424.876,java-product-service,8.525
1790110424.886,java-order-service,6.956
1790110429.897,java-user-service,5.734
1790110429.907,java-product-service,5.313
1790110429.915,java-order-service,4.781
1790110434.934,java-user-service,6.016
1790110434.945,java-product-service,5.132
1790110434.954,java-order-service,4.630
1790110439.972,java-user-service,13.794
1790110439.988,java-product-service,12.926
1790110439.998,java-order-service,6.821
1790110445.015,java-user-service,7.506
1790110445.025,java-product-service,6.124
1790110445.036,java-order-service,5.932
1790110450.051,java-user-service,9.704
1790110450.064,java-product-service,8.262
1790110450.074,java-order-service,6.297
1790110455.098,java-user-service,18.377
1790110455.111,java-product-service,6.987
1790110455.120,java-order-service,6.739
1790110460.140,java-user-service,10.554
1790110460.152,java-product-service,8.193
1790110460.163,java-order-service,8.436
1790110465.187,java-user-service,14.004
1790110465.199,java-product-service,8.585
1790110465.210,java-order-service,6.745
1790110470.239,java-user-service,21.018
1790110470.249,java-product-service,6.572
1790110470.261,java-order-service,9.611
1790110475.281,java-user-service,14.088
1790110475.294,java-product-service,6.783
1790110475.305,java-order-service,6.482
1790110480.324,java-user-service,14.102
1790110480.333,java-product-service,5.988
1790110480.344,java-order-service,5.846
1790110485.367,java-user-service,15.151
1790110485.378,java-product-service,8.092
1790110485.388,java-order-service,6.731
1790110490.410,java-user-service,13.874
1790110490.426,java-product-service,11.551
1790110490.437,java-order-service,6.782
1790110495.450,java-user-service,6.795
1790110495.460,java-product-service,5.384
1790110495.470,java-order-service,5.525
1790110500.496,java-user-service,14.450
1790110500.516,java-product-service,13.912
1790110500.529,java-order-service,9.278
1790110505.547,java-user-service,11.640
1790110505.563,java-product-service,13.707
1790110505.574,java-order-service,8.626
1790110510.602,java-user-service,17.068
1790110510.620,java-product-service,10.799
1790110510.633,java-order-service,9.455
1790110515.658,java-user-service,14.551
1790110515.673,java-product-service,11.323
1790110515.687,java-order-service,9.462
1790110520.702,java-user-service,6.838
1790110520.713,java-product-service,6.058
1790110520.723,java-order-service,4.927
1790110525.749,java-user-service,14.206
1790110525.765,java-product-service,11.427
1790110525.777,java-order-service,7.792
1790110530.796,java-user-service,9.163
1790110530.810,java-product-service,6.662
1790110530.820,java-order-service,6.503
1790110535.845,java-user-service,15.579
1790110535.858,java-product-service,9.320
1790110535.870,java-order-service,7.171
