t,service,latency_ms,status
1790101527.942,java-user-service,4.513,200
1790101527.947,java-product-service,5.286,200
1790101527.952,java-order-service,4.806,200
1790101528.474,java-user-service,12.258,200
1790101528.483,java-product-service,8.592,200
1790101528.491,java-order-service,7.564,200
1790101529.001,java-user-service,10.351,200
1790101529.007,java-product-service,6.187,200
1790101529.013,java-order-service,5.273,200
1790101529.535,java-user-service,12.381,200
1790101529.545,java-product-service,9.230,200
1790101529.550,java-order-service,5.522,200
1790101530.064,java-user-service,3.693,200
1790101530.067,java-product-service,2.963,200
1790101530.072,java-order-service,5.115,200
1790101530.583,java-user-service,5.172,200
1790101530.587,java-product-service,3.954,200
1790101530.592,java-order-service,4.182,200
1790101531.106,java-user-service,4.114,200
1790101531.110,java-product-service,3.647,200
1790101531.113,java-order-service,3.415,200
1790101531.619,java-user-service,3.361,200
1790101531.621,java-product-service,2.555,200
1790101531.624,java-order-service,2.738,200
1790101532.199,java-user-service,69.835,200
1790101532.202,java-product-service,3.193,200
1790101532.205,java-order-service,2.869,200
1790101532.773,java-user-service,63.270,200
1790101532.776,java-product-service,3.448,200
1790101532.779,java-order-service,3.108,200
1790101533.306,java-user-service,16.793,200
1790101533.310,java-product-service,3.223,200
1790101533.313,java-order-service,3.141,200
1790101533.869,java-user-service,51.543,200
1790101533.872,java-product-service,2.940,200
1790101533.875,java-order-service,3.032,200
1790101534.500,java-user-service,119.421,200
1790101534.504,java-product-service,3.592,200
1790101534.507,java-order-service,2.856,200
1790101535.156,java-user-service,145.193,200
1790101535.159,java-product-service,2.771,200
1790101535.162,java-order-service,2.751,200
1790101535.682,java-user-service,12.635,200
1790101535.684,java-product-service,2.603,200
1790101535.687,java-order-service,3.180,200
1790101536.197,java-user-service,3.506,200
1790101536.200,java-product-service,3.156,200
1790101536.206,java-order-service,6.257,200
1790101536.711,java-user-service,3.101,200
1790101536.714,java-product-service,3.058,200
1790101536.717,java-order-service,3.046,200
1790101537.226,java-user-service,3.433,200
1790101537.229,java-product-service,2.647,200
1790101537.232,java-order-service,2.687,200
1790101537.865,java-user-service,123.590,200
1790101537.868,java-product-service,3.140,200
1790101537.871,java-order-service,2.976,200
1790101538.453,java-user-service,81.997,200
1790101538.456,java-product-service,2.610,200
1790101538.459,java-order-service,2.629,200
1790101539.243,java-user-service,279.836,200
1790101539.247,java-product-service,4.558,200
1790101539.252,java-order-service,4.760,200
1790101539.900,java-user-service,144.547,200
1790101539.904,java-product-service,4.216,200
1790101539.908,java-order-service,4.036,200
1790101540.702,java-user-service,283.188,200
1790101540.705,java-product-service,2.856,200
1790101540.709,java-order-service,3.897,200
1790101541.415,java-user-service,206.621,200
1790101541.418,java-product-service,2.861,200
1790101541.421,java-order-service,2.829,200
1790101542.202,java-user-service,271.100,200
1790101542.206,java-product-service,3.996,200
1790101542.211,java-order-service,4.493,200
1790101542.995,java-user-service,278.386,200
1790101542.998,java-product-service,2.698,200
1790101543.000,java-order-service,2.662,200
1790101544.049,java-user-service,543.847,200
1790101544.053,java-product-service,3.872,200
1790101544.056,java-order-service,2.890,200
1790101545.155,java-user-service,593.929,200
1790101545.157,java-product-service,2.387,200
1790101545.159,java-order-service,2.352,200
1790101546.315,java-user-service,645.851,200
1790101546.318,java-product-service,3.052,200
1790101546.321,java-order-service,2.498,200
1790101547.464,java-user-service,633.262,200
1790101547.467,java-product-service,3.078,200
1790101547.470,java-order-service,2.644,200
1790101548.063,java-user-service,91.232,200
1790101548.066,java-product-service,2.866,200
1790101548.068,java-order-service,2.593,200
1790101549.388,java-user-service,819.287,200
1790101549.393,java-product-service,5.237,200
1790101549.396,java-order-service,3.291,200
1790101550.871,java-user-service,966.773,200
1790101550.876,java-product-service,4.904,200
1790101550.880,java-order-service,4.428,200
1790101552.257,java-user-service,866.544,200
1790101552.262,java-product-service,5.131,200
1790101552.268,java-order-service,5.836,200
1790101553.273,java-user-service,503.103,200
1790101553.276,java-product-service,3.085,200
1790101553.279,java-order-service,3.006,200
1790101554.866,java-user-service,1077.370,200
1790101554.871,java-product-service,4.336,200
1790101554.874,java-order-service,3.066,200
1790101555.976,java-user-service,600.370,200
