t,service,latency_ms,status
1790113745.872,java-user-service,8.317,200
1790113745.877,java-product-service,4.719,200
1790113745.883,java-order-service,6.494,200
1790113746.406,java-user-service,12.434,200
1790113746.415,java-product-service,9.572,200
1790113746.422,java-order-service,7.177,200
1790113746.933,java-user-service,8.948,200
1790113746.939,java-product-service,6.106,200
1790113746.944,java-order-service,5.681,200
1790113747.458,java-user-service,11.452,200
1790113747.466,java-product-service,8.361,200
1790113747.472,java-order-service,5.534,200
1790113747.978,java-user-service,3.548,200
1790113747.980,java-product-service,2.703,200
1790113747.984,java-order-service,3.567,200
1790113748.505,java-user-service,11.036,200
1790113748.513,java-product-service,8.137,200
1790113748.521,java-order-service,7.212,200
1790113749.042,java-user-service,12.130,200
1790113749.051,java-product-service,8.611,200
1790113749.057,java-order-service,6.656,200
1790113749.571,java-user-service,11.258,200
1790113749.579,java-product-service,8.691,200
1790113749.586,java-order-service,6.625,200
1790113750.098,java-user-service,5.252,200
1790113750.101,java-product-service,3.133,200
1790113750.104,java-order-service,2.880,200
1790113750.625,java-user-service,13.003,200
1790113750.634,java-product-service,9.101,200
1790113750.641,java-order-service,6.300,200
1790113751.145,java-user-service,3.874,200
1790113751.149,java-product-service,3.488,200
1790113751.152,java-order-service,3.444,200
1790113751.665,java-user-service,10.374,200
1790113751.673,java-product-service,8.109,200
1790113751.678,java-order-service,5.238,200
1790113752.195,java-user-service,12.182,200
1790113752.204,java-product-service,8.976,200
1790113752.211,java-order-service,7.657,200
1790113752.731,java-user-service,10.022,200
1790113752.740,java-product-service,8.853,200
1790113752.747,java-order-service,6.580,200
1790113753.258,java-user-service,7.102,200
1790113753.264,java-product-service,6.419,200
1790113753.270,java-order-service,5.774,200
1790113753.782,java-user-service,10.686,200
1790113753.791,java-product-service,8.507,200
1790113753.798,java-order-service,7.414,200
1790113754.321,java-user-service,12.524,200
1790113754.330,java-product-service,8.856,200
1790113754.337,java-order-service,6.936,200
1790113754.853,java-user-service,10.573,200
1790113754.861,java-product-service,8.222,200
1790113754.870,java-order-service,8.247,200
1790113755.383,java-user-service,11.398,200
1790113755.391,java-product-service,8.245,200
1790113755.399,java-order-service,7.298,200
1790113755.911,java-user-service,4.370,200
1790113755.915,java-product-service,3.558,200
1790113755.918,java-order-service,3.095,200
1790113756.432,java-user-service,3.833,200
1790113756.434,java-product-service,2.804,200
1790113756.437,java-order-service,2.524,200
1790113756.958,java-user-service,12.440,200
1790113756.966,java-product-service,8.489,200
1790113756.973,java-order-service,6.206,200
1790113757.491,java-user-service,10.719,200
1790113757.499,java-product-service,8.737,200
1790113757.508,java-order-service,8.465,200
1790113758.024,java-user-service,13.262,200
1790113758.033,java-product-service,9.601,200
1790113758.039,java-order-service,6.141,200
1790113758.547,java-user-service,4.395,200
1790113758.551,java-product-service,3.262,200
1790113758.554,java-order-service,2.916,200
1790113759.064,java-user-service,10.028,200
1790113759.072,java-product-service,8.066,200
1790113759.079,java-order-service,6.988,200
1790113759.603,java-user-service,13.416,200
1790113759.612,java-product-service,9.388,200
1790113759.620,java-order-service,7.225,200
1790113760.133,java-user-service,10.661,200
1790113760.142,java-product-service,9.075,200
1790113760.148,java-order-service,6.087,200
1790113760.668,java-user-service,10.548,200
1790113760.677,java-product-service,8.446,200
1790113760.683,java-order-service,6.657,200
1790113761.196,java-user-service,4.253,200
1790113761.200,java-product-service,3.995,200
1790113761.204,java-order-service,3.399,200
1790113761.719,java-user-service,9.915,200
1790113761.728,java-product-service,8.341,200
1790113761.733,java-order-service,5.583,200
1790113762.253,java-user-service,10.980,200
1790113762.262,java-product-service,8.686,200
1790113762.271,java-order-service,9.097,200
1790113762.790,java-user-service,9.581,200
1790113762.798,java-product-service,7.951,200
1790113762.805,java-order-service,6.982,200
1790113763.314,java-user-service,5.543,200
1790113763.317,java-product-service,3.276,200
1790113763.320,java-order-service,2.697,200
1790113763.835,java-user-service,4.823,200
1790113763.839,java-product-service,4.093,200
1790113763.842,java-order-service,2.554,200
1790113764.355,java-user-service,8.700,200
1790113764.361,java-product-service,5.899,200
1790113764.366,java-order-service,4.574,200
1790113764.880,java-user-service,10.227,200
1790113764.886,java-product-service,6.507,200
1790113764.890,java-order-service,3.851,200
1790113765.399,java-user-service,6.896,200
1790113765.403,java-product-service,4.435,200
1790113765.409,java-order-service,5.449,200
1790113765.922,java-user-service,3.348,200
1790113765.925,java-product-service,2.463,200
1790113765.927,java-order-service,2.495,200
1790113766.441,java-user-service,3.888,200
1790113766.444,java-product-service,2.565,200
1790113766.446,java-order-service,2.371,200
1790113766.967,java-user-service,10.235,200
1790113766.974,java-product-service,6.773,200
1790113766.978,java-order-service,4.811,200
1790113767.492,java-user-service,9.366,200
1790113767.500,java-product-service,8.495,200
1790113767.506,java-order-service,5.031,200
1790113768.019,java-user-service,10.900,200
1790113768.027,java-product-service,8.334,200
1790113768.034,java-order-service,7.206,200
1790113768.537,java-user-service,2.655,200
1790113768.540,java-product-service,2.417,200
1790113768.542,java-order-service,2.300,200
1790113769.051,java-user-service,5.921,200
1790113769.055,java-product-service,3.628,200
1790113769.058,java-order-service,3.146,200
1790113769.568,java-user-service,6.247,200
1790113769.573,java-product-service,4.698,200
1790113769.577,java-order-service,3.856,200
1790113770.086,java-user-service,3.911,200
1790113770.090,java-product-service,3.277,200
1790113770.093,java-order-service,2.910,200
1790113770.611,java-user-service,8.474,200
1790113770.617,java-product-service,5.450,200
1790113770.621,java-order-service,4.726,200
1790113771.143,java-user-service,18.528,200
1790113771.149,java-product-service,6.347,200
1790113771.152,java-order-service,3.407,200
1790113771.669,java-user-service,9.357,200
1790113771.677,java-product-service,7.965,200
1790113771.684,java-order-service,6.343,200
1790113772.195,java-user-service,4.139,200
1790113772.199,java-product-service,3.751,200
1790113772.202,java-order-service,2.842,200
1790113772.714,java-user-service,5.596,200
1790113772.721,java-product-service,6.630,200
1790113772.727,java-order-service,5.612,200
1790113773.245,java-user-service,11.497,200
1790113773.254,java-product-service,8.704,200
1790113773.259,java-order-service,5.909,200
1790113773.771,java-user-service,4.095,200
1790113773.774,java-product-service,2.649,200
1790113773.776,java-order-service,2.256,200
1790113774.288,java-user-service,6.330,200
1790113774.293,java-product-service,5.454,200
1790113774.298,java-order-service,4.212,200
1790113774.811,java-user-service,3.812,200
1790113774.814,java-product-service,2.978,200
1790113774.817,java-order-service,2.548,200
1790113775.339,java-user-service,11.882,200
1790113775.349,java-product-service,10.504,200
1790113775.357,java-order-service,7.289,200
1790113775.870,java-user-service,4.634,200
1790113775.873,java-product-service,3.161,200
1790113775.876,java-order-service,2.563,200
1790113776.383,java-user-service,3.293,200
1790113776.385,java-product-service,2.667,200
1790113776.388,java-order-service,2.492,200
1790113776.896,java-user-service,5.968,200
1790113776.901,java-product-service,4.857,200
1790113776.904,java-order-service,3.083,200
1790113777.420,java-user-service,5.878,200
1790113777.424,java-product-service,4.713,200
1790113777.429,java-order-service,4.086,200
1790113777.948,java-user-service,10.573,200
1790113777.956,java-product-service,8.070,200
1790113777.962,java-order-service,6.212,200
1790113778.472,java-user-service,9.769,200
1790113778.480,java-product-service,8.185,200
1790113778.487,java-order-service,6.573,200
1790113779.001,java-user-service,10.940,200
1790113779.009,java-product-service,7.889,200
1790113779.017,java-order-service,7.721,200
1790113779.527,java-user-service,4.958,200
1790113779.531,java-product-service,4.333,200
1790113779.534,java-order-service,3.424,200
1790113780.045,java-user-service,4.617,200
1790113780.049,java-product-service,3.663,200
1790113780.052,java-order-service,3.712,200
1790113780.572,java-user-service,9.742,200
1790113780.581,java-product-service,8.502,200
1790113780.587,java-order-service,6.209,200
1790113781.097,java-user-service,3.876,200
1790113781.101,java-product-service,4.259,200
1790113781.105,java-order-service,4.158,200
1790113781.622,java-user-service,9.201,200
1790113781.628,java-product-service,6.705,200
1790113781.633,java-order-service,5.132,200
1790113782.187,java-user-service,43.852,200
1790113782.190,java-product-service,2.710,200
1790113782.192,java-order-service,2.083,200
1790113782.707,java-user-service,11.457,200
1790113782.714,java-product-service,7.573,200
1790113782.718,java-order-service,3.818,200
1790113783.232,java-user-service,4.834,200
1790113783.236,java-product-service,3.608,200
1790113783.239,java-order-service,2.834,200
1790113783.743,java-user-service,3.214,200
1790113783.745,java-product-service,2.208,200
1790113783.748,java-order-service,2.289,200
1790113784.259,java-user-service,2.424,200
1790113784.261,java-product-service,2.334,200
1790113784.264,java-order-service,2.320,200
1790113784.777,java-user-service,7.178,200
1790113784.782,java-product-service,4.785,200
1790113784.786,java-order-service,4.037,200
1790113785.301,java-user-service,4.297,200
1790113785.305,java-product-service,4.084,200
1790113785.308,java-order-service,3.422,200
1790113785.828,java-user-service,10.099,200
1790113785.837,java-product-service,8.360,200
1790113785.844,java-order-service,6.866,200
1790113786.354,java-user-service,2.822,200
1790113786.357,java-product-service,2.398,200
1790113786.359,java-order-service,2.368,200
1790113786.864,java-user-service,2.555,200
1790113786.866,java-product-service,2.429,200
1790113786.868,java-order-service,1.967,200
1790113787.373,java-user-service,4.118,200
1790113787.375,java-product-service,2.749,200
1790113787.378,java-order-service,2.304,200
1790113787.892,java-user-service,9.035,200
1790113787.899,java-product-service,7.484,200
1790113787.907,java-order-service,7.395,200
1790113788.416,java-user-service,3.765,200
1790113788.419,java-product-service,2.741,200
1790113788.421,java-order-service,2.193,200
1790113788.925,java-user-service,3.376,200
1790113788.927,java-product-service,2.504,200
1790113788.930,java-order-service,2.167,200
1790113789.439,java-user-service,2.791,200
1790113789.442,java-product-service,2.627,200
1790113789.444,java-order-service,2.181,200
1790113789.950,java-user-service,4.066,200
1790113789.953,java-product-service,2.668,200
1790113789.955,java-order-service,2.120,200
1790113790.468,java-user-service,2.866,200
1790113790.471,java-product-service,2.475,200
1790113790.473,java-order-service,2.110,200
1790113790.983,java-user-service,3.579,200
1790113790.986,java-product-service,2.643,200
1790113790.988,java-order-service,1.953,200
1790113791.497,java-user-service,3.388,200
1790113791.500,java-product-service,2.371,200
1790113791.502,java-order-service,2.186,200
1790113792.020,java-user-service,7.444,200
1790113792.022,java-product-service,2.919,200
1790113792.025,java-order-service,2.494,200
1790113792.537,java-user-service,4.403,200
1790113792.540,java-product-service,3.113,200
1790113792.543,java-order-service,2.722,200
1790113793.050,java-user-service,2.793,200
1790113793.052,java-product-service,2.552,200
1790113793.054,java-order-service,2.237,200
1790113793.572,java-user-service,10.529,200
1790113793.575,java-product-service,2.883,200
1790113793.577,java-order-service,2.410,200
1790113794.086,java-user-service,7.863,200
1790113794.094,java-product-service,7.565,200
1790113794.098,java-order-service,4.392,200
1790113794.607,java-user-service,3.293,200
1790113794.610,java-product-service,3.259,200
1790113794.613,java-order-service,2.508,200
1790113795.126,java-user-service,3.040,200
1790113795.128,java-product-service,2.609,200
1790113795.133,java-order-service,4.358,200
1790113795.638,java-user-service,3.380,200
1790113795.640,java-product-service,2.257,200
1790113795.643,java-order-service,2.020,200
1790113796.147,java-user-service,3.469,200
1790113796.150,java-product-service,2.486,200
1790113796.152,java-order-service,2.041,200
1790113796.664,java-user-service,3.365,200
1790113796.667,java-product-service,2.443,200
1790113796.669,java-order-service,2.329,200
1790113797.178,java-user-service,2.868,200
1790113797.181,java-product-service,2.572,200
1790113797.183,java-order-service,2.454,200
1790113797.703,java-user-service,15.038,200
1790113797.705,java-product-service,2.609,200
1790113797.707,java-order-service,2.222,200
1790113798.212,java-user-service,2.465,200
1790113798.214,java-product-service,2.165,200
1790113798.216,java-order-service,1.892,200
1790113798.728,java-user-service,3.592,200
1790113798.731,java-product-service,2.784,200
1790113798.739,java-order-service,8.017,200
1790113799.245,java-user-service,2.841,200
1790113799.247,java-product-service,2.532,200
1790113799.249,java-order-service,2.198,200
1790113799.759,java-user-service,3.705,200
1790113799.761,java-product-service,2.317,200
1790113799.763,java-order-service,2.158,200
1790113800.313,java-user-service,48.640,200
1790113800.316,java-product-service,2.964,200
1790113800.318,java-order-service,2.090,200
1790113800.822,java-user-service,2.759,200
1790113800.824,java-product-service,2.547,200
1790113800.826,java-order-service,1.992,200
1790113801.330,java-user-service,3.861,200
1790113801.334,java-product-service,3.157,200
