t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790102702.923,nan,71319552.0
1790102707.034,1.4395897500904826,74121216.0
1790102711.202,1.9212604827275164,77217792.0
1790102715.363,2.63955620407221,61259776.0
1790102719.533,5.063792061183771,77381632.0
1790102723.680,3.8670611969480193,80674816.0
1790102727.818,4.079351474866045,81297408.0
1790102731.980,4.335529290237456,81608704.0
1790102736.137,10.584482551259498,82870272.0
1790102740.284,16.50996721828848,88489984.0
1790102744.403,20.37511138253133,101695488.0
1790102748.528,27.047089632188026,109740032.0
1790102752.668,25.8123723014056,113475584.0
1790102756.781,24.524849740376606,115097600.0
1790102760.934,25.861937443447435,117194752.0
1790102765.079,24.811600582066813,117260288.0
1790102769.231,24.80595462372764,119783424.0
1790102773.383,25.047158345400945,119816192.0
1790102777.495,24.384726173940102,121208832.0
1790102781.637,23.859089160767443,121225216.0
1790102785.776,24.66376833183711,123469824.0
1790102789.922,24.156789584559252,123518976.0
1790102794.061,23.28278644611962,123518976.0
1790102798.185,21.477574613032317,128024576.0
1790102802.369,16.80914088088329,128024576.0
1790102806.540,11.2787154920539,128040960.0
1790102810.707,4.753805337658236,128040960.0
1790102813.862,4.5724793256130045,127991808.0
1790102818.017,3.3627499753034944,127991808.0
1790102822.172,3.849429960957255,127991808.0
1790102826.337,5.51820230683517,127975424.0
1790102830.505,3.5984933066354934,127975424.0
1790102834.674,3.8305444830720896,127991808.0
1790102838.851,5.505494166209688,127991808.0
1790102843.028,3.355957908058598,127991808.0
1790102847.200,2.6309540380540746,127991808.0
1790102851.381,1.43893618382601,127991808.0
1790102855.551,0.0,0.0
