t,service,latency_ms,status
1790111761.472,java-user-service,4.765,200
1790111761.477,java-product-service,5.413,200
1790111761.484,java-order-service,6.818,200
1790111762.005,java-user-service,11.322,200
1790111762.014,java-product-service,8.323,200
1790111762.021,java-order-service,7.284,200
1790111762.531,java-user-service,9.740,200
1790111762.537,java-product-service,6.063,200
1790111762.543,java-order-service,5.336,200
1790111763.065,java-user-service,11.994,200
1790111763.073,java-product-service,8.397,200
1790111763.081,java-order-service,7.716,200
1790111763.591,java-user-service,3.744,200
1790111763.594,java-product-service,3.019,200
1790111763.597,java-order-service,3.032,200
1790111764.111,java-user-service,9.682,200
1790111764.119,java-product-service,7.826,200
1790111764.127,java-order-service,8.306,200
1790111764.647,java-user-service,10.932,200
1790111764.655,java-product-service,8.000,200
1790111764.662,java-order-service,7.296,200
1790111765.179,java-user-service,11.621,200
1790111765.188,java-product-service,8.260,200
1790111765.194,java-order-service,6.398,200
1790111765.702,java-user-service,5.841,200
1790111765.706,java-product-service,3.520,200
1790111765.710,java-order-service,3.494,200
1790111766.221,java-user-service,10.789,200
1790111766.229,java-product-service,7.806,200
1790111766.235,java-order-service,6.258,200
1790111766.755,java-user-service,10.095,200
1790111766.763,java-product-service,7.988,200
1790111766.769,java-order-service,5.944,200
1790111767.282,java-user-service,10.788,200
1790111767.290,java-product-service,8.275,200
1790111767.295,java-order-service,5.334,200
1790111767.800,java-user-service,4.509,200
1790111767.804,java-product-service,3.855,200
1790111767.808,java-order-service,4.267,200
1790111768.321,java-user-service,10.323,200
1790111768.330,java-product-service,8.979,200
1790111768.337,java-order-service,6.987,200
1790111768.858,java-user-service,10.370,200
1790111768.866,java-product-service,7.849,200
1790111768.873,java-order-service,6.985,200
1790111769.394,java-user-service,10.645,200
1790111769.401,java-product-service,7.735,200
1790111769.410,java-order-service,8.508,200
1790111769.932,java-user-service,11.860,200
1790111769.941,java-product-service,8.844,200
1790111769.949,java-order-service,7.690,200
1790111770.464,java-user-service,5.275,200
1790111770.468,java-product-service,3.707,200
1790111770.471,java-order-service,3.178,200
1790111770.992,java-user-service,10.806,200
1790111771.000,java-product-service,8.043,200
1790111771.007,java-order-service,6.335,200
1790111771.511,java-user-service,3.749,200
1790111771.513,java-product-service,2.646,200
1790111771.516,java-order-service,2.555,200
1790111772.035,java-user-service,8.655,200
1790111772.040,java-product-service,5.317,200
1790111772.045,java-order-service,4.796,200
1790111772.565,java-user-service,9.823,200
1790111772.573,java-product-service,7.864,200
1790111772.581,java-order-service,8.005,200
1790111773.096,java-user-service,9.871,200
1790111773.104,java-product-service,7.977,200
1790111773.111,java-order-service,7.165,200
1790111773.623,java-user-service,10.805,200
1790111773.631,java-product-service,8.061,200
1790111773.638,java-order-service,6.857,200
1790111774.153,java-user-service,5.424,200
1790111774.158,java-product-service,4.303,200
1790111774.160,java-order-service,2.804,200
1790111774.680,java-user-service,9.784,200
1790111774.688,java-product-service,7.774,200
1790111774.694,java-order-service,6.065,200
1790111775.215,java-user-service,11.676,200
1790111775.224,java-product-service,8.355,200
1790111775.231,java-order-service,7.269,200
1790111775.750,java-user-service,10.649,200
1790111775.755,java-product-service,5.313,200
1790111775.760,java-order-service,4.638,200
1790111776.270,java-user-service,8.085,200
1790111776.276,java-product-service,6.154,200
1790111776.282,java-order-service,5.633,200
1790111776.797,java-user-service,10.192,200
1790111776.804,java-product-service,7.467,200
1790111776.811,java-order-service,6.859,200
1790111777.325,java-user-service,3.632,200
1790111777.328,java-product-service,3.192,200
1790111777.331,java-order-service,2.843,200
1790111777.842,java-user-service,4.766,200
1790111777.846,java-product-service,3.493,200
1790111777.850,java-order-service,4.013,200
1790111778.361,java-user-service,3.538,200
1790111778.364,java-product-service,2.755,200
1790111778.366,java-order-service,2.355,200
1790111778.884,java-user-service,9.923,200
1790111778.895,java-product-service,10.602,200
1790111778.902,java-order-service,7.466,200
1790111779.418,java-user-service,11.254,200
1790111779.424,java-product-service,5.552,200
1790111779.429,java-order-service,5.039,200
1790111779.936,java-user-service,6.661,200
1790111779.940,java-product-service,4.014,200
1790111779.943,java-order-service,3.217,200
1790111780.449,java-user-service,4.994,200
1790111780.452,java-product-service,3.331,200
1790111780.455,java-order-service,3.018,200
