t,service,latency_ms,status
1790109393.071,java-user-service,5.043,200
1790109393.077,java-product-service,5.691,200
1790109393.081,java-order-service,4.095,200
1790109393.603,java-user-service,11.678,200
1790109393.612,java-product-service,8.884,200
1790109393.619,java-order-service,7.096,200
1790109394.134,java-user-service,4.179,200
1790109394.137,java-product-service,3.342,200
1790109394.140,java-order-service,3.410,200
1790109394.658,java-user-service,11.149,200
1790109394.667,java-product-service,8.451,200
1790109394.674,java-order-service,7.490,200
1790109395.182,java-user-service,3.479,200
1790109395.185,java-product-service,3.096,200
1790109395.190,java-order-service,4.563,200
1790109395.704,java-user-service,11.137,200
1790109395.712,java-product-service,7.900,200
1790109395.722,java-order-service,9.323,200
1790109396.241,java-user-service,11.172,200
1790109396.249,java-product-service,8.477,200
1790109396.255,java-order-service,6.092,200
1790109396.775,java-user-service,9.917,200
1790109396.782,java-product-service,7.418,200
1790109396.790,java-order-service,7.433,200
1790109397.306,java-user-service,5.667,200
1790109397.309,java-product-service,3.668,200
1790109397.313,java-order-service,3.523,200
1790109397.833,java-user-service,10.914,200
1790109397.841,java-product-service,8.080,200
1790109397.849,java-order-service,7.952,200
1790109398.366,java-user-service,10.917,200
1790109398.374,java-product-service,8.402,200
1790109398.382,java-order-service,7.483,200
1790109398.893,java-user-service,7.118,200
1790109398.898,java-product-service,5.210,200
1790109398.902,java-order-service,3.855,200
1790109399.412,java-user-service,3.836,200
1790109399.414,java-product-service,2.151,200
1790109399.416,java-order-service,2.397,200
1790109399.936,java-user-service,10.862,200
1790109399.944,java-product-service,8.506,200
1790109399.951,java-order-service,7.365,200
1790109400.472,java-user-service,10.771,200
1790109400.480,java-product-service,8.020,200
1790109400.488,java-order-service,7.586,200
1790109400.998,java-user-service,9.206,200
1790109401.006,java-product-service,7.873,200
1790109401.013,java-order-service,6.514,200
1790109401.532,java-user-service,11.506,200
1790109401.540,java-product-service,8.321,200
1790109401.549,java-order-service,8.559,200
1790109402.069,java-user-service,10.094,200
1790109402.077,java-product-service,7.764,200
1790109402.083,java-order-service,6.411,200
1790109402.592,java-user-service,8.556,200
1790109402.600,java-product-service,7.966,200
1790109402.607,java-order-service,6.939,200
1790109403.125,java-user-service,8.367,200
1790109403.132,java-product-service,6.773,200
1790109403.137,java-order-service,4.856,200
1790109403.647,java-user-service,5.272,200
1790109403.650,java-product-service,3.201,200
1790109403.653,java-order-service,2.787,200
1790109404.157,java-user-service,3.557,200
1790109404.160,java-product-service,3.107,200
1790109404.163,java-order-service,3.309,200
1790109404.683,java-user-service,9.320,200
1790109404.691,java-product-service,7.676,200
1790109404.699,java-order-service,8.019,200
1790109405.216,java-user-service,8.678,200
1790109405.221,java-product-service,4.668,200
1790109405.226,java-order-service,4.669,200
1790109405.743,java-user-service,10.014,200
1790109405.751,java-product-service,7.892,200
1790109405.759,java-order-service,7.141,200
1790109406.271,java-user-service,10.365,200
1790109406.279,java-product-service,7.695,200
1790109406.285,java-order-service,6.031,200
1790109406.804,java-user-service,10.181,200
1790109406.810,java-product-service,6.227,200
1790109406.816,java-order-service,5.700,200
1790109407.334,java-user-service,9.909,200
1790109407.342,java-product-service,7.961,200
1790109407.349,java-order-service,6.655,200
1790109407.869,java-user-service,10.109,200
1790109407.877,java-product-service,7.591,200
1790109407.884,java-order-service,7.714,200
1790109408.391,java-user-service,4.867,200
1790109408.394,java-product-service,3.629,200
1790109408.398,java-order-service,3.789,200
1790109408.917,java-user-service,10.021,200
1790109408.925,java-product-service,8.750,200
1790109408.933,java-order-service,7.275,200
1790109409.451,java-user-service,8.562,200
1790109409.458,java-product-service,6.829,200
1790109409.463,java-order-service,5.195,200
1790109409.974,java-user-service,8.500,200
1790109409.979,java-product-service,5.589,200
1790109409.985,java-order-service,5.218,200
1790109410.494,java-user-service,9.126,200
1790109410.502,java-product-service,7.600,200
1790109410.509,java-order-service,7.783,200
1790109411.026,java-user-service,10.271,200
1790109411.034,java-product-service,7.930,200
1790109411.041,java-order-service,6.510,200
1790109411.551,java-user-service,5.017,200
1790109411.555,java-product-service,3.798,200
1790109411.559,java-order-service,4.002,200
1790109412.071,java-user-service,9.880,200
1790109412.080,java-product-service,8.578,200
1790109412.088,java-order-service,8.243,200
1790109412.605,java-user-service,9.180,200
1790109412.612,java-product-service,7.354,200
1790109412.618,java-order-service,5.129,200
1790109413.128,java-user-service,6.340,200
1790109413.133,java-product-service,4.774,200
1790109413.138,java-order-service,4.628,200
1790109413.659,java-user-service,11.158,200
1790109413.667,java-product-service,7.813,200
1790109413.676,java-order-service,8.967,200
1790109414.181,java-user-service,3.169,200
1790109414.184,java-product-service,2.837,200
1790109414.187,java-order-service,2.990,200
1790109414.696,java-user-service,5.377,200
1790109414.700,java-product-service,4.140,200
1790109414.705,java-order-service,4.199,200
1790109415.213,java-user-service,3.573,200
1790109415.215,java-product-service,2.552,200
1790109415.218,java-order-service,2.646,200
1790109415.736,java-user-service,12.159,200
1790109415.743,java-product-service,7.309,200
1790109415.751,java-order-service,7.587,200
1790109416.263,java-user-service,10.873,200
1790109416.272,java-product-service,8.567,200
1790109416.280,java-order-service,7.735,200
1790109416.800,java-user-service,10.111,200
1790109416.809,java-product-service,8.306,200
1790109416.816,java-order-service,7.845,200
1790109417.333,java-user-service,7.270,200
1790109417.338,java-product-service,5.145,200
1790109417.343,java-order-service,4.818,200
1790109417.857,java-user-service,8.917,200
1790109417.865,java-product-service,7.697,200
1790109417.871,java-order-service,6.330,200
1790109418.383,java-user-service,3.527,200
1790109418.386,java-product-service,2.931,200
1790109418.388,java-order-service,2.430,200
1790109418.901,java-user-service,8.929,200
1790109418.909,java-product-service,7.919,200
1790109418.917,java-order-service,7.752,200
1790109419.426,java-user-service,5.208,200
1790109419.430,java-product-service,4.066,200
1790109419.433,java-order-service,3.549,200
1790109419.951,java-user-service,7.992,200
1790109419.956,java-product-service,4.689,200
1790109419.961,java-order-service,4.685,200
1790109420.481,java-user-service,10.989,200
1790109420.490,java-product-service,9.000,200
1790109420.501,java-order-service,10.813,200
1790109421.020,java-user-service,12.057,200
1790109421.027,java-product-service,7.213,200
1790109421.033,java-order-service,5.738,200
1790109421.543,java-user-service,4.698,200
1790109421.547,java-product-service,3.709,200
1790109421.550,java-order-service,3.878,200
1790109422.062,java-user-service,7.585,200
1790109422.067,java-product-service,5.170,200
1790109422.072,java-order-service,4.318,200
1790109422.592,java-user-service,10.539,200
1790109422.601,java-product-service,8.993,200
1790109422.611,java-order-service,9.699,200
1790109423.133,java-user-service,11.299,200
1790109423.141,java-product-service,7.873,200
1790109423.147,java-order-service,6.337,200
1790109423.662,java-user-service,4.816,200
1790109423.665,java-product-service,3.171,200
1790109423.668,java-order-service,2.945,200
1790109424.190,java-user-service,11.922,200
1790109424.194,java-product-service,4.842,200
1790109424.199,java-order-service,4.445,200
1790109424.713,java-user-service,5.723,200
1790109424.716,java-product-service,2.947,200
1790109424.719,java-order-service,2.810,200
1790109425.231,java-user-service,9.106,200
1790109425.239,java-product-service,7.162,200
1790109425.246,java-order-service,7.048,200
1790109425.759,java-user-service,5.660,200
1790109425.762,java-product-service,3.735,200
1790109425.767,java-order-service,4.308,200
1790109426.279,java-user-service,7.035,200
1790109426.282,java-product-service,3.286,200
1790109426.285,java-order-service,3.294,200
1790109426.791,java-user-service,4.752,200
1790109426.795,java-product-service,4.453,200
1790109426.800,java-order-service,4.701,200
1790109427.304,java-user-service,3.507,200
1790109427.307,java-product-service,2.938,200
1790109427.310,java-order-service,3.412,200
1790109427.822,java-user-service,3.865,200
1790109427.826,java-product-service,3.117,200
1790109427.829,java-order-service,3.531,200
1790109428.336,java-user-service,3.105,200
1790109428.338,java-product-service,2.444,200
1790109428.341,java-order-service,2.510,200
1790109428.845,java-user-service,3.454,200
1790109428.848,java-product-service,3.411,200
1790109428.852,java-order-service,3.687,200
1790109429.358,java-user-service,5.145,200
1790109429.362,java-product-service,4.039,200
1790109429.367,java-order-service,4.737,200
1790109429.878,java-user-service,4.227,200
1790109429.882,java-product-service,3.350,200
1790109429.885,java-order-service,3.090,200
1790109430.389,java-user-service,3.426,200
1790109430.392,java-product-service,3.447,200
1790109430.395,java-order-service,2.536,200
1790109430.906,java-user-service,6.921,200
1790109430.911,java-product-service,5.154,200
1790109430.916,java-order-service,4.826,200
1790109431.421,java-user-service,3.692,200
1790109431.423,java-product-service,2.594,200
1790109431.426,java-order-service,3.082,200
1790109431.931,java-user-service,2.810,200
1790109431.933,java-product-service,2.260,200
1790109431.936,java-order-service,2.821,200
1790109432.449,java-user-service,3.623,200
1790109432.454,java-product-service,5.296,200
1790109432.457,java-order-service,2.925,200
1790109432.964,java-user-service,3.175,200
1790109432.967,java-product-service,3.026,200
1790109432.970,java-order-service,2.955,200
1790109433.482,java-user-service,3.019,200
1790109433.488,java-product-service,5.825,200
1790109433.492,java-order-service,4.249,200
1790109434.002,java-user-service,3.900,200
1790109434.004,java-product-service,2.455,200
1790109434.007,java-order-service,2.624,200
1790109434.511,java-user-service,2.698,200
1790109434.513,java-product-service,1.870,200
1790109434.515,java-order-service,2.141,200
1790109435.020,java-user-service,2.711,200
1790109435.022,java-product-service,2.544,200
1790109435.025,java-order-service,3.120,200
1790109435.536,java-user-service,2.780,200
1790109435.539,java-product-service,2.651,200
1790109435.542,java-order-service,2.495,200
1790109436.045,java-user-service,3.712,200
1790109436.049,java-product-service,3.047,200
1790109436.051,java-order-service,2.419,200
1790109436.558,java-user-service,2.965,200
1790109436.560,java-product-service,2.043,200
1790109436.562,java-order-service,2.315,200
1790109437.070,java-user-service,3.358,200
1790109437.073,java-product-service,2.770,200
1790109437.076,java-order-service,3.082,200
1790109437.581,java-user-service,4.561,200
1790109437.584,java-product-service,2.987,200
1790109437.587,java-order-service,3.065,200
1790109438.100,java-user-service,5.102,200
1790109438.103,java-product-service,2.953,200
1790109438.107,java-order-service,3.396,200
1790109438.613,java-user-service,4.650,200
1790109438.616,java-product-service,3.303,200
1790109438.619,java-order-service,2.587,200
1790109439.126,java-user-service,3.456,200
1790109439.129,java-product-service,2.594,200
1790109439.131,java-order-service,2.534,200
1790109439.641,java-user-service,2.770,200
1790109439.643,java-product-service,2.130,200
1790109439.645,java-order-service,2.227,200
1790109440.151,java-user-service,2.930,200
1790109440.153,java-product-service,2.021,200
1790109440.156,java-order-service,2.278,200
1790109440.663,java-user-service,4.667,200
1790109440.666,java-product-service,2.497,200
1790109440.669,java-order-service,2.734,200
1790109441.183,java-user-service,4.368,200
1790109441.186,java-product-service,3.010,200
1790109441.190,java-order-service,3.684,200
1790109441.693,java-user-service,2.448,200
1790109441.695,java-product-service,2.057,200
1790109441.697,java-order-service,2.271,200
1790109442.202,java-user-service,3.050,200
1790109442.204,java-product-service,2.107,200
1790109442.207,java-order-service,3.412,200
1790109442.714,java-user-service,5.782,200
1790109442.717,java-product-service,3.619,200
1790109442.721,java-order-service,3.861,200
1790109443.231,java-user-service,3.861,200
1790109443.234,java-product-service,2.870,200
1790109443.238,java-order-service,3.204,200
1790109443.748,java-user-service,7.045,200
1790109443.754,java-product-service,5.920,200
1790109443.757,java-order-service,3.281,200
1790109444.262,java-user-service,2.487,200
1790109444.264,java-product-service,2.207,200
1790109444.266,java-order-service,2.483,200
1790109444.773,java-user-service,6.848,200
1790109444.777,java-product-service,3.341,200
1790109444.783,java-order-service,5.932,200
1790109445.297,java-user-service,4.113,200
1790109445.300,java-product-service,2.571,200
1790109445.303,java-order-service,3.117,200
1790109445.812,java-user-service,4.819,200
1790109445.814,java-product-service,2.495,200
1790109445.817,java-order-service,2.612,200
1790109446.326,java-user-service,4.073,200
1790109446.329,java-product-service,2.676,200
1790109446.332,java-order-service,3.261,200
1790109446.845,java-user-service,4.308,200
1790109446.848,java-product-service,3.186,200
1790109446.852,java-order-service,3.414,200
1790109447.365,java-user-service,3.342,200
1790109447.368,java-product-service,3.014,200
1790109447.371,java-order-service,3.099,200
1790109447.886,java-user-service,5.359,200
1790109447.890,java-product-service,4.269,200
1790109447.893,java-order-service,3.534,200
1790109448.406,java-user-service,9.853,200
1790109448.411,java-product-service,5.673,200
1790109448.419,java-order-service,6.992,200
1790109448.929,java-user-service,3.824,200
1790109448.932,java-product-service,3.201,200
1790109448.936,java-order-service,4.054,200
1790109449.441,java-user-service,3.591,200
1790109449.444,java-product-service,2.628,200
1790109449.447,java-order-service,2.985,200
1790109449.966,java-user-service,8.966,200
1790109449.972,java-product-service,6.289,200
1790109449.976,java-order-service,4.286,200
1790109450.489,java-user-service,8.072,200
1790109450.507,java-product-service,17.333,200
1790109450.514,java-order-service,7.491,200
1790109451.025,java-user-service,3.714,200
1790109451.028,java-product-service,2.515,200
1790109451.032,java-order-service,3.791,200
1790109451.541,java-user-service,6.665,200
1790109451.544,java-product-service,2.910,200
1790109451.547,java-order-service,3.076,200
1790109452.057,java-user-service,5.023,200
1790109452.061,java-product-service,4.538,200
1790109452.065,java-order-service,3.727,200
1790109452.572,java-user-service,3.119,200
1790109452.574,java-product-service,2.288,200
1790109452.577,java-order-service,2.719,200
1790109453.149,java-user-service,12.761,200
1790109453.156,java-product-service,6.777,200
1790109453.162,java-order-service,6.302,200
1790109453.672,java-user-service,4.213,200
1790109453.675,java-product-service,3.036,200
1790109453.679,java-order-service,4.269,200
1790109454.188,java-user-service,4.581,200
1790109454.192,java-product-service,4.145,200
1790109454.196,java-order-service,4.697,200
1790109454.711,java-user-service,4.125,200
1790109454.714,java-product-service,2.812,200
1790109454.717,java-order-service,3.527,200
1790109455.224,java-user-service,5.807,200
1790109455.231,java-product-service,7.194,200
1790109455.237,java-order-service,5.628,200
1790109455.750,java-user-service,4.185,200
1790109455.753,java-product-service,2.373,200
1790109455.756,java-order-service,2.738,200
1790109456.259,java-user-service,3.632,200
1790109456.262,java-product-service,2.323,200
1790109456.265,java-order-service,2.722,200
1790109456.773,java-user-service,6.461,200
1790109456.778,java-product-service,5.265,200
1790109456.783,java-order-service,5.127,200
1790109457.302,java-user-service,11.162,200
1790109457.312,java-product-service,9.489,200
1790109457.319,java-order-service,6.953,200
1790109457.838,java-user-service,9.223,200
1790109457.845,java-product-service,7.175,200
1790109457.853,java-order-service,7.658,200
1790109458.366,java-user-service,3.423,200
1790109458.368,java-product-service,2.191,200
1790109458.371,java-order-service,2.446,200
1790109458.881,java-user-service,8.537,200
1790109458.885,java-product-service,4.202,200
1790109458.889,java-order-service,4.018,200
1790109459.403,java-user-service,3.454,200
1790109459.405,java-product-service,2.443,200
1790109459.408,java-order-service,2.456,200
1790109459.928,java-user-service,9.778,200
1790109459.935,java-product-service,7.611,200
