t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790108881.809,java-order-service,1.5,274517196.8,25.57,38
1790108881.809,java-product-service,5.72,357354700.8,33.28,43
1790108881.809,java-user-service,26.85,399192883.2,37.17,44
1790108881.809,research-postgres,0.37,133064294.4,12.40,40
1790108881.809,research-redis,1.92,7114588.16,1.33,8
1790108885.942,java-order-service,1.5,281752371.2,26.24,39
1790108885.942,java-product-service,2.14,358403276.8,33.37,43
1790108885.942,java-user-service,5.71,399612313.6,37.22,44
1790108885.942,research-postgres,0.99,133274009.6,12.41,40
1790108885.942,research-redis,0.76,7917797.376,1.47,8
1790108890.077,java-order-service,3.7,282066944.0,26.27,39
1790108890.077,java-product-service,3.62,358298419.2,33.37,43
1790108890.077,java-user-service,45.91,399926886.4,37.24,44
1790108890.077,research-postgres,0.29,133378867.2,12.43,40
1790108890.077,research-redis,0.95,8068792.32,1.50,8
1790108894.235,java-order-service,6.04,283010662.4,26.35,39
1790108894.235,java-product-service,3.33,358927564.8,33.43,43
1790108894.235,java-user-service,11.55,400241459.2,37.27,45
1790108894.235,research-postgres,0.89,132959436.8,12.38,40
1790108894.235,research-redis,0.82,7655653.376,1.43,8
1790108898.407,java-order-service,3.57,283220377.6,26.38,39
1790108898.407,java-product-service,3.02,358927564.8,33.43,43
1790108898.407,java-user-service,3.85,400241459.2,37.27,45
1790108898.407,research-postgres,0.32,132644864.0,12.35,40
1790108898.407,research-redis,0.6,7606370.304,1.42,8
1790108902.557,java-order-service,6.31,284583526.4,26.51,39
1790108902.557,java-product-service,2.94,359346995.2,33.46,43
1790108902.557,java-user-service,26.59,400556032.0,37.30,45
1790108902.557,research-postgres,0.39,132644864.0,12.35,40
1790108902.557,research-redis,0.54,7667187.712,1.43,8
1790108906.701,java-order-service,4.21,286156390.4,26.65,39
1790108906.701,java-product-service,4.58,359766425.6,33.51,43
1790108906.701,java-user-service,25.09,400765747.2,37.32,45
1790108906.701,research-postgres,0.3,132854579.2,12.37,40
1790108906.701,research-redis,0.64,7810842.624,1.45,8
1790108910.854,java-order-service,3.21,286680678.4,26.69,39
1790108910.854,java-product-service,8.18,359661568.0,33.49,43
1790108910.854,java-user-service,7.25,400346316.8,37.29,45
1790108910.854,research-postgres,2.83,133798297.6,12.47,40
1790108910.854,research-redis,0.5,7630487.552,1.42,8
1790108915.002,java-order-service,1.42,286890393.6,26.72,39
1790108915.002,java-product-service,2.03,359871283.2,33.52,43
1790108915.002,java-user-service,17.21,400765747.2,37.33,45
1790108915.002,research-postgres,0.41,133798297.6,12.46,40
1790108915.002,research-redis,0.76,7790919.68,1.45,8
1790108919.150,java-order-service,2.85,287938969.6,26.82,39
1790108919.150,java-product-service,4.56,360080998.4,33.54,43
1790108919.150,java-user-service,43.48,400975462.4,37.34,45
1790108919.150,research-postgres,1.72,134217728.0,12.50,40
1790108919.150,research-redis,0.69,8167358.464,1.52,8
1790108923.283,java-order-service,6.71,289302118.4,26.94,39
1790108923.283,java-product-service,11.45,360710144.0,33.59,43
1790108923.283,java-user-service,37.07,401290035.2,37.37,45
1790108923.283,research-postgres,0.58,134532300.8,12.53,40
1790108923.283,research-redis,0.5,7720665.088,1.44,8
1790108927.411,java-order-service,4.27,290036121.6,27.01,39
1790108927.411,java-product-service,2.31,360710144.0,33.59,43
1790108927.411,java-user-service,34.23,401394892.8,37.38,45
1790108927.411,research-postgres,0.47,134217728.0,12.50,40
1790108927.411,research-redis,0.57,7745830.912,1.44,8
1790108931.535,java-order-service,8.08,291189555.2,27.12,39
1790108931.535,java-product-service,5.01,361234432.0,33.64,43
1790108931.535,java-user-service,51.53,400660889.6,37.32,45
1790108931.535,research-postgres,0.57,134008012.8,12.49,40
1790108931.535,research-redis,0.52,7537164.288,1.40,8
1790108935.640,java-order-service,5.98,292238131.2,27.22,39
1790108935.640,java-product-service,13.25,363646156.8,33.86,43
1790108935.640,java-user-service,51.65,402233753.6,37.46,45
1790108935.640,research-postgres,0.56,133483724.8,12.44,40
1790108935.640,research-redis,0.64,7602176.0,1.42,8
1790108939.767,java-order-service,6.09,293286707.2,27.31,40
1790108939.767,java-product-service,8.9,360290713.6,33.56,43
1790108939.767,java-user-service,49.41,402443468.8,37.48,45
1790108939.767,research-postgres,1.06,134637158.4,12.54,40
1790108939.767,research-redis,0.66,7610564.608,1.42,8
1790108943.910,java-order-service,6.94,295069286.4,27.48,40
1790108943.910,java-product-service,4.51,361129574.4,33.63,43
1790108943.910,java-user-service,90.16,402653184.0,37.50,45
1790108943.910,research-postgres,1.04,135895449.6,12.66,40
1790108943.910,research-redis,0.55,7757365.248,1.45,8
1790108948.031,java-order-service,8.65,296537292.8,27.61,39
1790108948.031,java-product-service,4.03,361024716.8,33.63,43
1790108948.031,java-user-service,94.37,402548326.4,37.49,45
1790108948.031,research-postgres,0.88,135580876.8,12.63,40
1790108948.031,research-redis,0.45,7413432.32,1.38,8
1790108952.160,java-order-service,6.78,296851865.6,27.65,39
1790108952.160,java-product-service,4.93,360919859.2,33.61,43
1790108952.160,java-user-service,105.61,403072614.4,37.54,45
1790108952.160,research-postgres,1.03,136105164.8,12.68,40
1790108952.160,research-redis,0.48,7888437.248,1.47,8
1790108956.286,java-order-service,7.75,297376153.6,27.69,39
1790108956.286,java-product-service,15.55,362178150.4,33.73,43
