t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790104642.657,nan,72204288.0
1790104646.772,1.4517506997913043,75284480.0
1790104650.909,2.167158192689147,78282752.0
1790104655.062,3.117952499645037,64929792.0
1790104659.231,5.262143331403353,78594048.0
1790104663.412,3.8190603188420167,81625088.0
1790104667.596,4.355921513935926,81739776.0
1790104671.734,4.55594535045524,81952768.0
1790104675.902,9.674641670348603,84492288.0
1790104680.029,16.48716220450155,95584256.0
1790104684.153,22.645053276944026,103170048.0
1790104688.307,26.389376394387476,110559232.0
1790104692.441,26.562981250862105,113852416.0
1790104696.548,28.627741339410157,113852416.0
1790104700.670,26.53822210020302,116162560.0
1790104704.806,27.37029685468984,116129792.0
1790104708.980,27.140954352384085,117112832.0
1790104713.135,27.34933800580207,117178368.0
1790104717.236,28.92625962873916,118259712.0
1790104721.352,26.435746322057245,118292480.0
1790104725.466,24.921216397245402,123043840.0
1790104729.560,22.380851759033046,108756992.0
1790104733.767,19.389130635142713,109920256.0
1790104737.885,21.841754976369373,122404864.0
1790104742.014,18.531109487971925,115834880.0
1790104746.224,11.257914613880569,109494272.0
1790104750.399,4.568234162613534,108855296.0
1790104754.556,6.252439455168364,110313472.0
1790104758.717,4.5919496831716975,110002176.0
1790104762.854,3.596760097710954,101007360.0
1790104767.025,6.243742639540297,108953600.0
1790104771.180,4.323233882644828,109592576.0
1790104775.352,4.352228729902846,109641728.0
1790104779.484,5.526566465977242,109871104.0
1790104783.650,3.595754676542753,109887488.0
1790104787.821,2.6533977638862107,109051904.0
1790104791.965,0.7315374311653797,58081280.0
