t,service,latency_ms,status
1790107004.286,java-user-service,4.420,200
1790107004.292,java-product-service,6.342,200
1790107004.296,java-order-service,3.711,200
1790107004.816,java-user-service,12.540,200
1790107004.825,java-product-service,9.232,200
1790107004.834,java-order-service,8.808,200
1790107005.349,java-user-service,10.333,200
1790107005.356,java-product-service,6.870,200
1790107005.362,java-order-service,5.765,200
1790107005.877,java-user-service,11.613,200
1790107005.886,java-product-service,8.846,200
1790107005.893,java-order-service,6.552,200
1790107006.407,java-user-service,3.749,200
1790107006.409,java-product-service,2.738,200
1790107006.413,java-order-service,3.441,200
1790107006.930,java-user-service,11.177,200
1790107006.939,java-product-service,8.354,200
1790107006.947,java-order-service,8.510,200
1790107007.456,java-user-service,7.811,200
1790107007.460,java-product-service,4.428,200
1790107007.465,java-order-service,4.398,200
1790107007.985,java-user-service,11.180,200
1790107007.994,java-product-service,9.141,200
1790107008.002,java-order-service,8.033,200
1790107008.509,java-user-service,6.166,200
1790107008.512,java-product-service,3.598,200
1790107008.516,java-order-service,3.397,200
1790107009.037,java-user-service,12.960,200
1790107009.046,java-product-service,9.288,200
1790107009.053,java-order-service,7.259,200
1790107009.564,java-user-service,10.164,200
1790107009.573,java-product-service,8.557,200
1790107009.579,java-order-service,5.955,200
1790107010.097,java-user-service,11.044,200
1790107010.106,java-product-service,8.785,200
1790107010.113,java-order-service,7.548,200
1790107010.624,java-user-service,10.360,200
1790107010.633,java-product-service,8.849,200
1790107010.641,java-order-service,7.983,200
1790107011.161,java-user-service,10.397,200
1790107011.170,java-product-service,9.142,200
1790107011.177,java-order-service,7.048,200
1790107011.696,java-user-service,11.580,200
1790107011.704,java-product-service,8.381,200
1790107011.710,java-order-service,5.966,200
1790107012.225,java-user-service,4.734,200
1790107012.229,java-product-service,3.772,200
1790107012.232,java-order-service,3.266,200
1790107012.746,java-user-service,11.316,200
1790107012.755,java-product-service,8.479,200
1790107012.761,java-order-service,5.852,200
1790107013.276,java-user-service,10.620,200
1790107013.285,java-product-service,8.661,200
1790107013.291,java-order-service,6.445,200
1790107013.805,java-user-service,11.157,200
1790107013.813,java-product-service,8.064,200
1790107013.820,java-order-service,6.381,200
1790107014.327,java-user-service,3.872,200
1790107014.330,java-product-service,3.034,200
1790107014.332,java-order-service,2.766,200
1790107014.847,java-user-service,10.992,200
1790107014.853,java-product-service,6.335,200
1790107014.858,java-order-service,5.162,200
1790107015.376,java-user-service,11.370,200
1790107015.384,java-product-service,8.306,200
1790107015.390,java-order-service,5.575,200
1790107015.904,java-user-service,4.189,200
1790107015.907,java-product-service,2.742,200
1790107015.910,java-order-service,2.625,200
1790107016.431,java-user-service,11.222,200
1790107016.440,java-product-service,8.479,200
1790107016.445,java-order-service,5.360,200
1790107016.958,java-user-service,4.344,200
1790107016.961,java-product-service,2.885,200
1790107016.964,java-order-service,2.755,200
1790107017.477,java-user-service,5.327,200
1790107017.480,java-product-service,3.592,200
1790107017.484,java-order-service,3.294,200
1790107018.005,java-user-service,11.144,200
1790107018.013,java-product-service,8.348,200
1790107018.021,java-order-service,7.082,200
1790107018.533,java-user-service,6.211,200
1790107018.539,java-product-service,6.150,200
1790107018.542,java-order-service,3.363,200
1790107019.059,java-user-service,11.525,200
1790107019.067,java-product-service,8.741,200
1790107019.074,java-order-service,6.942,200
1790107019.593,java-user-service,11.599,200
1790107019.601,java-product-service,7.939,200
