t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790109133.651,nan,152502272.0
1790109137.765,1.9467599286146937,161415168.0
1790109141.866,1.9242231480594199,166625280.0
1790109146.032,1.6806960478455917,171589632.0
1790109150.197,5.255700624711404,176308224.0
1790109154.373,1.683658082188766,177094656.0
1790109158.532,1.6887750670704205,177438720.0
1790109162.686,1.929958378798318,177717248.0
1790109166.821,1.9295521827770816,177782784.0
1790109170.971,1.9291886381140784,179175424.0
1790109175.124,1.9172183059822527,183140352.0
1790109179.296,2.1760833799309363,187580416.0
1790109183.428,2.1681965744218927,191447040.0
1790109187.573,1.9413353303785752,195706880.0
1790109191.704,2.1707177449725465,200212480.0
1790109195.845,1.9282066323156024,204505088.0
1790109199.999,1.9311217552734978,208453632.0
1790109204.142,5.2977837017977505,209453056.0
1790109208.292,2.171544156506911,209469440.0
1790109212.431,2.4190360764948298,205144064.0
1790109216.573,2.4100718763043467,205209600.0
1790109220.716,2.1607424090148233,205242368.0
1790109224.887,2.4117033539279165,205291520.0
1790109229.027,2.1764353062491226,204865536.0
1790109233.165,2.404368226667913,200359936.0
1790109237.324,2.404463884118965,204111872.0
1790109241.487,2.41762597114484,209354752.0
1790109245.623,2.638218168156918,217104384.0
1790109249.785,6.308435031571421,220217344.0
1790109253.911,2.373676533556115,220397568.0
1790109258.123,2.1633122169798553,220315648.0
1790109262.286,2.4136452107778443,220381184.0
1790109266.426,2.1663803696754864,220528640.0
1790109270.585,2.412114030780579,220856320.0
1790109274.728,2.158246934815098,221069312.0
1790109278.899,2.9020017505998865,221462528.0
1790109283.036,2.4041824469112014,224919552.0
1790109287.195,2.4163845499251058,230932480.0
1790109291.325,2.413798005072074,237551616.0
1790109295.469,2.1693154847763516,243580928.0
1790109299.622,2.4020538190574694,250101760.0
1790109303.788,5.816193726874806,251920384.0
1790109307.905,1.9401582728754652,251527168.0
1790109312.038,1.925898681837646,251543552.0
1790109316.185,1.4491100889712274,251691008.0
1790109320.326,1.6850441277616077,248627200.0
1790109324.482,1.2074952324092831,248676352.0
1790109328.620,1.4435725866367706,237223936.0
1790109332.784,2.4108462514632647,234864640.0
1790109336.930,2.1668723207376877,235225088.0
1790109341.083,1.684013555791173,234356736.0
1790109345.241,0.0,0.0
