t,service,latency_ms
1790108199.057,swift-user-service,3.345
1790108199.059,swift-product-service,2.415
1790108199.066,swift-order-service,6.150
1790108204.078,swift-user-service,2.306
1790108204.081,swift-product-service,1.679
1790108204.083,swift-order-service,1.626
1790108209.174,swift-user-service,81.699
1790108209.178,swift-product-service,2.984
1790108209.181,swift-order-service,2.149
1790108214.376,swift-user-service,185.696
1790108214.381,swift-product-service,4.221
1790108214.384,swift-order-service,1.913
1790108219.478,swift-user-service,83.879
1790108219.481,swift-product-service,2.517
1790108219.484,swift-order-service,2.019
1790108224.683,swift-user-service,193.478
1790108224.686,swift-product-service,2.176
1790108224.688,swift-order-service,1.564
1790108230.184,swift-user-service,485.897
1790108230.189,swift-product-service,3.893
1790108230.192,swift-order-service,2.226
1790108235.879,swift-user-service,682.998
1790108235.882,swift-product-service,2.510
1790108235.884,swift-order-service,1.521
1790108241.785,swift-user-service,890.455
1790108241.788,swift-product-service,2.139
1790108241.790,swift-order-service,1.139
1790108248.486,swift-user-service,1693.315
1790108248.490,swift-product-service,3.477
1790108248.492,swift-order-service,1.307
1790108254.686,swift-user-service,1186.423
1790108254.690,swift-product-service,2.807
1790108254.692,swift-order-service,1.790
1790108260.382,swift-user-service,679.974
1790108260.386,swift-product-service,2.953
1790108260.389,swift-order-service,2.012
1790108266.880,swift-user-service,1489.630
1790108266.883,swift-product-service,2.302
1790108266.885,swift-order-service,1.647
1790108274.086,swift-user-service,2199.855
1790108274.090,swift-product-service,3.464
1790108274.092,swift-order-service,1.719
1790108283.287,swift-user-service,4184.789
1790108283.291,swift-product-service,2.220
1790108283.293,swift-order-service,1.719
1790108291.184,swift-user-service,2888.759
1790108291.189,swift-product-service,3.201
1790108291.192,swift-order-service,2.552
1790108299.377,swift-user-service,3179.200
1790108299.381,swift-product-service,2.975
1790108299.384,swift-order-service,2.135
1790108308.283,swift-user-service,3889.319
1790108308.287,swift-product-service,3.289
1790108308.290,swift-order-service,1.824
1790108313.881,swift-user-service,581.710
1790108313.884,swift-product-service,2.319
1790108313.886,swift-order-service,1.543
1790108321.478,swift-user-service,2583.104
1790108321.486,swift-product-service,6.560
1790108321.489,swift-order-service,2.095
1790108329.782,swift-user-service,3291.855
1790108329.784,swift-product-service,1.977
1790108329.787,swift-order-service,1.387
1790108339.790,swift-user-service,5002.724
1790108339.794,swift-product-service,4.254
1790108339.798,swift-order-service,2.669
1790108345.778,swift-user-service,971.457
1790108345.782,swift-product-service,2.862
1790108345.786,swift-order-service,2.378
1790108354.579,swift-user-service,3785.685
1790108354.584,swift-product-service,2.810
1790108354.587,swift-order-service,2.008
1790108360.784,swift-user-service,1188.145
1790108360.789,swift-product-service,2.967
1790108360.792,swift-order-service,1.987
1790108367.088,swift-user-service,1291.019
1790108367.091,swift-product-service,1.903
1790108367.093,swift-order-service,1.567
1790108373.282,swift-user-service,1187.487
1790108373.287,swift-product-service,2.539
1790108373.289,swift-order-service,1.648
1790108381.283,swift-user-service,2990.272
1790108381.288,swift-product-service,2.324
1790108381.291,swift-order-service,1.998
1790108386.986,swift-user-service,688.718
1790108386.991,swift-product-service,3.586
1790108386.994,swift-order-service,2.274
1790108392.485,swift-user-service,483.247
1790108392.489,swift-product-service,3.027
1790108392.492,swift-order-service,2.057
1790108398.083,swift-user-service,582.570
1790108398.088,swift-product-service,3.356
1790108398.091,swift-order-service,2.105
1790108403.676,swift-user-service,581.758
1790108403.680,swift-product-service,2.276
1790108403.682,swift-order-service,1.225
