t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790105812.031,research-postgres,3.33,98954117.12,9.22,20
1790105812.031,research-redis,0.75,40537948.16,7.55,8
1790105816.195,swift-order-service,0.39,9224323.072,0.86,70
1790105816.195,swift-product-service,3.4,13191086.08,1.23,78
1790105816.195,swift-user-service,40.34,13946060.8,1.30,76
1790105816.195,research-postgres,0.42,98419343.36,9.17,20
1790105816.195,research-redis,0.79,40422604.8,7.53,8
1790105820.371,swift-order-service,0.31,9265217.536,0.86,70
1790105820.371,swift-product-service,4.16,13233029.12,1.23,78
1790105820.371,swift-user-service,46.81,14229176.32,1.33,76
1790105820.371,research-postgres,0.53,98996060.16,9.22,20
1790105820.371,research-redis,0.77,40003174.4,7.45,8
1790105824.532,swift-order-service,0.22,9518972.928,0.89,70
1790105824.532,swift-product-service,4.37,13065256.96,1.22,78
1790105824.532,swift-user-service,37.54,14407434.24,1.34,76
1790105824.532,research-postgres,0.32,98618572.8,9.18,20
1790105824.532,research-redis,0.8,39615201.28,7.38,8
1790105828.711,swift-order-service,0.2,9514778.624,0.89,70
1790105828.711,swift-product-service,5.18,12729712.64,1.19,78
1790105828.711,swift-user-service,37.92,14292090.88,1.33,77
1790105828.711,research-postgres,0.11,98786344.96,9.20,20
1790105828.711,research-redis,0.92,39866859.52,7.43,8
1790105832.860,swift-order-service,0.24,9506390.016,0.89,70
1790105832.860,swift-product-service,4.61,13117685.76,1.22,78
1790105832.860,swift-user-service,19.05,14491320.32,1.35,78
1790105832.860,research-postgres,2.27,98786344.96,9.20,20
1790105832.860,research-redis,0.85,39583744.0,7.37,8
1790105836.981,swift-order-service,0.23,9875488.768,0.92,70
1790105836.981,swift-product-service,3.47,13180600.32,1.23,78
1790105836.981,swift-user-service,35.7,14396948.48,1.34,78
1790105836.981,research-postgres,0.38,98996060.16,9.22,20
1790105836.981,research-redis,0.79,40412119.04,7.53,8
1790105841.103,swift-order-service,0.42,9854517.248,0.92,70
1790105841.103,swift-product-service,4.09,13107200.0,1.22,78
1790105841.103,swift-user-service,76.34,14396948.48,1.34,78
1790105841.103,research-postgres,0.33,99824435.2,9.30,20
1790105841.103,research-redis,0.9,40149975.04,7.48,8
1790105845.253,swift-order-service,0.23,9580838.912,0.89,70
1790105845.253,swift-product-service,2.1,13327400.96,1.24,78
1790105845.253,swift-user-service,74.68,14281605.12,1.33,78
1790105845.253,research-postgres,0.61,99730063.36,9.29,20
1790105845.253,research-redis,1.02,40359690.24,7.52,8
1790105849.375,swift-order-service,1.83,9899606.016,0.92,70
1790105849.375,swift-product-service,4.65,13285457.92,1.24,78
1790105849.375,swift-user-service,2.49,14386462.72,1.34,78
1790105849.375,research-postgres,0.05,100159979.52,9.33,20
1790105849.375,research-redis,1.03,40034631.68,7.46,8
1790105853.543,swift-order-service,0.19,9658433.536,0.90,70
1790105853.543,swift-product-service,3.65,13610516.48,1.27,78
1790105853.543,swift-user-service,41.26,14271119.36,1.33,78
1790105853.543,research-postgres,0.46,99226746.88,9.24,20
1790105853.543,research-redis,0.81,39940259.84,7.44,8
1790105857.711,swift-order-service,0.29,9654239.232,0.90,70
1790105857.711,swift-product-service,2.72,13568573.44,1.26,78
1790105857.711,swift-user-service,46.09,13904117.76,1.30,78
1790105857.711,research-postgres,0.59,99384033.28,9.26,20
1790105857.711,research-redis,0.95,39384514.56,7.34,8
1790105861.866,swift-order-service,0.43,9654239.232,0.90,70
1790105861.866,swift-product-service,3.11,13484687.36,1.26,78
1790105861.866,swift-user-service,49.85,14103347.2,1.31,79
1790105861.866,research-postgres,1.24,100967383.04,9.40,21
1790105861.866,research-redis,0.73,39866859.52,7.43,8
1790105866.040,swift-order-service,0.42,9232711.68,0.86,70
1790105866.040,swift-product-service,10.33,13421772.8,1.25,78
1790105866.040,swift-user-service,57.07,14606663.68,1.36,78
1790105866.040,research-postgres,1.24,101669928.96,9.47,21
1790105866.040,research-redis,1.15,40097546.24,7.47,8
1790105870.206,swift-order-service,0.31,9473884.16,0.88,70
1790105870.206,swift-product-service,8.13,13191086.08,1.23,78
1790105870.206,swift-user-service,0.4,14742978.56,1.37,78
1790105870.206,research-postgres,0.02,101145640.96,9.42,21
1790105870.206,research-redis,0.72,40296775.68,7.51,8
1790105874.381,swift-order-service,0.66,9985589.248,0.93,70
1790105874.381,swift-product-service,4.88,13411287.04,1.25,78
1790105874.381,swift-user-service,40.6,14680064.0,1.37,78
1790105874.381,research-postgres,0.36,101428756.48,9.45,21
1790105874.381,research-redis,0.9,40275804.16,7.50,8
1790105878.542,swift-order-service,0.2,8728346.624,0.81,70
1790105878.542,swift-product-service,5.62,13736345.6,1.28,78
1790105878.542,swift-user-service,39.61,14994636.8,1.40,78
1790105878.542,research-postgres,0.39,101523128.32,9.45,21
1790105878.542,research-redis,0.95,40496005.12,7.54,8
1790105882.706,swift-order-service,0.23,9347006.464,0.87,70
1790105882.706,swift-product-service,2.63,13254000.64,1.23,78
1790105882.706,swift-user-service,31.65,14711521.28,1.37,78
1790105882.706,research-postgres,2.42,101292441.6,9.43,21
1790105882.706,research-redis,2.6,39992688.64,7.45,8
1790105886.853,swift-order-service,0.19,9609150.464,0.89,70
1790105886.853,swift-product-service,2.43,13159628.8,1.23,78
1790105886.853,swift-user-service,0.42,15204352.0,1.42,78
1790105886.853,research-postgres,0.95,101439242.24,9.45,21
1790105886.853,research-redis,0.98,40139489.28,7.48,8
1790105890.993,swift-order-service,0.14,9609150.464,0.89,70
1790105890.993,swift-product-service,7.51,13065256.96,1.22,78
1790105890.993,swift-user-service,0.66,14858321.92,1.38,78
1790105890.993,research-postgres,0.03,101774786.56,9.48,21
1790105890.993,research-redis,1.08,40527462.4,7.55,8
1790105895.160,swift-order-service,2.37,9359589.376,0.87,70
1790105895.160,swift-product-service,6.09,14145290.24,1.32,78
1790105895.160,swift-user-service,46.03,14533263.36,1.35,78
1790105895.160,research-postgres,0.39,101177098.24,9.42,21
1790105895.160,research-redis,0.81,40045117.44,7.46,8
1790105899.326,swift-order-service,0.32,9084862.464,0.85,70
1790105899.326,swift-product-service,5.9,13484687.36,1.26,78
1790105899.326,swift-user-service,42.45,14491320.32,1.35,78
1790105899.326,research-postgres,0.06,101565071.36,9.46,21
1790105899.326,research-redis,1.05,39709573.12,7.40,8
1790105903.478,swift-order-service,0.23,9342812.16,0.87,70
1790105903.478,swift-product-service,6.89,13935575.04,1.30,78
1790105903.478,swift-user-service,0.23,14428405.76,1.34,78
1790105903.478,research-postgres,0.03,101523128.32,9.45,21
1790105903.478,research-redis,1.27,40307261.44,7.51,8
1790105907.614,swift-order-service,0.16,9338617.856,0.87,70
1790105907.614,swift-product-service,2.56,13914603.52,1.30,78
1790105907.614,swift-user-service,70.58,14313062.4,1.33,78
1790105907.614,research-postgres,0.4,101449728.0,9.45,21
1790105907.614,research-redis,1.06,40160460.8,7.48,8
1790105911.784,swift-order-service,0.23,9699328.0,0.90,70
1790105911.784,swift-product-service,6.01,13746831.36,1.28,78
1790105911.784,swift-user-service,31.47,14889779.2,1.39,78
1790105911.784,research-postgres,0.3,101890129.92,9.49,21
1790105911.784,research-redis,0.79,40349204.48,7.52,8
1790105915.954,swift-order-service,0.25,9699328.0,0.90,70
1790105915.954,swift-product-service,4.07,13652459.52,1.27,78
1790105915.954,swift-user-service,44.3,14805893.12,1.38,78
1790105915.954,research-postgres,0.41,101669928.96,9.47,21
1790105915.954,research-redis,0.92,39678115.84,7.39,8
1790105920.135,swift-order-service,0.2,9413066.752,0.88,70
1790105920.135,swift-product-service,4.54,13600030.72,1.27,78
1790105920.135,swift-user-service,40.21,14459863.04,1.35,78
1790105920.135,research-postgres,0.74,101491671.04,9.45,21
1790105920.135,research-redis,0.81,39646658.56,7.39,8
1790105924.314,swift-order-service,0.22,9392095.232,0.87,70
1790105924.314,swift-product-service,9.83,22827499.52,2.13,80
1790105924.314,swift-user-service,1.99,22093496.32,2.06,78
1790105924.314,research-postgres,0.03,101942558.72,9.49,21
1790105924.314,research-redis,1.74,40160460.8,7.48,8
1790105928.458,swift-order-service,0.2,9199157.248,0.86,70
1790105928.458,swift-product-service,4.07,14103347.2,1.31,78
1790105928.458,swift-user-service,29.36,15361638.4,1.43,78
1790105928.458,research-postgres,0.17,101565071.36,9.46,21
1790105928.458,research-redis,0.65,40485519.36,7.54,8
1790105932.617,swift-order-service,0.13,9379512.32,0.87,70
1790105932.617,swift-product-service,3.98,14271119.36,1.33,78
1790105932.617,swift-user-service,67.93,15277752.32,1.42,78
1790105932.617,research-postgres,2.79,101355356.16,9.44,21
1790105932.617,research-redis,0.82,40181432.32,7.48,8
1790105936.785,swift-order-service,0.31,9617539.072,0.90,70
1790105936.785,swift-product-service,5.53,14134804.48,1.32,78
1790105936.785,swift-user-service,34.88,14931722.24,1.39,78
1790105936.785,research-postgres,0.63,101470699.52,9.45,21
1790105936.785,research-redis,1.0,40202403.84,7.49,8
1790105940.923,swift-order-service,0.4,9355395.072,0.87,70
1790105940.923,swift-product-service,6.25,14187233.28,1.32,78
1790105940.923,swift-user-service,1.9,14690549.76,1.37,78
1790105940.923,research-postgres,0.07,101690900.48,9.47,21
1790105940.923,research-redis,0.91,40705720.32,7.58,8
1790105945.086,swift-order-service,0.26,9617539.072,0.90,70
1790105945.086,swift-product-service,5.58,14061404.16,1.31,78
1790105945.086,swift-user-service,36.57,14847836.16,1.38,78
1790105945.086,research-postgres,0.39,101323898.88,9.44,21
1790105945.086,research-redis,0.94,40034631.68,7.46,8
1790105949.219,swift-order-service,0.21,9585033.216,0.89,70
1790105949.219,swift-product-service,6.59,13715374.08,1.28,78
1790105949.219,swift-user-service,0.46,15036579.84,1.40,78
1790105949.219,research-postgres,0.03,101586042.88,9.46,21
1790105949.219,research-redis,1.1,40485519.36,7.54,8
1790105953.377,swift-order-service,0.16,9518972.928,0.89,70
1790105953.377,swift-product-service,5.24,13683916.8,1.27,78
1790105953.377,swift-user-service,96.68,14952693.76,1.39,78
1790105953.377,research-postgres,1.01,101690900.48,9.47,21
1790105953.377,research-redis,1.83,40013660.16,7.45,8
1790105957.515,swift-order-service,0.26,9727639.552,0.91,70
1790105957.515,swift-product-service,5.17,13683916.8,1.27,78
1790105957.515,swift-user-service,24.45,14984151.04,1.40,78
1790105957.515,research-postgres,0.26,101355356.16,9.44,21
1790105957.515,research-redis,0.76,40254832.64,7.50,8
1790105961.656,swift-order-service,0.43,9727639.552,0.91,70
1790105961.656,swift-product-service,6.24,14134804.48,1.32,78
1790105961.656,swift-user-service,25.62,14973665.28,1.39,78
1790105961.656,research-postgres,0.27,101659443.2,9.47,21
1790105961.656,research-redis,0.86,40181432.32,7.48,8
1790105965.817,swift-order-service,0.3,9441378.304,0.88,70
1790105965.817,swift-product-service,4.5,14124318.72,1.32,78
1790105965.817,swift-user-service,26.17,14858321.92,1.38,78
1790105965.817,research-postgres,0.02,101806243.84,9.48,21
1790105965.817,research-redis,1.01,40034631.68,7.46,8
1790105969.994,swift-order-service,2.33,9322889.216,0.87,70
1790105969.994,swift-product-service,7.22,13967032.32,1.30,78
1790105969.994,swift-user-service,2.55,14638120.96,1.36,78
1790105969.994,research-postgres,0.03,101166612.48,9.42,21
1790105969.994,research-redis,0.61,40181432.32,7.49,8
1790105974.150,swift-order-service,0.21,9207545.856,0.86,70
1790105974.150,swift-product-service,1.93,14103347.2,1.31,78
1790105974.150,swift-user-service,38.23,14606663.68,1.36,78
1790105974.150,research-postgres,0.17,101292441.6,9.43,21
1790105974.150,research-redis,0.78,40118517.76,7.47,8
1790105978.347,swift-order-service,0.14,9207545.856,0.86,70
1790105978.347,swift-product-service,1.93,14334033.92,1.34,78
1790105978.347,swift-user-service,25.14,14826864.64,1.38,78
1790105978.347,research-postgres,0.14,101103697.92,9.42,21
1790105978.347,research-redis,0.74,40108032.0,7.47,8
1790105982.527,swift-order-service,0.13,9461301.248,0.88,70
1790105982.527,swift-product-service,1.08,14302576.64,1.33,78
1790105982.527,swift-user-service,7.64,14795407.36,1.38,78
1790105982.527,research-postgres,2.34,102047416.32,9.50,21
1790105982.527,research-redis,0.81,40108032.0,7.47,8
1790105986.672,swift-order-service,0.33,9334423.552,0.87,70
1790105986.672,swift-product-service,0.66,14113832.96,1.31,78
1790105986.672,swift-user-service,0.64,14627635.2,1.36,78
1790105986.672,research-postgres,0.02,101774786.56,9.48,21
1790105986.672,research-redis,0.8,40349204.48,7.51,8
