t,service,latency_ms,status
1790108607.562,swift-user-service,3.084,200
1790108607.564,swift-product-service,2.023,200
1790108607.566,swift-order-service,1.707,200
1790108608.082,swift-user-service,6.119,200
1790108608.087,swift-product-service,4.562,200
1790108608.089,swift-order-service,2.905,200
1790108608.602,swift-user-service,5.443,200
1790108608.605,swift-product-service,3.393,200
1790108608.609,swift-order-service,3.935,200
1790108609.125,swift-user-service,5.411,200
1790108609.129,swift-product-service,4.224,200
1790108609.133,swift-order-service,3.846,200
1790108609.643,swift-user-service,1.732,200
1790108609.644,swift-product-service,0.966,200
1790108609.645,swift-order-service,0.986,200
1790108610.158,swift-user-service,5.187,200
1790108610.162,swift-product-service,3.118,200
1790108610.165,swift-order-service,2.984,200
1790108610.680,swift-user-service,5.884,200
1790108610.683,swift-product-service,3.321,200
1790108610.686,swift-order-service,3.062,200
1790108611.194,swift-user-service,4.016,200
1790108611.197,swift-product-service,2.923,200
1790108611.199,swift-order-service,2.483,200
1790108611.705,swift-user-service,2.678,200
1790108611.706,swift-product-service,1.650,200
1790108611.708,swift-order-service,1.556,200
1790108612.217,swift-user-service,4.929,200
1790108612.220,swift-product-service,2.909,200
1790108612.223,swift-order-service,2.700,200
1790108612.738,swift-user-service,4.942,200
1790108612.742,swift-product-service,3.932,200
1790108612.746,swift-order-service,3.609,200
1790108613.252,swift-user-service,5.088,200
1790108613.256,swift-product-service,3.257,200
1790108613.259,swift-order-service,2.829,200
1790108613.772,swift-user-service,3.800,200
1790108613.777,swift-product-service,5.090,200
1790108613.780,swift-order-service,2.851,200
1790108614.292,swift-user-service,4.347,200
1790108614.295,swift-product-service,3.030,200
1790108614.298,swift-order-service,2.852,200
1790108614.814,swift-user-service,5.562,200
1790108614.817,swift-product-service,3.216,200
1790108614.820,swift-order-service,3.149,200
1790108615.336,swift-user-service,5.561,200
1790108615.339,swift-product-service,3.302,200
1790108615.342,swift-order-service,2.982,200
1790108615.854,swift-user-service,6.069,200
1790108615.858,swift-product-service,4.266,200
1790108615.861,swift-order-service,3.346,200
1790108616.376,swift-user-service,5.250,200
1790108616.379,swift-product-service,3.118,200
1790108616.382,swift-order-service,3.087,200
1790108616.898,swift-user-service,5.258,200
1790108616.901,swift-product-service,3.335,200
1790108616.904,swift-order-service,2.921,200
1790108617.413,swift-user-service,5.202,200
1790108617.416,swift-product-service,3.138,200
1790108617.419,swift-order-service,2.857,200
1790108617.928,swift-user-service,4.385,200
1790108617.932,swift-product-service,3.715,200
1790108617.936,swift-order-service,3.795,200
1790108618.452,swift-user-service,5.583,200
1790108618.455,swift-product-service,3.116,200
1790108618.458,swift-order-service,2.702,200
1790108618.962,swift-user-service,2.877,200
1790108618.966,swift-product-service,3.480,200
1790108618.969,swift-order-service,3.149,200
1790108619.485,swift-user-service,5.557,200
1790108619.488,swift-product-service,3.301,200
1790108619.491,swift-order-service,2.787,200
1790108619.999,swift-user-service,3.483,200
1790108620.000,swift-product-service,1.762,200
1790108620.002,swift-order-service,1.481,200
1790108620.517,swift-user-service,5.471,200
1790108620.521,swift-product-service,3.172,200
1790108620.524,swift-order-service,2.945,200
1790108621.032,swift-user-service,1.821,200
1790108621.033,swift-product-service,1.519,200
1790108621.035,swift-order-service,1.722,200
1790108621.550,swift-user-service,5.447,200
1790108621.553,swift-product-service,3.483,200
1790108621.555,swift-order-service,2.278,200
1790108622.058,swift-user-service,2.614,200
1790108622.060,swift-product-service,2.030,200
1790108622.063,swift-order-service,2.060,200
1790108622.573,swift-user-service,5.561,200
1790108622.576,swift-product-service,3.303,200
1790108622.579,swift-order-service,3.095,200
1790108623.087,swift-user-service,2.592,200
1790108623.088,swift-product-service,1.430,200
1790108623.090,swift-order-service,1.554,200
1790108623.605,swift-user-service,5.554,200
1790108623.609,swift-product-service,3.405,200
1790108623.612,swift-order-service,2.679,200
1790108624.119,swift-user-service,3.056,200
1790108624.120,swift-product-service,1.262,200
1790108624.122,swift-order-service,1.416,200
1790108624.634,swift-user-service,4.792,200
1790108624.637,swift-product-service,2.750,200
1790108624.639,swift-order-service,2.764,200
1790108625.143,swift-user-service,2.121,200
1790108625.144,swift-product-service,0.972,200
1790108625.145,swift-order-service,1.198,200
1790108625.658,swift-user-service,5.331,200
1790108625.661,swift-product-service,3.335,200
1790108625.664,swift-order-service,2.807,200
1790108626.175,swift-user-service,2.214,200
1790108626.176,swift-product-service,1.110,200
1790108626.177,swift-order-service,1.152,200
1790108626.683,swift-user-service,5.215,200
1790108626.686,swift-product-service,3.043,200
1790108626.689,swift-order-service,2.757,200
1790108627.191,swift-user-service,1.839,200
1790108627.192,swift-product-service,0.942,200
1790108627.193,swift-order-service,1.016,200
1790108627.700,swift-user-service,3.770,200
1790108627.703,swift-product-service,2.732,200
1790108627.706,swift-order-service,2.641,200
1790108628.217,swift-user-service,3.211,200
1790108628.218,swift-product-service,1.235,200
1790108628.220,swift-order-service,1.679,200
1790108628.736,swift-user-service,5.557,200
1790108628.740,swift-product-service,4.009,200
1790108628.743,swift-order-service,3.209,200
1790108629.256,swift-user-service,2.345,200
1790108629.257,swift-product-service,1.443,200
1790108629.258,swift-order-service,1.306,200
1790108629.762,swift-user-service,1.976,200
1790108629.763,swift-product-service,1.153,200
1790108629.764,swift-order-service,1.001,200
1790108630.268,swift-user-service,1.350,200
1790108630.270,swift-product-service,1.015,200
1790108630.271,swift-order-service,1.042,200
1790108630.786,swift-user-service,5.424,200
1790108630.789,swift-product-service,2.963,200
1790108630.792,swift-order-service,3.061,200
1790108631.303,swift-user-service,1.883,200
1790108631.304,swift-product-service,0.857,200
1790108631.305,swift-order-service,1.021,200
1790108631.819,swift-user-service,3.375,200
1790108631.821,swift-product-service,2.282,200
1790108631.823,swift-order-service,1.929,200
1790108632.332,swift-user-service,2.182,200
1790108632.333,swift-product-service,1.061,200
1790108632.334,swift-order-service,1.097,200
1790108632.848,swift-user-service,5.236,200
1790108632.851,swift-product-service,2.980,200
1790108632.854,swift-order-service,2.665,200
1790108633.357,swift-user-service,1.848,200
1790108633.358,swift-product-service,1.044,200
1790108633.359,swift-order-service,1.197,200
1790108633.874,swift-user-service,5.467,200
1790108633.878,swift-product-service,3.644,200
1790108633.881,swift-order-service,3.292,200
1790108634.386,swift-user-service,2.120,200
1790108634.387,swift-product-service,1.106,200
1790108634.389,swift-order-service,1.333,200
1790108634.903,swift-user-service,5.827,200
