t,service,latency_ms
1790104832.293,java-user-service,9.841
1790104832.302,java-product-service,7.605
1790104832.312,java-order-service,8.955
1790104837.346,java-user-service,22.033
1790104837.368,java-product-service,16.050
1790104837.384,java-order-service,11.467
1790104842.414,java-user-service,18.476
1790104842.433,java-product-service,13.084
1790104842.446,java-order-service,8.007
1790104847.478,java-user-service,20.216
1790104847.495,java-product-service,11.069
1790104847.506,java-order-service,7.077
1790104852.537,java-user-service,19.085
1790104852.554,java-product-service,13.301
1790104852.566,java-order-service,9.993
1790104857.593,java-user-service,20.383
1790104857.610,java-product-service,13.119
1790104857.625,java-order-service,10.191
1790104862.577,java-user-service,14.359
1790104862.591,java-product-service,11.359
1790104862.600,java-order-service,6.727
1790104867.622,java-user-service,14.476
1790104867.636,java-product-service,8.011
1790104867.650,java-order-service,7.964
1790104872.665,java-user-service,7.409
1790104872.677,java-product-service,7.060
1790104872.688,java-order-service,6.470
1790104877.705,java-user-service,8.204
1790104877.716,java-product-service,6.877
1790104877.727,java-order-service,6.289
1790104882.782,java-user-service,45.051
1790104882.794,java-product-service,5.945
1790104882.804,java-order-service,5.486
1790104887.849,java-user-service,40.997
1790104887.859,java-product-service,6.213
1790104887.868,java-order-service,6.752
1790104892.886,java-user-service,16.061
1790104892.898,java-product-service,7.465
1790104892.909,java-order-service,6.470
1790104897.929,java-user-service,17.190
1790104897.943,java-product-service,10.704
1790104897.956,java-order-service,8.168
1790104902.986,java-user-service,17.403
1790104903.000,java-product-service,11.137
1790104903.012,java-order-service,6.825
1790104908.034,java-user-service,17.895
1790104908.053,java-product-service,14.197
1790104908.067,java-order-service,11.001
1790104913.090,java-user-service,9.637
1790104913.106,java-product-service,9.672
1790104913.118,java-order-service,7.722
1790104918.137,java-user-service,6.841
1790104918.148,java-product-service,5.792
1790104918.159,java-order-service,6.415
1790104923.249,java-user-service,87.487
1790104923.261,java-product-service,5.638
1790104923.273,java-order-service,8.355
1790104928.369,java-user-service,92.135
1790104928.380,java-product-service,5.760
1790104928.389,java-order-service,5.138
1790104933.407,java-user-service,8.296
1790104933.423,java-product-service,10.303
1790104933.433,java-order-service,5.508
1790104938.457,java-user-service,16.029
1790104938.470,java-product-service,9.603
1790104938.482,java-order-service,7.010
1790104943.495,java-user-service,7.272
1790104943.507,java-product-service,5.836
1790104943.517,java-order-service,5.397
1790104948.679,java-user-service,149.287
1790104948.687,java-product-service,4.671
1790104948.697,java-order-service,4.854
1790104953.964,java-user-service,257.613
1790104953.975,java-product-service,5.279
1790104953.984,java-order-service,4.981
1790104959.001,java-user-service,11.501
1790104959.014,java-product-service,9.247
1790104959.022,java-order-service,5.488
1790104964.042,java-user-service,13.215
1790104964.057,java-product-service,8.669
1790104964.070,java-order-service,9.426
1790104969.092,java-user-service,8.367
1790104969.102,java-product-service,5.693
1790104969.113,java-order-service,5.735
1790104974.281,java-user-service,155.702
1790104974.288,java-product-service,4.747
1790104974.296,java-order-service,4.056
1790104979.574,java-user-service,272.485
1790104979.584,java-product-service,4.991
1790104979.593,java-order-service,4.430
1790104984.845,java-user-service,245.300
1790104984.853,java-product-service,5.041
1790104984.860,java-order-service,4.094
1790104989.890,java-user-service,19.694
1790104989.902,java-product-service,8.498
1790104989.935,java-order-service,30.738
1790104994.957,java-user-service,10.736
1790104994.969,java-product-service,6.012
1790104994.977,java-order-service,5.610
1790105000.003,java-user-service,13.354
1790105000.027,java-product-service,18.450
1790105000.046,java-order-service,10.918
1790105005.061,java-user-service,10.290
1790105005.074,java-product-service,7.060
1790105005.083,java-order-service,6.192
1790105010.100,java-user-service,13.810
1790105010.111,java-product-service,8.173
1790105010.120,java-order-service,6.973
1790105015.147,java-user-service,16.433
1790105015.162,java-product-service,11.939
1790105015.176,java-order-service,9.572
1790105020.189,java-user-service,11.183
1790105020.200,java-product-service,7.591
1790105020.211,java-order-service,9.249
1790105025.234,java-user-service,15.928
1790105025.250,java-product-service,11.053
1790105025.265,java-order-service,10.395
1790105030.286,java-user-service,11.456
1790105030.297,java-product-service,5.409
1790105030.306,java-order-service,5.759
1790105035.332,java-user-service,15.553
1790105035.346,java-product-service,10.206
1790105035.360,java-order-service,9.360
1790105040.378,java-user-service,15.180
1790105040.395,java-product-service,11.067
1790105040.406,java-order-service,6.442
1790105045.419,java-user-service,8.905
1790105045.429,java-product-service,6.532
1790105045.439,java-order-service,6.789
1790105050.496,java-user-service,52.463
1790105050.504,java-product-service,3.844
1790105050.513,java-order-service,4.479
1790105055.723,java-user-service,197.678
1790105055.731,java-product-service,3.863
1790105055.739,java-order-service,3.510
1790105060.836,java-user-service,92.674
1790105060.844,java-product-service,4.472
1790105060.853,java-order-service,4.301
1790105065.870,java-user-service,15.207
1790105065.885,java-product-service,11.365
1790105065.900,java-order-service,9.274
1790105070.927,java-user-service,15.211
1790105070.942,java-product-service,9.677
1790105070.956,java-order-service,9.950
