t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790103407.962,java-order-service,3.71,294859571.2,27.46,38
1790103407.962,java-user-service,17.65,431384166.4,40.17,44
1790103407.962,java-product-service,1.34,352006963.2,32.78,43
1790103407.962,research-postgres,0.29,135056588.8,12.58,42
1790103407.962,research-redis,0.81,40349204.48,7.51,8
1790103412.065,java-order-service,2.4,299997593.6,27.94,38
1790103412.065,java-user-service,136.37,433061888.0,40.33,45
1790103412.065,java-product-service,2.83,352531251.2,32.83,43
1790103412.065,research-postgres,1.04,136629452.8,12.73,43
1790103412.065,research-redis,0.49,40254832.64,7.50,8
1790103416.168,java-order-service,0.69,294964428.8,27.47,38
1790103416.168,java-user-service,149.88,435473612.8,40.56,47
1790103416.168,java-product-service,1.81,352111820.8,32.80,43
1790103416.168,research-postgres,1.9,144913203.2,13.49,47
1790103416.168,research-redis,0.87,40852520.96,7.61,8
1790103420.314,java-order-service,0.74,296013004.8,27.57,38
1790103420.314,java-user-service,147.91,438514483.2,40.84,55
1790103420.314,java-product-service,0.99,352950681.6,32.87,43
1790103420.314,research-postgres,3.59,159278694.4,14.83,55
1790103420.314,research-redis,0.78,40307261.44,7.51,8
1790103424.450,java-order-service,0.73,296327577.6,27.60,38
1790103424.450,java-user-service,149.25,440506777.6,41.02,61
1790103424.450,java-product-service,0.58,352950681.6,32.87,43
1790103424.450,research-postgres,1.55,160851558.4,14.98,55
1790103424.450,research-redis,0.83,39845888.0,7.42,8
1790103428.585,java-order-service,0.46,296851865.6,27.64,38
1790103428.585,java-user-service,147.32,444701081.6,41.42,72
1790103428.585,java-product-service,0.61,352950681.6,32.87,43
1790103428.585,research-postgres,0.99,161900134.4,15.07,55
1790103428.585,research-redis,0.78,39961231.36,7.44,8
1790103432.753,java-order-service,2.9,296432435.2,27.61,38
1790103432.753,java-user-service,157.56,444910796.8,41.44,77
1790103432.753,java-product-service,1.25,352950681.6,32.87,43
1790103432.753,research-postgres,0.96,161166131.2,15.01,55
1790103432.753,research-redis,0.85,40076574.72,7.46,8
1790103436.902,java-order-service,0.21,296432435.2,27.61,38
1790103436.902,java-user-service,149.13,446064230.4,41.55,80
1790103436.902,java-product-service,0.28,353579827.2,32.93,43
1790103436.902,research-postgres,0.74,161690419.2,15.05,55
1790103436.902,research-redis,2.1,39992688.64,7.45,8
1790103441.045,java-order-service,0.26,296642150.4,27.63,38
1790103441.045,java-user-service,154.35,450363392.0,41.94,93
1790103441.045,java-product-service,0.27,353579827.2,32.93,43
1790103441.045,research-postgres,1.39,162004992.0,15.09,55
1790103441.045,research-redis,1.05,40412119.04,7.53,8
1790103445.205,java-order-service,0.25,296747008.0,27.64,38
1790103445.205,java-user-service,147.4,452250828.8,42.12,99
1790103445.205,java-product-service,0.27,353684684.8,32.94,43
1790103445.205,research-postgres,1.49,162529280.0,15.13,55
1790103445.205,research-redis,1.0,40160460.8,7.48,8
1790103449.352,java-order-service,1.91,296956723.2,27.66,38
1790103449.352,java-user-service,151.46,452355686.4,42.13,99
1790103449.352,java-product-service,0.76,353684684.8,32.94,43
1790103449.352,research-postgres,1.26,162319564.8,15.12,55
1790103449.352,research-redis,0.83,39919288.32,7.44,8
1790103453.509,java-order-service,2.09,297061580.8,27.67,38
1790103453.509,java-user-service,148.81,454977126.4,42.38,101
1790103453.509,java-product-service,0.26,353474969.6,32.92,43
1790103453.509,research-postgres,1.44,161795276.8,15.07,55
1790103453.509,research-redis,1.07,40139489.28,7.48,8
1790103457.685,java-order-service,0.19,297376153.6,27.69,38
1790103457.685,java-user-service,147.83,454033408.0,42.28,99
1790103457.685,java-product-service,0.27,353474969.6,32.92,43
1790103457.685,research-postgres,0.87,161585561.6,15.05,55
1790103457.685,research-redis,0.73,39887831.04,7.43,8
1790103461.853,java-order-service,0.19,297376153.6,27.69,38
1790103461.853,java-user-service,154.82,454452838.4,42.32,99
1790103461.853,java-product-service,0.23,353474969.6,32.92,43
1790103461.853,research-postgres,1.05,162319564.8,15.12,55
1790103461.853,research-redis,0.86,39657144.32,7.39,8
1790103466.015,java-order-service,0.59,297690726.4,27.72,38
1790103466.015,java-user-service,147.6,456864563.2,42.55,101
1790103466.015,java-product-service,0.49,352740966.4,32.86,43
1790103466.015,research-postgres,3.11,162214707.2,15.11,55
1790103466.015,research-redis,0.91,39730544.64,7.40,8
1790103470.160,java-order-service,0.29,297690726.4,27.72,38
1790103470.160,java-user-service,152.77,455396556.8,42.41,99
1790103470.160,java-product-service,0.29,352740966.4,32.86,43
1790103470.160,research-postgres,1.29,162738995.2,15.16,55
1790103470.160,research-redis,0.75,39583744.0,7.37,8
1790103474.316,java-order-service,0.15,296327577.6,27.60,38
1790103474.316,java-user-service,149.14,457074278.4,42.57,99
1790103474.316,java-product-service,0.22,351587532.8,32.74,43
1790103474.316,research-postgres,1.25,163158425.6,15.19,55
1790103474.316,research-redis,0.65,39395000.32,7.34,8
1790103479.462,java-order-service,2.14,297061580.8,27.67,38
1790103479.462,java-user-service,148.7,458122854.4,42.66,101
1790103479.462,java-product-service,2.04,352531251.2,32.84,43
1790103479.462,research-postgres,1.04,162529280.0,15.13,55
1790103479.462,research-redis,0.77,40118517.76,7.47,8
1790103483.613,java-order-service,1.28,297166438.4,27.68,38
1790103483.613,java-user-service,148.87,456864563.2,42.55,99
1790103483.613,java-product-service,0.23,353265254.4,32.90,43
1790103483.613,research-postgres,0.78,162214707.2,15.11,55
