t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790099127.964,research-postgres,0.32,140509184.0,13.09,45
1790099127.964,research-redis,0.75,39772487.68,7.41,8
1790099132.083,java-order-service,4.55,288463257.6,26.87,36
1790099132.083,java-user-service,62.58,410622361.6,38.24,40
1790099132.083,java-product-service,8.09,363436441.6,33.84,38
1790099132.083,research-postgres,0.72,140509184.0,13.09,45
1790099132.083,research-redis,0.65,39762001.92,7.41,8
1790099136.242,java-order-service,2.11,290979840.0,27.10,36
1790099136.242,java-user-service,45.57,410517504.0,38.23,40
1790099136.242,java-product-service,4.5,359137280.0,33.45,38
1790099136.242,research-postgres,0.35,140614041.6,13.10,45
1790099136.242,research-redis,0.91,39772487.68,7.41,8
1790099140.401,java-order-service,0.64,291189555.2,27.12,36
1790099140.401,java-user-service,76.87,410936934.4,38.27,40
1790099140.401,java-product-service,5.75,359346995.2,33.46,39
1790099140.401,research-postgres,0.1,148058931.2,13.79,49
1790099140.401,research-redis,0.98,39363543.04,7.33,8
1790099144.549,java-order-service,0.67,293286707.2,27.32,36
1790099144.549,java-user-service,76.11,410936934.4,38.27,40
1790099144.549,java-product-service,2.21,359346995.2,33.47,38
1790099144.549,research-postgres,0.14,147744358.4,13.76,49
1790099144.549,research-redis,1.89,39615201.28,7.38,8
1790099148.700,java-order-service,0.47,291923558.4,27.19,36
1790099148.700,java-user-service,56.1,410936934.4,38.28,40
1790099148.700,java-product-service,2.49,358822707.2,33.42,38
1790099148.700,research-postgres,0.24,151099801.6,14.07,51
1790099148.700,research-redis,0.92,39510343.68,7.36,8
1790099152.863,java-order-service,3.66,295383859.2,27.51,36
1790099152.863,java-user-service,53.1,411251507.2,38.30,40
1790099152.863,java-product-service,6.33,359871283.2,33.52,38
1790099152.863,research-postgres,0.58,151204659.2,14.08,51
1790099152.863,research-redis,0.84,39971717.12,7.45,8
1790099156.995,java-order-service,0.45,297481011.2,27.70,36
1790099156.995,java-user-service,55.96,411670937.6,38.34,40
1790099156.995,java-product-service,2.75,359556710.4,33.49,38
1790099156.995,research-postgres,0.56,150890086.4,14.05,51
1790099156.995,research-redis,0.56,39657144.32,7.39,8
1790099161.145,java-order-service,1.76,299787878.4,27.92,36
1790099161.145,java-user-service,0.84,411880652.8,38.36,40
1790099161.145,java-product-service,2.07,359451852.8,33.48,38
1790099161.145,research-postgres,0.81,151414374.4,14.10,51
1790099161.145,research-redis,0.6,39646658.56,7.38,8
1790099165.317,java-order-service,2.48,300312166.4,27.97,36
1790099165.317,java-user-service,65.22,411775795.2,38.35,40
1790099165.317,java-product-service,5.56,359661568.0,33.50,38
1790099165.317,research-postgres,0.17,151309516.8,14.09,51
1790099165.317,research-redis,0.98,40202403.84,7.49,8
1790099169.477,java-order-service,1.45,302409318.4,28.16,36
1790099169.477,java-user-service,64.08,411566080.0,38.33,40
1790099169.477,java-product-service,7.36,359556710.4,33.49,39
1790099169.477,research-postgres,1.29,151624089.6,14.12,51
1790099169.477,research-redis,0.88,39877345.28,7.43,8
1790099173.576,java-order-service,1.18,304506470.4,28.36,36
1790099173.576,java-user-service,28.11,413663232.0,38.53,40
1790099173.576,java-product-service,4.16,359661568.0,33.50,39
1790099173.576,research-postgres,0.28,152043520.0,14.16,51
1790099173.576,research-redis,0.53,40076574.72,7.47,8
1790099177.725,java-order-service,0.37,304296755.2,28.34,36
1790099177.725,java-user-service,82.43,413453516.8,38.51,40
1790099177.725,java-product-service,6.04,359871283.2,33.52,38
1790099177.725,research-postgres,0.57,151204659.2,14.08,51
1790099177.725,research-redis,0.62,39908802.56,7.43,8
1790099181.883,java-order-service,1.36,306393907.2,28.53,36
1790099181.883,java-user-service,2.85,413453516.8,38.51,40
1790099181.883,java-product-service,5.82,359871283.2,33.52,38
1790099181.883,research-postgres,0.23,151728947.2,14.13,51
1790099181.883,research-redis,0.9,39824916.48,7.42,8
1790099186.055,java-order-service,1.01,306918195.2,28.59,36
1790099186.055,java-user-service,65.84,413453516.8,38.50,40
1790099186.055,java-product-service,7.05,359766425.6,33.51,38
1790099186.055,research-postgres,0.91,152148377.6,14.17,51
1790099186.055,research-redis,0.55,40170946.56,7.48,8
1790099190.220,java-order-service,1.3,309329920.0,28.81,36
1790099190.220,java-user-service,1.74,413872947.2,38.55,40
1790099190.220,java-product-service,6.07,359451852.8,33.48,38
1790099190.220,research-postgres,0.14,152043520.0,14.16,51
1790099190.220,research-redis,0.5,40370176.0,7.52,8
1790099194.368,java-order-service,1.08,311531929.6,29.01,36
1790099194.368,java-user-service,1.42,413768089.6,38.54,40
1790099194.368,java-product-service,5.68,359242137.6,33.45,38
1790099194.368,research-postgres,0.19,151938662.4,14.15,51
1790099194.368,research-redis,0.66,40045117.44,7.46,8
1790099197.502,java-order-service,1.59,311741644.8,29.03,36
1790099197.502,java-user-service,27.73,415445811.2,38.69,42
1790099197.502,java-product-service,7.87,359976140.8,33.53,38
1790099197.502,research-postgres,2.31,157915545.6,14.71,54
1790099197.502,research-redis,0.64,39510343.68,7.36,8
1790099201.633,java-order-service,2.93,313838796.8,29.23,36
1790099201.633,java-user-service,70.7,413872947.2,38.54,40
1790099201.633,java-product-service,10.86,359661568.0,33.50,39
1790099201.633,research-postgres,0.23,160641843.2,14.96,55
1790099201.633,research-redis,1.15,39919288.32,7.44,8
1790099205.773,java-order-service,0.45,315935948.8,29.43,36
1790099205.773,java-user-service,111.89,416913817.6,38.83,40
1790099205.773,java-product-service,3.02,358927564.8,33.43,38
1790099205.773,research-postgres,0.9,160117555.2,14.91,55
1790099205.773,research-redis,2.25,39720058.88,7.40,8
1790099209.903,java-order-service,2.83,315516518.4,29.38,36
1790099209.903,java-user-service,10.36,413034086.4,38.47,40
1790099209.903,java-product-service,9.16,359346995.2,33.47,38
1790099209.903,research-postgres,0.28,159698124.8,14.87,55
1790099209.903,research-redis,0.93,39720058.88,7.40,8
1790099214.076,java-order-service,1.23,316774809.6,29.50,36
1790099214.076,java-user-service,0.97,413768089.6,38.53,40
1790099214.076,java-product-service,9.11,359242137.6,33.46,38
1790099214.076,research-postgres,0.12,160012697.6,14.90,55
1790099214.076,research-redis,0.7,40149975.04,7.48,8
1790099218.218,java-order-service,1.04,316984524.8,29.53,36
1790099218.218,java-user-service,65.18,413872947.2,38.55,40
1790099218.218,java-product-service,12.95,367316172.8,34.21,38
1790099218.218,research-postgres,1.46,161061273.6,15.00,55
1790099218.218,research-redis,0.46,40170946.56,7.48,8
1790099222.358,java-order-service,6.36,317928243.2,29.61,36
1790099222.358,java-user-service,12.16,413977804.8,38.55,40
1790099222.358,java-product-service,8.51,362702438.4,33.78,38
1790099222.358,research-postgres,0.55,161061273.6,15.00,55
1790099222.358,research-redis,0.84,39741030.4,7.40,8
1790099226.501,java-order-service,2.37,317823385.6,29.60,36
1790099226.501,java-user-service,1.46,419115827.2,39.03,40
1790099226.501,java-product-service,9.21,362597580.8,33.77,38
1790099226.501,research-postgres,0.19,161166131.2,15.01,55
1790099226.501,research-redis,0.72,39814430.72,7.42,8
1790099230.669,java-order-service,0.54,318557388.8,29.67,36
1790099230.669,java-user-service,86.16,419430400.0,39.06,40
1790099230.669,java-product-service,0.74,362807296.0,33.79,38
1790099230.669,research-postgres,0.68,160851558.4,14.98,55
1790099230.669,research-redis,0.92,39971717.12,7.45,8
1790099234.817,java-order-service,0.38,318557388.8,29.67,36
1790099234.817,java-user-service,133.8,419010969.6,39.03,40
1790099234.817,java-product-service,0.45,363331584.0,33.83,38
1790099234.817,research-postgres,0.33,160851558.4,14.98,55
1790099234.817,research-redis,1.24,39793459.2,7.41,8
1790099238.974,java-order-service,1.99,318871961.6,29.69,36
1790099238.974,java-user-service,1.61,419430400.0,39.06,40
1790099238.974,java-product-service,5.05,363541299.2,33.86,38
1790099238.974,research-postgres,0.79,160536985.6,14.96,55
1790099238.974,research-redis,1.01,39730544.64,7.40,8
1790099243.154,java-order-service,4.97,325268275.2,30.30,36
1790099243.154,java-user-service,1.56,419535257.6,39.07,40
1790099243.154,java-product-service,4.86,363646156.8,33.87,38
1790099243.154,research-postgres,0.12,161166131.2,15.01,55
1790099243.154,research-redis,0.87,39950745.6,7.44,8
1790099247.327,java-order-service,2.28,318033100.8,29.62,36
1790099247.327,java-user-service,2.6,419220684.8,39.04,40
1790099247.327,java-product-service,0.29,363855872.0,33.88,38
1790099247.327,research-postgres,0.12,161061273.6,15.00,55
1790099247.327,research-redis,0.9,40233861.12,7.49,8
1790099251.489,java-order-service,1.01,318557388.8,29.67,36
1790099251.489,java-user-service,1.56,419640115.2,39.08,39
1790099251.489,java-product-service,4.27,363541299.2,33.86,38
1790099251.489,research-postgres,0.23,160641843.2,14.97,55
1790099251.489,research-redis,0.69,39772487.68,7.41,8
1790099255.652,java-order-service,1.18,318242816.0,29.64,36
1790099255.652,java-user-service,2.61,419220684.8,39.05,40
1790099255.652,java-product-service,2.42,363017011.2,33.81,38
1790099255.652,research-postgres,0.19,161061273.6,15.00,55
1790099255.652,research-redis,0.96,39720058.88,7.40,8
