t,service,latency_ms,status
1790105104.715,swift-user-service,3.049,200
1790105104.717,swift-product-service,1.967,200
1790105104.718,swift-order-service,1.722,200
1790105105.233,swift-user-service,4.776,200
1790105105.236,swift-product-service,2.730,200
1790105105.238,swift-order-service,2.533,200
1790105105.748,swift-user-service,5.618,200
1790105105.751,swift-product-service,3.331,200
1790105105.754,swift-order-service,2.941,200
1790105106.269,swift-user-service,5.289,200
1790105106.273,swift-product-service,3.273,200
1790105106.276,swift-order-service,3.062,200
1790105106.782,swift-user-service,2.786,200
1790105106.783,swift-product-service,1.160,200
1790105106.784,swift-order-service,1.153,200
1790105107.300,swift-user-service,5.586,200
1790105107.303,swift-product-service,3.230,200
1790105107.306,swift-order-service,2.952,200
1790105107.814,swift-user-service,5.207,200
1790105107.817,swift-product-service,3.108,200
1790105107.820,swift-order-service,2.797,200
1790105108.334,swift-user-service,5.536,200
1790105108.338,swift-product-service,3.690,200
1790105108.341,swift-order-service,2.734,200
1790105108.849,swift-user-service,5.263,200
1790105108.853,swift-product-service,3.488,200
1790105108.856,swift-order-service,3.326,200
1790105109.365,swift-user-service,5.313,200
1790105109.368,swift-product-service,3.264,200
1790105109.371,swift-order-service,2.730,200
1790105109.878,swift-user-service,4.133,200
1790105109.881,swift-product-service,2.749,200
1790105109.883,swift-order-service,2.706,200
1790105110.391,swift-user-service,5.204,200
1790105110.395,swift-product-service,3.369,200
1790105110.398,swift-order-service,2.819,200
1790105110.908,swift-user-service,5.325,200
1790105110.913,swift-product-service,4.659,200
1790105110.917,swift-order-service,4.436,200
1790105111.431,swift-user-service,3.642,200
1790105111.433,swift-product-service,2.272,200
1790105111.435,swift-order-service,2.160,200
1790105111.941,swift-user-service,4.912,200
1790105111.944,swift-product-service,3.221,200
1790105111.947,swift-order-service,2.756,200
1790105112.453,swift-user-service,5.505,200
1790105112.456,swift-product-service,3.187,200
1790105112.459,swift-order-service,2.742,200
1790105112.975,swift-user-service,5.690,200
1790105112.980,swift-product-service,4.716,200
1790105112.984,swift-order-service,3.893,200
1790105113.500,swift-user-service,5.614,200
1790105113.503,swift-product-service,3.271,200
1790105113.506,swift-order-service,3.048,200
1790105114.012,swift-user-service,2.768,200
1790105114.013,swift-product-service,1.315,200
1790105114.015,swift-order-service,1.582,200
1790105114.521,swift-user-service,4.783,200
1790105114.524,swift-product-service,3.325,200
1790105114.527,swift-order-service,3.220,200
1790105115.043,swift-user-service,5.241,200
1790105115.046,swift-product-service,3.495,200
1790105115.049,swift-order-service,2.686,200
1790105115.565,swift-user-service,5.393,200
1790105115.568,swift-product-service,3.337,200
1790105115.571,swift-order-service,3.119,200
1790105116.087,swift-user-service,5.177,200
1790105116.090,swift-product-service,3.216,200
1790105116.093,swift-order-service,2.693,200
1790105116.605,swift-user-service,2.840,200
1790105116.608,swift-product-service,2.033,200
1790105116.609,swift-order-service,1.788,200
1790105117.120,swift-user-service,5.514,200
1790105117.124,swift-product-service,4.337,200
1790105117.127,swift-order-service,2.914,200
1790105117.639,swift-user-service,6.150,200
1790105117.642,swift-product-service,3.111,200
1790105117.645,swift-order-service,2.995,200
1790105118.158,swift-user-service,4.305,200
1790105118.161,swift-product-service,2.908,200
1790105118.164,swift-order-service,3.006,200
1790105118.674,swift-user-service,5.791,200
1790105118.677,swift-product-service,3.741,200
