t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790104397.143,nan,156303360.0
1790104401.604,1.948014222631345,162562048.0
1790104405.711,2.1948671182953206,170033152.0
1790104409.811,4.857800063665694,176144384.0
1790104413.925,1.9378069798384376,177209344.0
1790104418.053,1.9499706526047111,177242112.0
1790104422.164,2.186131562501685,178388992.0
1790104426.282,1.9370122931213645,177750016.0
1790104430.410,1.9428359411568077,183123968.0
1790104434.529,2.1799880330530765,188334080.0
1790104438.658,2.4308396835431414,195051520.0
1790104442.763,5.306563587195061,199311360.0
1790104446.908,1.9501013192276582,195149824.0
1790104451.013,2.18644280140718,194183168.0
1790104455.127,2.434902853314699,190939136.0
1790104459.243,2.189540767453068,193970176.0
1790104463.345,1.4632861802160608,195952640.0
1790104467.446,2.671744547523519,201392128.0
1790104471.568,1.4574539596595295,205619200.0
1790104475.688,7.035544665408112,210108416.0
1790104479.810,1.6954714420851442,205864960.0
1790104483.939,3.397902417783362,203948032.0
1790104488.051,1.704768680562983,204144640.0
1790104492.165,3.8884785634068018,204816384.0
1790104496.275,1.698264093607257,205864960.0
1790104500.394,1.9398571100941182,211369984.0
1790104504.517,6.297496267766363,216973312.0
1790104508.644,2.9260007083096657,212828160.0
1790104512.749,1.947616443953785,213598208.0
1790104516.862,1.9421368288799465,214335488.0
1790104520.982,1.6976486974187952,214908928.0
1790104525.106,4.854079179407609,227508224.0
1790104529.218,1.945754880140806,233422848.0
1790104533.337,7.5050119541960445,227966976.0
1790104537.463,2.426407068026852,225280000.0
1790104541.584,1.952980535633842,223068160.0
1790104545.686,1.462154334415025,222789632.0
1790104549.789,6.781273304390255,232701952.0
1790104553.913,2.182811463942994,236208128.0
1790104558.041,2.1915383930324692,240271360.0
1790104562.148,1.945115679967239,239616000.0
1790104566.252,1.4612213889562227,240304128.0
1790104570.362,1.4550784884053636,239026176.0
1790104574.491,1.4605828779789682,202162176.0
1790104578.598,4.870259773066296,246972416.0
1790104582.705,3.623644701902369,251609088.0
1790104586.844,0.9730652826353736,247955456.0
1790104590.955,0.9758413593317817,247808000.0
1790104595.045,1.203962535080014,243269632.0
1790104599.203,1.2121411791851155,243974144.0
1790104603.323,0.0,0.0
