t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790103672.557,java-order-service,3.11,294335283.2,27.41,38
1790103672.557,java-user-service,25.53,387973120.0,36.13,44
1790103672.557,java-product-service,4.33,340996915.2,31.76,43
1790103672.557,research-postgres,0.94,126248550.4,11.76,36
1790103672.557,research-redis,0.78,39961231.36,7.44,8
1790103676.683,java-order-service,1.6,296642150.4,27.63,38
1790103676.683,java-user-service,11.39,388707123.2,36.20,44
1790103676.683,java-product-service,3.34,340996915.2,31.76,43
1790103676.683,research-postgres,0.11,126248550.4,11.76,36
1790103676.683,research-redis,0.74,40191918.08,7.49,8
1790103680.853,java-order-service,3.91,297166438.4,27.67,38
1790103680.853,java-user-service,13.66,388707123.2,36.20,44
1790103680.853,java-product-service,5.11,341206630.4,31.78,43
1790103680.853,research-postgres,0.26,126248550.4,11.75,36
1790103680.853,research-redis,0.96,40160460.8,7.48,8
1790103685.028,java-order-service,1.25,297271296.0,27.69,38
1790103685.028,java-user-service,10.91,389545984.0,36.28,44
1790103685.028,java-product-service,14.64,342045491.2,31.86,43
1790103685.028,research-postgres,0.83,126038835.2,11.74,36
1790103685.028,research-redis,0.99,39793459.2,7.41,8
1790103689.214,java-order-service,1.66,299578163.2,27.90,38
1790103689.214,java-user-service,19.29,389545984.0,36.28,44
1790103689.214,java-product-service,8.86,342360064.0,31.88,43
1790103689.214,research-postgres,0.1,125933977.6,11.73,36
1790103689.214,research-redis,1.27,39919288.32,7.44,8
1790103693.380,java-order-service,1.15,302199603.2,28.14,38
1790103693.380,java-user-service,14.06,389965414.4,36.32,44
1790103693.380,java-product-service,11.97,342360064.0,31.89,43
1790103693.380,research-postgres,0.08,126248550.4,11.76,36
1790103693.380,research-redis,1.17,39730544.64,7.40,8
1790103697.552,java-order-service,9.99,309015347.2,28.78,38
1790103697.552,java-user-service,32.24,390384844.8,36.36,44
1790103697.552,java-product-service,8.94,342674636.8,31.91,43
1790103697.552,research-postgres,0.11,125724262.4,11.71,36
1790103697.552,research-redis,2.43,39866859.52,7.43,8
1790103701.707,java-order-service,2.12,305555046.4,28.45,38
1790103701.707,java-user-service,25.31,390594560.0,36.37,44
1790103701.707,java-product-service,16.44,342779494.4,31.92,43
1790103701.707,research-postgres,0.13,126038835.2,11.74,36
1790103701.707,research-redis,1.06,39803944.96,7.42,8
1790103705.841,java-order-service,0.79,306079334.4,28.50,38
1790103705.841,java-user-service,21.65,391643136.0,36.47,44
1790103705.841,java-product-service,25.91,343198924.8,31.97,43
1790103705.841,research-postgres,0.56,126038835.2,11.74,36
1790103705.841,research-redis,1.37,40034631.68,7.46,8
1790103709.944,java-order-service,1.08,308386201.6,28.72,38
1790103709.944,java-user-service,32.36,393216000.0,36.62,44
1790103709.944,java-product-service,38.52,345296076.8,32.16,43
1790103709.944,research-postgres,0.06,126458265.6,11.77,36
1790103709.944,research-redis,1.78,39940259.84,7.44,8
1790103714.064,java-order-service,0.84,307652198.4,28.65,38
1790103714.064,java-user-service,42.1,397934592.0,37.06,52
1790103714.064,java-product-service,42.71,351168102.4,32.70,53
1790103714.064,research-postgres,0.06,125514547.2,11.69,36
1790103714.064,research-redis,2.47,39877345.28,7.43,8
1790103719.196,java-order-service,1.15,310483353.6,28.92,38
1790103719.196,java-user-service,52.73,406742630.4,37.88,58
1790103719.196,java-product-service,55.31,359242137.6,33.46,57
1790103719.196,research-postgres,0.49,126248550.4,11.76,36
1790103719.196,research-redis,2.59,39961231.36,7.44,8
1790103723.306,java-order-service,2.54,313209651.2,29.17,38
1790103723.306,java-user-service,43.91,401499750.4,37.39,65
1790103723.306,java-product-service,34.62,360710144.0,33.59,61
1790103723.306,research-postgres,0.06,126248550.4,11.76,36
1790103723.306,research-redis,2.43,40370176.0,7.52,8
1790103727.428,java-order-service,0.96,313419366.4,29.19,38
1790103727.428,java-user-service,47.69,401604608.0,37.40,65
1790103727.428,java-product-service,29.58,356201267.2,33.17,61
1790103727.428,research-postgres,0.08,126353408.0,11.77,36
1790103727.428,research-redis,3.47,40244346.88,7.50,8
1790103731.554,java-order-service,4.69,316040806.4,29.43,38
1790103731.554,java-user-service,45.28,402967756.8,37.53,74
1790103731.554,java-product-service,27.27,358403276.8,33.38,74
1790103731.554,research-postgres,1.07,126038835.2,11.74,36
1790103731.554,research-redis,3.71,39887831.04,7.43,8
1790103735.690,java-order-service,2.08,316145664.0,29.45,38
1790103735.690,java-user-service,46.58,408315494.4,38.03,99
1790103735.690,java-product-service,28.71,365009305.6,34.00,94
1790103735.690,research-postgres,0.06,132854579.2,12.37,40
1790103735.690,research-redis,3.1,39730544.64,7.40,8
1790103739.804,java-order-service,1.01,318242816.0,29.64,38
1790103739.804,java-user-service,41.78,408000921.6,37.99,98
1790103739.804,java-product-service,23.47,365009305.6,34.00,95
1790103739.804,research-postgres,0.1,133064294.4,12.39,40
1790103739.804,research-redis,3.08,40275804.16,7.50,8
1790103743.963,java-order-service,1.13,318347673.6,29.65,38
1790103743.963,java-user-service,49.27,407686348.8,37.97,98
1790103743.963,java-product-service,24.79,365533593.6,34.05,97
1790103743.963,research-postgres,0.08,132749721.6,12.36,40
1790103743.963,research-redis,2.67,39919288.32,7.44,8
1790103748.107,java-order-service,1.73,320969113.6,29.89,38
1790103748.107,java-user-service,43.83,408105779.2,38.01,98
1790103748.107,java-product-service,27.26,365114163.2,34.01,97
1790103748.107,research-postgres,0.08,133064294.4,12.39,40
1790103748.107,research-redis,4.05,40055603.2,7.46,8
1790103752.258,java-order-service,1.64,322856550.4,30.07,38
1790103752.258,java-user-service,36.92,408420352.0,38.03,98
1790103752.258,java-product-service,26.85,365743308.8,34.07,97
1790103752.258,research-postgres,0.59,132540006.4,12.34,40
1790103752.258,research-redis,2.55,39887831.04,7.43,8
1790103756.450,java-order-service,0.95,323066265.6,30.09,38
1790103756.450,java-user-service,52.48,411041792.0,38.28,98
1790103756.450,java-product-service,25.86,365323878.4,34.02,97
1790103756.450,research-postgres,0.31,136839168.0,12.75,44
