t,service,latency_ms,status
1790110846.705,swift-user-service,2.568,200
1790110846.707,swift-product-service,1.834,200
1790110846.709,swift-order-service,2.036,200
1790110847.225,swift-user-service,5.503,200
1790110847.228,swift-product-service,3.029,200
1790110847.231,swift-order-service,3.002,200
1790110847.744,swift-user-service,5.613,200
1790110847.748,swift-product-service,3.391,200
1790110847.752,swift-order-service,4.367,200
1790110848.268,swift-user-service,5.922,200
1790110848.272,swift-product-service,4.022,200
1790110848.275,swift-order-service,3.030,200
1790110848.786,swift-user-service,1.874,200
1790110848.787,swift-product-service,1.151,200
1790110848.788,swift-order-service,1.235,200
1790110849.295,swift-user-service,5.202,200
1790110849.299,swift-product-service,3.235,200
1790110849.301,swift-order-service,2.765,200
1790110849.817,swift-user-service,5.741,200
1790110849.821,swift-product-service,3.174,200
1790110849.824,swift-order-service,3.312,200
1790110850.340,swift-user-service,5.703,200
1790110850.343,swift-product-service,3.521,200
1790110850.346,swift-order-service,2.832,200
1790110850.861,swift-user-service,5.287,200
1790110850.865,swift-product-service,3.932,200
1790110850.870,swift-order-service,4.683,200
1790110851.386,swift-user-service,5.782,200
1790110851.389,swift-product-service,3.318,200
1790110851.392,swift-order-service,2.765,200
1790110851.901,swift-user-service,5.423,200
1790110851.905,swift-product-service,3.202,200
1790110851.908,swift-order-service,3.526,200
1790110852.424,swift-user-service,5.617,200
1790110852.427,swift-product-service,3.309,200
1790110852.430,swift-order-service,2.761,200
1790110852.945,swift-user-service,6.332,200
1790110852.949,swift-product-service,3.958,200
1790110852.952,swift-order-service,3.398,200
1790110853.467,swift-user-service,4.113,200
1790110853.469,swift-product-service,2.502,200
1790110853.471,swift-order-service,2.080,200
1790110853.986,swift-user-service,5.067,200
1790110853.990,swift-product-service,3.544,200
1790110853.993,swift-order-service,3.130,200
1790110854.502,swift-user-service,5.237,200
1790110854.505,swift-product-service,3.578,200
1790110854.509,swift-order-service,3.583,200
1790110855.023,swift-user-service,5.016,200
1790110855.026,swift-product-service,3.060,200
1790110855.029,swift-order-service,2.705,200
1790110855.545,swift-user-service,5.492,200
1790110855.548,swift-product-service,3.034,200
1790110855.551,swift-order-service,2.890,200
1790110856.064,swift-user-service,3.037,200
1790110856.066,swift-product-service,2.529,200
1790110856.069,swift-order-service,2.663,200
1790110856.580,swift-user-service,3.937,200
1790110856.583,swift-product-service,3.195,200
1790110856.586,swift-order-service,3.024,200
1790110857.100,swift-user-service,5.275,200
1790110857.104,swift-product-service,3.889,200
1790110857.107,swift-order-service,3.222,200
1790110857.623,swift-user-service,5.285,200
1790110857.626,swift-product-service,3.332,200
1790110857.629,swift-order-service,3.166,200
1790110858.141,swift-user-service,6.066,200
1790110858.145,swift-product-service,4.397,200
1790110858.148,swift-order-service,3.042,200
1790110858.664,swift-user-service,5.373,200
1790110858.667,swift-product-service,3.196,200
1790110858.670,swift-order-service,2.976,200
1790110859.182,swift-user-service,4.643,200
1790110859.185,swift-product-service,2.767,200
1790110859.188,swift-order-service,3.012,200
1790110859.704,swift-user-service,5.683,200
1790110859.707,swift-product-service,3.342,200
1790110859.711,swift-order-service,3.116,200
1790110860.224,swift-user-service,5.554,200
1790110860.228,swift-product-service,3.706,200
1790110860.232,swift-order-service,3.706,200
1790110860.748,swift-user-service,6.574,200
1790110860.752,swift-product-service,3.745,200
1790110860.756,swift-order-service,3.469,200
1790110861.261,swift-user-service,4.349,200
1790110861.264,swift-product-service,3.333,200
1790110861.269,swift-order-service,5.187,200
1790110861.774,swift-user-service,2.720,200
1790110861.776,swift-product-service,2.759,200
1790110861.779,swift-order-service,2.817,200
1790110862.292,swift-user-service,4.729,200
1790110862.295,swift-product-service,3.096,200
1790110862.298,swift-order-service,3.252,200
1790110862.805,swift-user-service,5.140,200
1790110862.807,swift-product-service,2.775,200
1790110862.810,swift-order-service,2.778,200
1790110863.322,swift-user-service,2.917,200
1790110863.326,swift-product-service,3.828,200
1790110863.328,swift-order-service,1.934,200
1790110863.837,swift-user-service,5.615,200
1790110863.840,swift-product-service,3.537,200
1790110863.843,swift-order-service,2.728,200
1790110864.346,swift-user-service,3.034,200
1790110864.349,swift-product-service,2.338,200
1790110864.351,swift-order-service,2.268,200
