t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790108199.053,nan,153665536.0
1790108203.139,1.950215907754126,163069952.0
1790108207.239,2.658292237576046,170835968.0
1790108211.372,5.590289773238278,172621824.0
1790108215.489,2.166451238637517,172752896.0
1790108219.640,1.9300730546886864,172883968.0
1790108223.787,1.9218987386506268,167591936.0
1790108227.957,1.9137452351613757,171622400.0
1790108232.135,2.410348737931389,176275456.0
1790108236.279,2.1624344545602048,180994048.0
1790108240.439,2.4150366302949937,186843136.0
1790108244.581,1.9253289094679031,191512576.0
1790108248.744,2.405480197462192,198066176.0
1790108252.900,6.008331866455436,201211904.0
1790108257.062,2.1774062341429734,201654272.0
1790108261.192,1.92498440280156,201687040.0
1790108265.351,1.9314582339190662,202375168.0
1790108269.492,2.1658910030924186,202833920.0
1790108273.648,1.9230283897208669,202883072.0
1790108277.800,2.657690291556304,202915840.0
1790108281.947,2.1494574957736905,203309056.0
1790108286.135,2.1694275640087293,203948032.0
1790108290.277,2.415073897689939,209862656.0
1790108294.424,5.769815954858653,214712320.0
1790108298.583,2.4089090322544724,214810624.0
1790108302.735,2.6412744705496944,214876160.0
1790108306.899,1.9224258393990143,214941696.0
1790108311.061,2.3982977322862347,215072768.0
1790108315.228,3.1056048396581835,215171072.0
1790108319.416,2.63145943129941,215220224.0
1790108323.587,1.6899174931311496,216940544.0
1790108327.736,1.9330764572765606,221347840.0
1790108331.868,1.9246906920084172,107167744.0
1790108336.034,2.8876869971419574,135184384.0
1790108340.185,6.95330568203724,210026496.0
1790108344.360,4.061224135266814,211353600.0
1790108348.539,3.151489286048273,212107264.0
1790108352.671,2.158323072617278,218005504.0
1790108356.841,2.6694798687123598,221888512.0
1790108360.954,2.174681572750111,184090624.0
1790108365.091,2.653248530306671,200687616.0
1790108369.243,1.4320943197140326,198557696.0
1790108373.436,3.623897674214981,209305600.0
1790108377.575,2.6398862048564418,225394688.0
1790108381.742,1.9244383489960795,234471424.0
1790108385.889,6.731624033329195,253247488.0
1790108390.058,0.9600434345822692,254410752.0
1790108394.225,0.9589490826141411,255459328.0
1790108398.386,1.2009984344055515,256376832.0
1790108402.559,1.204220334183955,241598464.0
1790108406.711,0.0,0.0
