t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790110846.701,swift-order-service,0.35,9662627.84,0.90,70
1790110846.701,swift-product-service,0.36,11408506.88,1.06,75
1790110846.701,swift-user-service,12.18,13715374.08,1.28,75
1790110846.701,research-postgres,2.9,88143298.56,8.21,13
1790110846.701,research-redis,0.89,7147094.016,1.33,8
1790110850.818,swift-order-service,0.18,9756999.68,0.91,71
1790110850.818,swift-product-service,0.68,11523850.24,1.07,75
1790110850.818,swift-user-service,0.69,13977518.08,1.30,75
1790110850.818,research-postgres,0.11,90177536.0,8.40,14
1790110850.818,research-redis,0.93,7774142.464,1.45,8
1790110854.992,swift-order-service,0.94,9744416.768,0.91,70
1790110854.992,swift-product-service,0.98,11230248.96,1.05,75
1790110854.992,swift-user-service,14.5,13956546.56,1.30,75
1790110854.992,research-postgres,0.48,90754252.8,8.45,14
1790110854.992,research-redis,0.79,7737442.304,1.44,8
1790110859.151,swift-order-service,2.2,9752805.376,0.91,70
1790110859.151,swift-product-service,2.96,11366563.84,1.06,75
1790110859.151,swift-user-service,17.24,14040432.64,1.31,75
1790110859.151,research-postgres,0.53,90114621.44,8.39,14
1790110859.151,research-redis,0.81,7664041.984,1.43,8
1790110863.323,swift-order-service,0.74,9793699.84,0.91,70
1790110863.323,swift-product-service,0.76,11324620.8,1.05,75
1790110863.323,swift-user-service,4.62,13757317.12,1.28,75
1790110863.323,research-postgres,0.24,90324336.64,8.41,14
1790110863.323,research-redis,0.92,7823425.536,1.46,8
1790110867.441,swift-order-service,0.22,9974054.912,0.93,70
1790110867.441,swift-product-service,1.13,12299796.48,1.15,75
1790110867.441,swift-user-service,19.52,13977518.08,1.30,75
1790110867.441,research-postgres,0.27,90345308.16,8.41,14
1790110867.441,research-redis,1.73,8429502.464,1.57,8
1790110871.557,swift-order-service,0.52,10423894.016,0.97,70
1790110871.557,swift-product-service,1.33,12257853.44,1.14,75
1790110871.557,swift-user-service,15.58,14208204.8,1.32,75
1790110871.557,research-postgres,0.5,90104135.68,8.39,14
1790110871.557,research-redis,0.82,8270118.912,1.54,8
1790110875.702,swift-order-service,1.24,10182721.536,0.95,70
1790110875.702,swift-product-service,2.07,11775508.48,1.10,75
1790110875.702,swift-user-service,9.26,13757317.12,1.28,75
1790110875.702,research-postgres,0.45,90722795.52,8.45,14
1790110875.702,research-redis,0.81,7901020.16,1.47,8
1790110879.847,swift-order-service,0.37,10643046.4,0.99,71
1790110879.847,swift-product-service,0.75,12006195.2,1.12,75
1790110879.847,swift-user-service,14.88,13988003.84,1.30,75
1790110879.847,research-postgres,0.56,90292879.36,8.41,14
1790110879.847,research-redis,0.59,7679770.624,1.43,8
1790110883.989,swift-order-service,0.55,10601103.36,0.99,72
1790110883.989,swift-product-service,1.5,11985223.68,1.12,75
1790110883.989,swift-user-service,27.02,14155776.0,1.32,75
1790110883.989,research-postgres,0.68,98398371.84,9.16,19
1790110883.989,research-redis,0.83,7823425.536,1.46,8
1790110888.138,swift-order-service,1.1,10768875.52,1.00,73
1790110888.138,swift-product-service,0.89,11964252.16,1.11,75
1790110888.138,swift-user-service,27.66,14313062.4,1.33,75
1790110888.138,research-postgres,0.77,102645104.64,9.56,21
1790110888.138,research-redis,0.7,7593787.392,1.41,8
1790110892.274,swift-order-service,2.92,10481565.696,0.98,72
1790110892.274,swift-product-service,1.0,11723079.68,1.09,75
1790110892.274,swift-user-service,22.86,14071889.92,1.31,75
1790110892.274,research-postgres,0.66,101869158.4,9.49,21
1790110892.274,research-redis,0.65,7683964.928,1.43,8
1790110896.449,swift-order-service,1.23,10580131.84,0.99,72
1790110896.449,swift-product-service,1.99,12184453.12,1.14,75
1790110896.449,swift-user-service,47.3,14292090.88,1.33,75
1790110896.449,research-postgres,1.91,102361989.12,9.53,21
1790110896.449,research-redis,1.45,7815036.928,1.46,8
1790110900.577,swift-order-service,1.01,10674503.68,0.99,72
1790110900.577,swift-product-service,1.36,12341739.52,1.15,75
1790110900.577,swift-user-service,43.87,14208204.8,1.32,75
1790110900.577,research-postgres,0.58,102236160.0,9.52,21
1790110900.577,research-redis,0.39,8113881.088,1.51,8
1790110904.730,swift-order-service,2.56,10936647.68,1.02,72
1790110904.730,swift-product-service,3.45,12383682.56,1.15,75
1790110904.730,swift-user-service,29.81,14166261.76,1.32,75
1790110904.730,research-postgres,0.74,102026444.8,9.50,21
1790110904.730,research-redis,0.72,7786725.376,1.45,8
1790110908.876,swift-order-service,1.75,10695475.2,1.00,72
1790110908.876,swift-product-service,1.94,12310282.24,1.15,75
1790110908.876,swift-user-service,52.36,14271119.36,1.33,75
1790110908.876,research-postgres,0.83,101984501.76,9.50,21
1790110908.876,research-redis,0.51,8093958.144,1.51,8
1790110912.999,swift-order-service,1.02,10789847.04,1.00,72
1790110912.999,swift-product-service,2.02,12457082.88,1.16,75
1790110912.999,swift-user-service,50.43,14323548.16,1.33,75
1790110912.999,research-postgres,1.1,102592675.84,9.55,21
1790110912.999,research-redis,0.39,8023703.552,1.49,8
1790110917.128,swift-order-service,1.98,11125391.36,1.04,74
1790110917.128,swift-product-service,2.13,12415139.84,1.16,75
1790110917.128,swift-user-service,44.67,14459863.04,1.35,75
1790110917.128,research-postgres,0.93,102781419.52,9.57,21
1790110917.128,research-redis,1.3,7266631.68,1.35,8
1790110921.227,swift-order-service,1.48,10926161.92,1.02,74
1790110921.227,swift-product-service,1.45,12163481.6,1.13,75
1790110921.227,swift-user-service,73.53,14365491.2,1.34,75
1790110921.227,research-postgres,0.79,103148421.12,9.61,21
1790110921.227,research-redis,0.46,7827619.84,1.46,8
1790110925.334,swift-order-service,1.56,11985223.68,1.12,74
1790110925.334,swift-product-service,2.44,12142510.08,1.13,75
1790110925.334,swift-user-service,90.84,15099494.4,1.41,75
1790110925.334,research-postgres,1.04,103095992.32,9.60,21
1790110925.334,research-redis,0.52,8335130.624,1.55,8
1790110930.466,swift-order-service,2.21,11607736.32,1.08,74
1790110930.466,swift-product-service,2.29,12457082.88,1.16,75
1790110930.466,swift-user-service,75.59,14638120.96,1.36,75
1790110930.466,research-postgres,1.09,102603161.6,9.56,21
1790110930.466,research-redis,0.48,7544504.32,1.41,8
1790110934.577,swift-order-service,3.29,11356078.08,1.06,74
1790110934.577,swift-product-service,2.75,12824084.48,1.19,75
1790110934.577,swift-user-service,57.94,14334033.92,1.34,75
1790110934.577,research-postgres,0.88,102854819.84,9.58,21
1790110934.577,research-redis,0.39,7769948.16,1.45,8
1790110938.693,swift-order-service,1.73,11429478.4,1.06,74
1790110938.693,swift-product-service,2.02,12698255.36,1.18,75
1790110938.693,swift-user-service,73.89,15099494.4,1.41,75
1790110938.693,research-postgres,0.8,102435389.44,9.54,21
1790110938.693,research-redis,0.54,7520387.072,1.40,8
1790110942.794,swift-order-service,1.37,11387535.36,1.06,74
1790110942.794,swift-product-service,1.5,12624855.04,1.18,75
1790110942.794,swift-user-service,87.5,14900264.96,1.39,75
1790110942.794,research-postgres,0.84,102708019.2,9.57,21
1790110942.794,research-redis,0.41,7552892.928,1.41,8
1790110946.922,swift-order-service,2.01,11439964.16,1.07,74
1790110946.922,swift-product-service,1.5,12519997.44,1.17,75
1790110946.922,swift-user-service,79.2,15288238.08,1.42,75
1790110946.922,research-postgres,2.3,102938705.92,9.59,21
1790110946.922,research-redis,1.22,7937720.32,1.48,8
1790110951.028,swift-order-service,2.25,11754536.96,1.10,74
1790110951.028,swift-product-service,1.65,12698255.36,1.18,75
1790110951.028,swift-user-service,75.39,14931722.24,1.39,75
1790110951.028,research-postgres,1.09,102382960.64,9.53,21
1790110951.028,research-redis,0.41,7815036.928,1.46,8
1790110955.149,swift-order-service,2.52,11492392.96,1.07,74
1790110955.149,swift-product-service,2.06,12824084.48,1.19,75
1790110955.149,swift-user-service,89.41,15130951.68,1.41,75
1790110955.149,research-postgres,1.54,102540247.04,9.55,21
1790110955.149,research-redis,0.65,7729053.696,1.44,8
1790110959.254,swift-order-service,2.18,11481907.2,1.07,74
1790110959.254,swift-product-service,1.63,12782141.44,1.19,75
1790110959.254,swift-user-service,113.38,15204352.0,1.42,75
1790110959.254,research-postgres,0.83,102760448.0,9.57,21
1790110959.254,research-redis,0.48,7806648.32,1.45,8
1790110963.365,swift-order-service,2.15,11681136.64,1.09,74
1790110963.365,swift-product-service,1.9,12949913.6,1.21,75
1790110963.365,swift-user-service,97.5,15277752.32,1.42,76
1790110963.365,research-postgres,1.41,104155054.08,9.70,22
1790110963.365,research-redis,0.47,7782531.072,1.45,8
1790110967.468,swift-order-service,1.78,12016680.96,1.12,74
1790110967.468,swift-product-service,1.73,12635340.8,1.18,75
1790110967.468,swift-user-service,85.25,15151923.2,1.41,76
1790110967.468,research-postgres,2.77,105277030.4,9.80,22
1790110967.468,research-redis,0.41,7840202.752,1.46,8
1790110971.588,swift-order-service,1.96,11890851.84,1.11,74
1790110971.588,swift-product-service,2.18,13044285.44,1.21,75
1790110971.588,swift-user-service,100.0,15539896.32,1.45,75
1790110971.588,research-postgres,0.92,104857600.0,9.77,22
1790110971.588,research-redis,0.47,8003780.608,1.49,8
1790110975.692,swift-order-service,3.04,12226396.16,1.14,74
1790110975.692,swift-product-service,3.17,12530483.2,1.17,75
1790110975.692,swift-user-service,134.5,15613296.64,1.45,75
1790110975.692,research-postgres,1.93,104962457.6,9.78,22
1790110975.692,research-redis,0.55,7815036.928,1.46,8
1790110979.825,swift-order-service,4.17,12121538.56,1.13,76
1790110979.825,swift-product-service,4.64,12970885.12,1.21,77
1790110979.825,swift-user-service,148.75,16294871.04,1.52,79
1790110979.825,research-postgres,4.54,113980211.2,10.62,27
1790110979.825,research-redis,1.0,7503609.856,1.40,8
1790110983.964,swift-order-service,4.23,12561940.48,1.17,80
1790110983.964,swift-product-service,3.96,13327400.96,1.24,78
1790110983.964,swift-user-service,149.58,17270046.72,1.61,79
1790110983.964,research-postgres,3.66,128660275.2,11.99,35
1790110983.964,research-redis,0.91,8315207.68,1.55,8
1790110988.120,swift-order-service,3.91,13851688.96,1.29,78
1790110988.120,swift-product-service,3.49,13914603.52,1.30,78
1790110988.120,swift-user-service,148.74,17511219.2,1.63,78
1790110988.120,research-postgres,3.0,127926272.0,11.91,35
1790110988.120,research-redis,0.86,8048869.376,1.50,8
1790110992.252,swift-order-service,3.8,13463715.84,1.25,78
1790110992.252,swift-product-service,2.45,14260633.6,1.33,78
1790110992.252,swift-user-service,148.16,17553162.24,1.63,78
1790110992.252,research-postgres,3.71,128869990.4,12.00,35
1790110992.252,research-redis,0.86,7540310.016,1.40,8
1790110996.365,swift-order-service,3.04,13264486.4,1.24,78
1790110996.365,swift-product-service,4.58,13149143.04,1.22,78
1790110996.365,swift-user-service,152.43,18077450.24,1.68,79
1790110996.365,research-postgres,4.94,133588582.4,12.44,38
1790110996.365,research-redis,0.81,7634681.856,1.42,8
1790111000.519,swift-order-service,3.89,13243514.88,1.23,78
1790111000.519,swift-product-service,3.61,13264486.4,1.24,78
1790111000.519,swift-user-service,148.69,18664652.8,1.74,78
1790111000.519,research-postgres,3.44,134217728.0,12.50,38
1790111000.519,research-redis,0.91,7520387.072,1.40,8
1790111004.667,swift-order-service,1.6,13516144.64,1.26,78
1790111004.667,swift-product-service,4.0,13694402.56,1.28,78
1790111004.667,swift-user-service,158.53,18350080.0,1.71,78
1790111004.667,research-postgres,2.2,134742016.0,12.55,38
1790111004.667,research-redis,1.03,7888437.248,1.47,8
1790111008.833,swift-order-service,3.46,13233029.12,1.23,78
1790111008.833,swift-product-service,3.62,13778288.64,1.28,78
1790111008.833,swift-user-service,148.66,19084083.2,1.78,78
1790111008.833,research-postgres,3.04,135266304.0,12.60,38
1790111008.833,research-redis,0.93,7864320.0,1.46,8
1790111012.979,swift-order-service,3.35,13621002.24,1.27,78
1790111012.979,swift-product-service,3.16,13914603.52,1.30,78
1790111012.979,swift-user-service,149.49,18800967.68,1.75,79
1790111012.979,research-postgres,4.2,142291763.2,13.26,42
1790111012.979,research-redis,0.83,8343519.232,1.55,8
1790111017.141,swift-order-service,3.89,13725859.84,1.28,78
1790111017.141,swift-product-service,3.67,14323548.16,1.33,78
1790111017.141,swift-user-service,149.15,19335741.44,1.80,78
1790111017.141,research-postgres,4.34,142501478.4,13.27,42
1790111017.141,research-redis,2.19,12425625.6,2.31,8
1790111021.278,swift-order-service,3.23,13505658.88,1.26,79
1790111021.278,swift-product-service,3.94,14470348.8,1.35,78
1790111021.278,swift-user-service,151.36,19094568.96,1.78,78
1790111021.278,research-postgres,2.41,150365798.4,14.00,46
1790111021.278,research-redis,0.84,7815036.928,1.46,8
1790111025.433,swift-order-service,4.45,14218690.56,1.32,78
1790111025.433,swift-product-service,4.99,14239662.08,1.33,78
1790111025.433,swift-user-service,149.05,19597885.44,1.82,78
1790111025.433,research-postgres,3.54,150365798.4,14.00,46
1790111025.433,research-redis,1.08,7876902.912,1.47,8
1790111029.574,swift-order-service,4.11,14124318.72,1.32,78
1790111029.574,swift-product-service,4.95,15089008.64,1.40,78
1790111029.574,swift-user-service,152.87,19828572.16,1.85,78
1790111029.574,research-postgres,3.63,150260940.8,14.00,46
1790111029.574,research-redis,1.13,7810842.624,1.45,8
1790111033.740,swift-order-service,4.99,13767802.88,1.28,78
1790111033.740,swift-product-service,4.27,14889779.2,1.39,78
1790111033.740,swift-user-service,148.05,19545456.64,1.82,78
1790111033.740,research-postgres,2.69,150470656.0,14.01,46
1790111033.740,research-redis,0.87,7967080.448,1.48,8
1790111037.871,swift-order-service,3.41,14155776.0,1.32,78
1790111037.871,swift-product-service,3.21,14701035.52,1.37,79
1790111037.871,swift-user-service,131.78,19734200.32,1.84,78
1790111037.871,research-postgres,3.29,152253235.2,14.18,47
1790111037.871,research-redis,2.66,7745830.912,1.44,8
1790111042.006,swift-order-service,2.38,14113832.96,1.31,78
1790111042.006,swift-product-service,1.78,14428405.76,1.34,78
1790111042.006,swift-user-service,93.87,20111687.68,1.87,78
1790111042.006,research-postgres,1.31,152462950.4,14.20,47
1790111042.006,research-redis,0.49,8019509.248,1.49,8
1790111046.150,swift-order-service,1.7,14355005.44,1.34,78
1790111046.150,swift-product-service,1.95,15581839.36,1.45,78
1790111046.150,swift-user-service,67.14,20216545.28,1.88,78
1790111046.150,research-postgres,1.05,152358092.8,14.19,47
1790111046.150,research-redis,0.51,8208252.928,1.53,8
1790111050.257,swift-order-service,1.71,14942208.0,1.39,78
1790111050.257,swift-product-service,1.49,14900264.96,1.39,78
1790111050.257,swift-user-service,35.73,19639828.48,1.83,78
1790111050.257,research-postgres,0.99,152043520.0,14.16,47
1790111050.257,research-redis,0.52,7704936.448,1.44,8
1790111054.368,swift-order-service,2.09,13579059.2,1.26,78
1790111054.368,swift-product-service,2.97,14564720.64,1.36,78
1790111054.368,swift-user-service,34.38,19167969.28,1.78,78
1790111054.368,research-postgres,1.48,152148377.6,14.17,47
1790111054.368,research-redis,0.68,8126464.0,1.51,8
1790111058.505,swift-order-service,0.19,14197719.04,1.32,78
1790111058.505,swift-product-service,0.19,14396948.48,1.34,78
1790111058.505,swift-user-service,0.24,20038287.36,1.87,78
1790111058.505,research-postgres,0.04,152567808.0,14.21,47
1790111058.505,research-redis,0.68,8023703.552,1.49,8
