t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790105747.004,nan,45023232.0
1790105751.110,0.7190445800471419,46956544.0
1790105755.282,0.9614351806935617,49053696.0
1790105759.441,1.2191303911072835,50085888.0
1790105763.538,1.4605619401338368,50249728.0
1790105767.643,1.4565323118204794,50692096.0
1790105771.772,2.186586801540242,51003392.0
1790105775.879,1.950466439958041,51412992.0
1790105779.922,2.4678397999700157,51789824.0
1790105784.035,1.6985784938568844,52019200.0
1790105788.162,2.244286115267743,52412416.0
1790105791.276,1.9472949928804013,52576256.0
1790105795.381,1.6896873867515836,52887552.0
1790105799.531,1.9264347258554586,54198272.0
1790105803.685,1.9186355528528587,54444032.0
1790105807.855,1.4366873227356314,54607872.0
1790105812.031,1.9213748974232947,54902784.0
1790105816.195,1.6762553076428932,55115776.0
1790105820.371,1.682079724387628,55148544.0
1790105824.532,1.9103637922572982,55345152.0
1790105828.711,1.6906718565920353,55656448.0
1790105832.860,1.9408330597920334,55672832.0
1790105836.981,1.6985855692015859,55672832.0
1790105841.103,1.9277642915936584,51036160.0
1790105845.253,2.1790458703648863,51019776.0
1790105849.375,1.44235031728089,51019776.0
1790105853.543,1.9194548667342022,51019776.0
1790105857.711,2.166169282243464,51003392.0
1790105861.866,1.6771926613543955,51068928.0
1790105866.040,2.160078074416187,51101696.0
1790105870.206,1.6767351048777208,51085312.0
1790105874.381,1.9203126851919854,51134464.0
1790105878.542,1.6800725495195754,51150848.0
1790105882.706,2.16982747828175,51150848.0
1790105886.853,1.935974388278271,51363840.0
1790105890.993,1.6799676687740814,51642368.0
1790105895.160,2.1554016087314296,51724288.0
1790105899.326,1.9309306138219007,52002816.0
1790105903.478,2.1764154799231745,52051968.0
1790105907.614,1.6786682729820672,52084736.0
1790105911.784,2.396673516557182,52101120.0
1790105915.954,1.914650942468717,52117504.0
1790105920.135,2.1536979376011525,52314112.0
1790105924.314,1.9305029052388563,52592640.0
1790105928.458,2.163729475120699,52641792.0
1790105932.617,1.6794061883560192,52641792.0
1790105936.785,2.175085557190298,51822592.0
1790105940.923,2.398217374242945,51986432.0
1790105945.086,1.9388655604092395,52002816.0
1790105949.219,2.405004753754597,52002816.0
1790105953.377,1.6906059494559356,52019200.0
1790105957.515,2.1745938788345964,52051968.0
1790105961.656,1.9227806692719451,52281344.0
1790105965.817,1.9153276698495738,52379648.0
1790105969.994,1.4434454893619117,52445184.0
1790105974.150,1.1914667619922452,52445184.0
1790105978.347,1.1962841327691254,52494336.0
1790105982.527,0.7223127072760127,52494336.0
1790105986.672,0.7210844847241246,52494336.0
