t,service,latency_ms,status
1790111085.203,swift-user-service,2.709,200
1790111085.205,swift-product-service,1.984,200
1790111085.206,swift-order-service,1.783,200
1790111085.723,swift-user-service,6.072,200
1790111085.726,swift-product-service,3.330,200
1790111085.729,swift-order-service,2.912,200
1790111086.242,swift-user-service,5.797,200
1790111086.245,swift-product-service,3.489,200
1790111086.249,swift-order-service,3.195,200
1790111086.755,swift-user-service,4.028,200
1790111086.758,swift-product-service,2.700,200
1790111086.760,swift-order-service,2.454,200
1790111087.263,swift-user-service,2.112,200
1790111087.265,swift-product-service,1.998,200
1790111087.266,swift-order-service,1.581,200
1790111087.781,swift-user-service,4.956,200
1790111087.785,swift-product-service,3.341,200
1790111087.788,swift-order-service,3.487,200
1790111088.297,swift-user-service,2.573,200
1790111088.298,swift-product-service,1.436,200
1790111088.300,swift-order-service,1.627,200
1790111088.807,swift-user-service,1.335,200
1790111088.808,swift-product-service,0.976,200
1790111088.809,swift-order-service,0.940,200
1790111089.314,swift-user-service,1.579,200
1790111089.315,swift-product-service,1.202,200
1790111089.316,swift-order-service,1.061,200
1790111089.829,swift-user-service,2.276,200
1790111089.830,swift-product-service,1.356,200
1790111089.832,swift-order-service,1.561,200
1790111090.335,swift-user-service,3.456,200
1790111090.336,swift-product-service,0.993,200
1790111090.337,swift-order-service,0.919,200
1790111090.843,swift-user-service,2.111,200
1790111090.844,swift-product-service,1.070,200
1790111090.845,swift-order-service,1.003,200
1790111091.355,swift-user-service,2.186,200
1790111091.356,swift-product-service,1.260,200
1790111091.358,swift-order-service,1.625,200
1790111091.862,swift-user-service,1.920,200
1790111091.863,swift-product-service,1.537,200
1790111091.865,swift-order-service,1.284,200
1790111092.370,swift-user-service,2.100,200
1790111092.371,swift-product-service,1.359,200
1790111092.372,swift-order-service,1.109,200
1790111092.880,swift-user-service,2.441,200
1790111092.883,swift-product-service,2.143,200
1790111092.885,swift-order-service,2.061,200
1790111093.446,swift-user-service,50.827,200
1790111093.448,swift-product-service,2.235,200
1790111093.450,swift-order-service,2.148,200
1790111093.959,swift-user-service,2.730,200
1790111093.961,swift-product-service,2.724,200
1790111093.964,swift-order-service,2.726,200
1790111094.472,swift-user-service,7.677,200
1790111094.476,swift-product-service,3.242,200
1790111094.478,swift-order-service,2.392,200
1790111095.052,swift-user-service,71.155,200
1790111095.055,swift-product-service,2.711,200
1790111095.057,swift-order-service,1.987,200
1790111095.571,swift-user-service,6.637,200
1790111095.574,swift-product-service,3.042,200
1790111095.576,swift-order-service,2.507,200
1790111096.172,swift-user-service,94.076,200
1790111096.175,swift-product-service,2.814,200
1790111096.177,swift-order-service,1.786,200
1790111096.773,swift-user-service,87.151,200
1790111096.775,swift-product-service,2.520,200
1790111096.777,swift-order-service,1.585,200
1790111097.370,swift-user-service,87.983,200
1790111097.374,swift-product-service,4.227,200
1790111097.377,swift-order-service,2.798,200
1790111097.964,swift-user-service,79.734,200
1790111097.971,swift-product-service,6.435,200
1790111097.973,swift-order-service,2.197,200
1790111098.567,swift-user-service,86.300,200
1790111098.572,swift-product-service,5.366,200
1790111098.574,swift-order-service,1.468,200
1790111099.161,swift-user-service,85.206,200
1790111099.166,swift-product-service,4.937,200
1790111099.168,swift-order-service,2.357,200
1790111099.754,swift-user-service,84.821,200
1790111099.757,swift-product-service,3.614,200
1790111099.763,swift-order-service,5.931,200
1790111100.455,swift-user-service,190.451,200
1790111100.466,swift-product-service,10.715,200
1790111100.467,swift-order-service,1.572,200
1790111101.150,swift-user-service,172.459,200
1790111101.154,swift-product-service,4.427,200
1790111101.159,swift-order-service,4.798,200
1790111101.752,swift-user-service,85.187,200
1790111101.761,swift-product-service,9.230,200
1790111101.764,swift-order-service,3.479,200
1790111102.361,swift-user-service,93.177,200
1790111102.365,swift-product-service,4.507,200
1790111102.368,swift-order-service,2.629,200
1790111102.964,swift-user-service,95.022,200
1790111102.973,swift-product-service,8.849,200
1790111102.975,swift-order-service,2.122,200
1790111103.566,swift-user-service,81.333,200
1790111103.572,swift-product-service,5.375,200
1790111103.575,swift-order-service,2.991,200
1790111104.272,swift-user-service,196.747,200
1790111104.276,swift-product-service,3.528,200
1790111104.278,swift-order-service,1.892,200
1790111105.076,swift-user-service,291.408,200
1790111105.080,swift-product-service,3.390,200
1790111105.081,swift-order-service,1.684,200
1790111105.767,swift-user-service,175.952,200
1790111105.770,swift-product-service,2.099,200
1790111105.771,swift-order-service,1.437,200
1790111106.462,swift-user-service,190.124,200
1790111106.466,swift-product-service,4.165,200
1790111106.468,swift-order-service,2.581,200
1790111107.056,swift-user-service,78.723,200
1790111107.062,swift-product-service,5.547,200
1790111107.063,swift-order-service,1.216,200
1790111108.172,swift-user-service,606.790,200
1790111108.176,swift-product-service,3.788,200
