t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790113745.862,java-order-service,1.13,274202624.0,25.54,35
1790113745.862,java-user-service,24.8,359976140.8,33.52,39
1790113745.862,java-product-service,3.28,354942976.0,33.06,38
1790113745.862,research-postgres,0.24,132540006.4,12.35,40
1790113745.862,research-redis,1.6,7634681.856,1.42,8
1790113749.978,java-order-service,1.12,303562752.0,28.27,36
1790113749.978,java-user-service,15.72,359871283.2,33.51,39
1790113749.978,java-product-service,3.8,355257548.8,33.09,38
1790113749.978,research-postgres,0.17,133064294.4,12.40,40
1790113749.978,research-redis,0.68,6443499.52,1.20,8
1790113754.122,java-order-service,3.62,300731596.8,28.01,36
1790113754.122,java-user-service,30.63,359871283.2,33.51,39
1790113754.122,java-product-service,3.95,356201267.2,33.17,38
1790113754.122,research-postgres,0.16,132749721.6,12.37,40
1790113754.122,research-redis,1.59,8077180.928,1.50,8
1790113758.287,java-order-service,4.49,305135616.0,28.42,37
1790113758.287,java-user-service,6.15,360395571.2,33.56,40
1790113758.287,java-product-service,2.18,356410982.4,33.19,38
1790113758.287,research-postgres,0.43,133378867.2,12.42,40
1790113758.287,research-redis,1.04,8113881.088,1.51,8
1790113762.450,java-order-service,4.75,309854208.0,28.86,37
1790113762.450,java-user-service,11.63,360395571.2,33.56,39
1790113762.450,java-product-service,1.59,356725555.2,33.22,38
1790113762.450,research-postgres,0.35,133588582.4,12.44,40
1790113762.450,research-redis,0.72,8294236.16,1.54,8
1790113766.593,java-order-service,1.11,312685363.2,29.13,36
1790113766.593,java-user-service,20.8,360605286.4,33.59,39
1790113766.593,java-product-service,2.9,356725555.2,33.22,38
1790113766.593,research-postgres,0.28,133483724.8,12.44,40
1790113766.593,research-redis,1.0,7761559.552,1.45,8
1790113770.725,java-order-service,5.61,316355379.2,29.46,36
1790113770.725,java-user-service,24.43,360710144.0,33.59,40
1790113770.725,java-product-service,2.77,357669273.6,33.31,38
1790113770.725,research-postgres,0.4,133378867.2,12.42,40
1790113770.725,research-redis,0.74,7679770.624,1.43,8
1790113774.890,java-order-service,9.29,321703116.8,29.96,36
1790113774.890,java-user-service,26.39,361234432.0,33.64,39
1790113774.890,java-product-service,4.46,357564416.0,33.30,38
1790113774.890,research-postgres,1.19,133483724.8,12.43,40
1790113774.890,research-redis,1.79,7540310.016,1.40,8
1790113779.021,java-order-service,6.04,323171123.2,30.10,37
1790113779.021,java-user-service,33.12,360710144.0,33.60,39
1790113779.021,java-product-service,2.98,357774131.2,33.32,38
1790113779.021,research-postgres,0.49,133378867.2,12.42,40
1790113779.021,research-redis,0.43,7692353.536,1.43,8
1790113783.151,java-order-service,9.0,324324556.8,30.21,36
1790113783.151,java-user-service,39.87,370881331.2,34.55,39
1790113783.151,java-product-service,3.42,357354700.8,33.28,38
1790113783.151,research-postgres,0.65,133274009.6,12.41,40
1790113783.151,research-redis,0.39,7606370.304,1.42,8
1790113787.304,java-order-service,6.97,325058560.0,30.28,37
1790113787.304,java-user-service,42.26,367316172.8,34.21,39
1790113787.304,java-product-service,3.67,358088704.0,33.35,38
1790113787.304,research-postgres,0.79,133483724.8,12.44,40
1790113787.304,research-redis,0.52,7421820.928,1.38,8
1790113791.435,java-order-service,4.41,325582848.0,30.32,36
1790113791.435,java-user-service,41.72,368889036.8,34.35,40
1790113791.435,java-product-service,3.31,358403276.8,33.38,38
1790113791.435,research-postgres,0.48,133483724.8,12.43,40
1790113791.435,research-redis,0.42,7499415.552,1.40,8
1790113795.556,java-order-service,7.23,327470284.8,30.50,37
1790113795.556,java-user-service,35.45,370042470.4,34.46,39
1790113795.556,java-product-service,6.49,358927564.8,33.43,38
1790113795.556,research-postgres,0.59,133483724.8,12.43,40
1790113795.556,research-redis,1.33,7430209.536,1.38,8
1790113799.677,java-order-service,8.84,329043148.8,30.64,37
1790113799.677,java-user-service,58.37,373712486.4,34.81,40
1790113799.677,java-product-service,4.19,359451852.8,33.48,38
1790113799.677,research-postgres,0.7,133274009.6,12.42,40
1790113799.677,research-redis,0.5,7737442.304,1.44,8
1790113803.793,java-order-service,5.85,329462579.2,30.68,37
1790113803.793,java-user-service,51.96,374761062.4,34.90,40
1790113803.793,java-product-service,3.63,359976140.8,33.52,38
1790113803.793,research-postgres,0.74,133483724.8,12.43,40
1790113803.793,research-redis,0.66,7806648.32,1.45,8
1790113807.903,java-order-service,4.36,330406297.6,30.77,37
1790113807.903,java-user-service,23.1,375180492.8,34.94,40
1790113807.903,java-product-service,4.53,360395571.2,33.57,38
1790113807.903,research-postgres,1.32,134427443.2,12.52,40
1790113807.903,research-redis,0.75,6848249.856,1.28,8
1790113812.035,java-order-service,11.31,335020032.0,31.21,37
1790113812.035,java-user-service,57.91,375390208.0,34.96,40
1790113812.035,java-product-service,2.74,361339289.6,33.65,38
1790113812.035,research-postgres,0.96,135895449.6,12.66,40
1790113812.035,research-redis,0.67,8048869.376,1.50,8
1790113816.168,java-order-service,5.22,336278323.2,31.32,37
1790113816.168,java-user-service,73.69,385141964.8,35.87,40
1790113816.168,java-product-service,7.97,361339289.6,33.66,38
1790113816.168,research-postgres,1.12,135371161.6,12.60,40
1790113816.168,research-redis,0.56,8057257.984,1.50,8
1790113820.278,java-order-service,5.97,336592896.0,31.35,37
1790113820.278,java-user-service,72.77,380947660.8,35.48,40
1790113820.278,java-product-service,10.05,361339289.6,33.65,38
1790113820.278,research-postgres,0.92,135685734.4,12.64,40
1790113820.278,research-redis,0.47,8270118.912,1.54,8
1790113824.403,java-order-service,12.61,339214336.0,31.59,37
1790113824.403,java-user-service,93.5,381786521.6,35.56,40
1790113824.403,java-product-service,3.86,361444147.2,33.66,38
1790113824.403,research-postgres,1.82,136000307.2,12.66,40
1790113824.403,research-redis,0.45,8023703.552,1.49,8
1790113828.519,java-order-service,9.56,340682342.4,31.73,37
1790113828.519,java-user-service,85.98,383149670.4,35.68,40
1790113828.519,java-product-service,3.14,361549004.8,33.68,38
1790113828.519,research-postgres,1.44,135790592.0,12.64,40
1790113828.519,research-redis,0.5,7737442.304,1.44,8
1790113832.633,java-order-service,3.43,341521203.2,31.80,37
1790113832.633,java-user-service,128.98,384093388.8,35.77,40
1790113832.633,java-product-service,5.31,361968435.2,33.71,38
1790113832.633,research-postgres,1.16,136105164.8,12.67,40
1790113832.633,research-redis,0.55,7466909.696,1.39,8
1790113836.767,java-order-service,7.23,342150348.8,31.86,37
1790113836.767,java-user-service,30.46,383778816.0,35.74,40
1790113836.767,java-product-service,8.41,362073292.8,33.72,38
1790113836.767,research-postgres,1.71,147849216.0,13.77,46
1790113836.767,research-redis,0.84,7016022.016,1.31,8
1790113840.893,java-order-service,11.23,343094067.2,31.96,37
1790113840.893,java-user-service,82.06,384407961.6,35.80,40
1790113840.893,java-product-service,6.61,362073292.8,33.72,38
1790113840.893,research-postgres,2.1,152148377.6,14.17,46
1790113840.893,research-redis,0.58,7409238.016,1.38,8
1790113844.984,java-order-service,6.8,343618355.2,32.00,37
1790113844.984,java-user-service,86.74,384303104.0,35.79,40
1790113844.984,java-product-service,3.48,362178150.4,33.73,38
1790113844.984,research-postgres,2.32,152462950.4,14.20,46
1790113844.984,research-redis,0.66,7881097.216,1.47,8
1790113849.073,java-order-service,13.58,343828070.4,32.02,37
1790113849.073,java-user-service,83.24,384407961.6,35.80,40
1790113849.073,java-product-service,7.13,362073292.8,33.72,38
1790113849.073,research-postgres,1.48,152777523.2,14.23,46
1790113849.073,research-redis,0.74,7913603.072,1.47,8
1790113853.197,java-order-service,6.52,344142643.2,32.05,37
1790113853.197,java-user-service,116.16,384512819.2,35.81,40
1790113853.197,java-product-service,4.41,362073292.8,33.72,38
1790113853.197,research-postgres,1.4,163263283.2,15.21,51
1790113853.197,research-redis,0.75,7520387.072,1.40,8
1790113857.308,java-order-service,9.12,344666931.2,32.10,37
1790113857.308,java-user-service,53.08,384617676.8,35.82,40
1790113857.308,java-product-service,4.85,362283008.0,33.74,38
1790113857.308,research-postgres,2.72,165465292.8,15.41,51
1790113857.308,research-redis,0.69,7492075.52,1.40,8
1790113861.442,java-order-service,4.2,345086361.6,32.14,37
1790113861.442,java-user-service,96.87,385875968.0,35.94,40
1790113861.442,java-product-service,4.35,362807296.0,33.79,38
1790113861.442,research-postgres,1.95,165779865.6,15.44,51
1790113861.442,research-redis,0.58,7492075.52,1.40,8
1790113865.554,java-order-service,1.63,345400934.4,32.17,37
1790113865.554,java-user-service,99.25,385666252.8,35.92,40
1790113865.554,java-product-service,1.72,362807296.0,33.79,38
1790113865.554,research-postgres,0.99,166199296.0,15.48,51
1790113865.554,research-redis,2.43,7356809.216,1.37,8
