t,service,latency_ms
1790095474.979,swift-user-service,2.887
1790095474.982,swift-product-service,1.986
1790095474.984,swift-order-service,1.776
1790095480.000,swift-user-service,6.270
1790095480.006,swift-product-service,4.460
1790095480.011,swift-order-service,4.320
1790095485.022,swift-user-service,5.616
1790095485.027,swift-product-service,3.506
1790095485.032,swift-order-service,3.760
1790095490.044,swift-user-service,5.074
1790095490.049,swift-product-service,4.016
1790095490.053,swift-order-service,3.259
1790095495.069,swift-user-service,5.858
1790095495.074,swift-product-service,3.773
1790095495.078,swift-order-service,3.051
1790095500.084,swift-user-service,3.731
1790095500.088,swift-product-service,2.454
1790095500.091,swift-order-service,2.166
1790095505.093,swift-user-service,1.474
1790095505.095,swift-product-service,1.123
1790095505.096,swift-order-service,1.052
1790095510.102,swift-user-service,1.854
1790095510.104,swift-product-service,1.214
1790095510.105,swift-order-service,1.012
1790095515.115,swift-user-service,2.233
1790095515.118,swift-product-service,2.002
1790095515.120,swift-order-service,1.391
1790095520.133,swift-user-service,2.519
1790095520.135,swift-product-service,1.816
1790095520.138,swift-order-service,1.704
1790095525.152,swift-user-service,4.417
1790095525.156,swift-product-service,3.129
1790095525.159,swift-order-service,2.771
1790095530.168,swift-user-service,2.176
1790095530.171,swift-product-service,1.899
1790095530.173,swift-order-service,2.026
1790095535.188,swift-user-service,4.763
1790095535.194,swift-product-service,4.437
1790095535.198,swift-order-service,3.772
1790095540.211,swift-user-service,6.469
1790095540.217,swift-product-service,4.500
1790095540.221,swift-order-service,3.259
1790095545.233,swift-user-service,5.146
1790095545.236,swift-product-service,2.817
1790095545.239,swift-order-service,2.267
1790095550.244,swift-user-service,3.956
1790095550.247,swift-product-service,2.347
1790095550.249,swift-order-service,1.879
1790095555.265,swift-user-service,5.723
1790095555.270,swift-product-service,3.936
1790095555.274,swift-order-service,3.079
1790095560.280,swift-user-service,5.553
1790095560.286,swift-product-service,4.251
1790095560.290,swift-order-service,2.953
1790095565.303,swift-user-service,3.690
1790095565.307,swift-product-service,3.126
1790095565.311,swift-order-service,2.593
1790095570.325,swift-user-service,3.261
1790095570.327,swift-product-service,1.985
1790095570.330,swift-order-service,1.612
1790095575.344,swift-user-service,4.544
1790095575.349,swift-product-service,3.500
1790095575.352,swift-order-service,2.742
1790095580.368,swift-user-service,5.923
1790095580.373,swift-product-service,3.931
1790095580.377,swift-order-service,3.044
1790095585.382,swift-user-service,2.961
1790095585.385,swift-product-service,2.172
1790095585.387,swift-order-service,2.217
1790095590.403,swift-user-service,5.414
1790095590.408,swift-product-service,3.561
1790095590.411,swift-order-service,2.733
1790095595.426,swift-user-service,5.790
1790095595.430,swift-product-service,3.493
1790095595.435,swift-order-service,3.571
1790095600.444,swift-user-service,4.456
1790095600.448,swift-product-service,3.601
1790095600.452,swift-order-service,2.685
1790095605.464,swift-user-service,5.903
1790095605.469,swift-product-service,3.442
1790095605.472,swift-order-service,2.986
1790095610.487,swift-user-service,4.435
1790095610.492,swift-product-service,3.465
1790095610.495,swift-order-service,2.885
1790095615.510,swift-user-service,4.125
1790095615.514,swift-product-service,2.827
1790095615.517,swift-order-service,2.524
1790095620.521,swift-user-service,2.641
1790095620.523,swift-product-service,1.514
1790095620.525,swift-order-service,1.606
1790095625.537,swift-user-service,3.141
1790095625.540,swift-product-service,2.465
1790095625.542,swift-order-service,1.763
1790095630.555,swift-user-service,2.938
1790095630.558,swift-product-service,2.068
1790095630.560,swift-order-service,1.463
1790095635.574,swift-user-service,6.155
1790095635.580,swift-product-service,4.072
1790095635.584,swift-order-service,3.078
1790095640.600,swift-user-service,6.192
1790095640.605,swift-product-service,4.110
1790095640.610,swift-order-service,3.128
1790095645.620,swift-user-service,6.260
1790095645.625,swift-product-service,4.236
1790095645.628,swift-order-service,2.735
1790095650.639,swift-user-service,2.663
1790095650.642,swift-product-service,1.985
1790095650.644,swift-order-service,1.706
1790095655.654,swift-user-service,2.634
1790095655.656,swift-product-service,1.437
1790095655.659,swift-order-service,1.462
1790095660.672,swift-user-service,3.038
1790095660.676,swift-product-service,2.496
1790095660.678,swift-order-service,1.965
1790095665.691,swift-user-service,1.913
1790095665.693,swift-product-service,1.599
1790095665.695,swift-order-service,1.314
1790095670.705,swift-user-service,5.762
1790095670.709,swift-product-service,3.611
1790095670.713,swift-order-service,2.697
1790095675.728,swift-user-service,4.557
1790095675.732,swift-product-service,3.313
1790095675.736,swift-order-service,2.615
1790095680.744,swift-user-service,3.075
1790095680.748,swift-product-service,2.182
1790095680.751,swift-order-service,1.868
1790095685.764,swift-user-service,2.568
1790095685.766,swift-product-service,1.427
1790095685.768,swift-order-service,1.307
1790095690.775,swift-user-service,2.310
1790095690.778,swift-product-service,2.226
1790095690.781,swift-order-service,1.802
1790095695.784,swift-user-service,2.501
1790095695.787,swift-product-service,1.687
1790095695.789,swift-order-service,1.142
1790095700.796,swift-user-service,5.600
1790095700.802,swift-product-service,3.995
1790095700.806,swift-order-service,3.045
1790095705.822,swift-user-service,5.840
1790095705.827,swift-product-service,4.141
1790095705.831,swift-order-service,2.983
1790095710.846,swift-user-service,4.696
1790095710.851,swift-product-service,4.168
1790095710.855,swift-order-service,2.994
1790095715.872,swift-user-service,6.429
1790095715.877,swift-product-service,3.937
1790095715.881,swift-order-service,3.022
