t,service,metric,labels,value
1790105747.004,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48738304.0
1790105747.004,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",44945408.0
1790105747.004,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42291200.0
1790105752.023,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48762880.0
1790105752.023,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45035520.0
1790105752.023,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42299392.0
1790105757.038,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48766976.0
1790105757.038,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45158400.0
1790105757.038,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42299392.0
1790105762.064,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48836608.0
1790105762.064,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45203456.0
1790105762.064,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42311680.0
1790105767.080,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48836608.0
1790105767.080,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45309952.0
1790105767.080,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790105772.105,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48836608.0
1790105772.105,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45383680.0
1790105772.105,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790105777.120,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48836608.0
1790105777.120,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45436928.0
1790105777.120,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42323968.0
1790105782.068,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48840704.0
1790105782.068,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45490176.0
1790105782.068,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42328064.0
1790105787.084,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48844800.0
1790105787.084,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45535232.0
1790105787.084,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790105792.099,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48844800.0
1790105792.099,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45645824.0
1790105792.099,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790105797.117,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48844800.0
1790105797.117,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45813760.0
1790105797.117,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42344448.0
1790105802.149,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48844800.0
1790105802.149,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45887488.0
1790105802.149,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42348544.0
1790105807.162,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48844800.0
1790105807.162,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45985792.0
1790105807.162,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42352640.0
1790105812.187,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48861184.0
1790105812.187,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46338048.0
1790105812.187,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42360832.0
1790105817.211,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48861184.0
1790105817.211,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46387200.0
1790105817.211,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42364928.0
1790105822.228,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48861184.0
1790105822.228,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46460928.0
1790105822.228,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42373120.0
1790105827.252,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48873472.0
1790105827.252,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46481408.0
1790105827.252,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42373120.0
1790105832.270,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48906240.0
1790105832.270,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46505984.0
1790105832.270,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42381312.0
1790105837.288,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48922624.0
1790105837.288,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46592000.0
1790105837.288,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42385408.0
1790105842.305,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48930816.0
1790105842.305,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46641152.0
1790105842.305,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42389504.0
1790105847.327,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48934912.0
1790105847.327,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46723072.0
1790105847.327,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42393600.0
1790105852.353,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48996352.0
1790105852.353,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46809088.0
1790105852.353,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42401792.0
1790105857.365,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49000448.0
1790105857.365,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46862336.0
1790105857.365,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42401792.0
1790105862.381,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49065984.0
1790105862.381,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46911488.0
