t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790109585.546,java-order-service,2.41,317823385.6,29.60,38
1790109585.546,java-user-service,28.66,360290713.6,33.56,44
1790109585.546,java-product-service,3.38,379899084.8,35.38,43
1790109585.546,research-postgres,0.27,138202316.8,12.87,44
1790109585.546,research-redis,0.65,7683964.928,1.43,8
1790109589.668,java-order-service,4.42,318871961.6,29.70,38
1790109589.668,java-user-service,17.95,360500428.8,33.58,44
1790109589.668,java-product-service,2.01,380737945.6,35.46,43
1790109589.668,research-postgres,0.16,138202316.8,12.88,44
1790109589.668,research-redis,0.67,7917797.376,1.47,8
1790109593.840,java-order-service,2.65,319396249.6,29.75,38
1790109593.840,java-user-service,19.65,360605286.4,33.59,44
1790109593.840,java-product-service,8.25,380947660.8,35.48,43
1790109593.840,research-postgres,0.12,139041177.6,12.95,44
1790109593.840,research-redis,2.33,7311720.448,1.36,8
1790109598.000,java-order-service,2.03,319396249.6,29.75,38
1790109598.000,java-user-service,21.42,361129574.4,33.63,44
1790109598.000,java-product-service,2.3,380842803.2,35.47,43
1790109598.000,research-postgres,0.22,138936320.0,12.94,44
1790109598.000,research-redis,0.74,7278166.016,1.36,8
1790109602.106,java-order-service,1.36,319501107.2,29.76,38
1790109602.106,java-user-service,37.48,361549004.8,33.67,44
1790109602.106,java-product-service,2.7,381471948.8,35.53,43
1790109602.106,research-postgres,0.22,138726604.8,12.92,44
1790109602.106,research-redis,0.71,7520387.072,1.40,8
1790109606.259,java-order-service,1.58,319291392.0,29.73,38
1790109606.259,java-user-service,29.68,362178150.4,33.73,44
1790109606.259,java-product-service,2.75,381471948.8,35.53,43
1790109606.259,research-postgres,1.22,138202316.8,12.87,44
1790109606.259,research-redis,0.68,7458521.088,1.39,8
1790109610.369,java-order-service,9.57,321703116.8,29.96,38
1790109610.369,java-user-service,30.57,361863577.6,33.71,44
1790109610.369,java-product-service,11.13,382101094.4,35.59,43
1790109610.369,research-postgres,0.3,137887744.0,12.84,44
1790109610.369,research-redis,0.6,8212447.232,1.53,8
1790109614.485,java-order-service,1.93,321703116.8,29.96,38
1790109614.485,java-user-service,42.52,362597580.8,33.77,44
1790109614.485,java-product-service,6.85,382101094.4,35.58,43
1790109614.485,research-postgres,0.24,139146035.2,12.96,44
1790109614.485,research-redis,0.64,7786725.376,1.45,8
1790109618.615,java-order-service,1.69,322017689.6,29.99,38
1790109618.615,java-user-service,43.96,362912153.6,33.79,44
1790109618.615,java-product-service,7.07,382520524.8,35.63,43
1790109618.615,research-postgres,0.57,139355750.4,12.98,44
1790109618.615,research-redis,0.74,7716470.784,1.44,8
1790109622.716,java-order-service,1.38,322227404.8,30.01,38
1790109622.716,java-user-service,46.47,361653862.4,33.68,44
