t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790095474.975,nan,43843584.0
1790095479.092,0.7199252595293499,45563904.0
1790095483.259,1.446723790983225,47497216.0
1790095487.398,0.9785867422539417,47824896.0
1790095491.491,1.460309207521104,48087040.0
1790095495.603,1.6910678943520294,48611328.0
1790095499.742,1.9423794426495167,49512448.0
1790095503.856,1.9342906509547306,46006272.0
1790095507.991,2.4559869154688787,46776320.0
1790095512.064,1.4588228910772363,47169536.0
1790095516.174,1.702960348168028,47480832.0
1790095520.282,2.192595690403253,47841280.0
1790095524.391,2.182322342751475,48136192.0
1790095528.511,1.4580607609906733,48840704.0
1790095532.632,1.2122008040522616,49954816.0
1790095536.760,1.923871977296839,50511872.0
1790095540.919,1.6747048345597297,50921472.0
1790095545.099,1.6789175649351145,51167232.0
1790095549.264,1.2106312155807635,51118080.0
1790095553.398,1.681879976160488,50823168.0
1790095557.560,1.439094335220512,50921472.0
1790095561.720,1.6809874223641705,50937856.0
1790095565.893,1.9390211865704565,51200000.0
1790095570.019,1.4392782854819197,51478528.0
1790095574.188,2.1649895417466993,51511296.0
1790095578.345,1.681987215692553,51576832.0
1790095582.507,2.4091549062783715,51609600.0
1790095586.655,1.4498998095286395,51691520.0
1790095590.796,2.4054426737499566,51757056.0
1790095594.953,1.9100469086544396,51806208.0
1790095599.136,2.1697442909529636,51838976.0
1790095603.289,1.678611935770729,51888128.0
1790095607.460,1.9392685143749608,51920896.0
1790095611.585,2.1708513167789953,51986432.0
1790095615.731,1.6754448141071803,51986432.0
1790095619.909,2.65764038408167,52248576.0
1790095624.048,1.6822090608908393,52068352.0
1790095628.202,2.1744292839246486,52133888.0
1790095632.348,1.918887144422279,52396032.0
1790095636.517,2.155278299137862,52461568.0
1790095640.693,2.1682222291403397,52510720.0
1790095644.836,2.1683241067813963,52805632.0
1790095648.994,2.167096110514921,53133312.0
1790095653.147,2.413635904841276,53133312.0
1790095657.290,1.9194695801682018,53133312.0
1790095661.455,2.178087178449471,53248000.0
1790095665.590,1.919614750167824,53510144.0
1790095669.758,2.1752229260384426,53575680.0
1790095673.895,1.9264992083449877,53133312.0
1790095678.048,2.160466511561913,53346304.0
1790095682.214,2.405332730495352,53362688.0
1790095686.371,1.6773927351728994,53411840.0
1790095690.544,1.9165262304086796,53460992.0
1790095694.718,1.6919144418271093,53493760.0
1790095698.856,1.4430177458708027,53510144.0
1790095703.014,1.4412240376271623,53510144.0
1790095707.177,0.9628215743631648,53526528.0
1790095711.325,0.9675215216990891,53526528.0
1790095715.466,0.0,0.0
