t,service,metric,labels,value
1790111085.199,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48631808.0
1790111085.199,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45154304.0
1790111085.199,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42291200.0
1790111090.211,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48680960.0
1790111090.211,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45244416.0
1790111090.211,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42295296.0
1790111095.219,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49283072.0
1790111095.219,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45264896.0
1790111095.219,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42303488.0
1790111100.276,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50151424.0
1790111100.276,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45273088.0
1790111100.276,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790111105.382,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50782208.0
1790111105.382,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45350912.0
1790111105.382,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42319872.0
1790111110.482,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51400704.0
1790111110.482,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45416448.0
1790111110.482,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42319872.0
1790111115.882,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51884032.0
1790111115.882,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45486080.0
1790111115.882,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790111121.185,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52396032.0
1790111121.185,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45551616.0
1790111121.185,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790111126.377,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53432320.0
1790111126.377,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45559808.0
1790111126.377,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42340352.0
1790111132.185,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54652928.0
1790111132.185,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45563904.0
1790111132.185,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42352640.0
1790111137.776,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55762944.0
1790111137.776,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45506560.0
1790111137.776,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42360832.0
1790111144.488,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",56401920.0
1790111144.488,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45522944.0
