t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790094828.624,nan,56229888.0
1790094832.746,0.7147585175180969,58425344.0
1790094836.943,0.9516734562647943,60112896.0
1790094841.142,0.7249698700115265,61833216.0
1790094845.285,0.9648763534090058,63635456.0
1790094849.430,0.9540498716510373,65503232.0
1790094853.613,1.9308601677376493,66322432.0
1790094857.766,1.1941816761348671,66387968.0
1790094861.953,1.1999738851508528,66420736.0
1790094866.114,2.180128665973008,66453504.0
1790094870.248,1.2020857111544077,60604416.0
1790094874.407,1.920444573131257,60719104.0
1790094878.573,2.419063003430278,61325312.0
1790094882.698,1.694855817523935,61489152.0
1790094886.833,2.080970030216696,61358080.0
1790094891.159,3.136895407406422,61603840.0
1790094895.306,2.4075615602852967,61816832.0
1790094899.459,3.1266318554328043,63389696.0
1790094903.618,2.888554404769233,63619072.0
1790094907.766,3.395828723751119,64126976.0
1790094911.895,3.870143222521141,64798720.0
1790094916.019,3.15627140322743,65208320.0
1790094920.144,4.119601092425753,65994752.0
1790094924.270,3.3879897786086453,66502656.0
1790094928.400,4.346766596899211,70139904.0
1790094932.542,3.40322013232395,70270976.0
1790094936.652,4.365707497286803,71221248.0
1790094940.782,3.1462126982678016,71467008.0
1790094944.911,3.8731776321504032,72007680.0
1790094949.040,3.8873581967820896,72089600.0
1790094953.153,4.355585021962685,73138176.0
1790094957.292,3.3680450774618342,73203712.0
1790094961.453,4.1280973321576,74432512.0
1790094965.561,2.913624147844944,74465280.0
1790094969.689,4.30147108969939,75448320.0
1790094973.872,3.372335905015395,75530240.0
1790094978.015,4.366406393141971,76955648.0
1790094982.148,3.0922255406394683,77316096.0
1790094986.352,4.060570311089647,78053376.0
1790094990.538,3.109708485817123,78364672.0
1790094994.709,3.8421500557038204,80216064.0
1790094998.876,3.163368524577294,80740352.0
1790095002.044,3.1311343248390173,80756736.0
1790095006.188,3.8681241862377447,81313792.0
1790095010.333,3.125139102800119,81346560.0
1790095014.485,3.825162218750205,81903616.0
1790095018.667,2.895579602071911,81903616.0
1790095022.813,3.147600640788922,82690048.0
1790095026.949,4.116187953532668,81461248.0
1790095031.077,2.6513211424921277,81494016.0
1790095035.225,1.9219149206471413,81543168.0
1790095039.391,0.9534022616999548,81559552.0
1790095043.587,0.0,0.0
