t,service,metric,labels,value
1790102880.321,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48713728.0
1790102880.321,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45277184.0
1790102880.321,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42278912.0
1790102885.332,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48721920.0
1790102885.332,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45371392.0
1790102885.332,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42287104.0
1790102890.356,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102890.356,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45522944.0
1790102890.356,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42287104.0
1790102895.381,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102895.381,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45649920.0
1790102895.381,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42291200.0
1790102900.403,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102900.403,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45703168.0
1790102900.403,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42295296.0
1790102905.417,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102905.417,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45817856.0
1790102905.417,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42303488.0
1790102910.439,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102910.439,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45887488.0
1790102910.439,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42311680.0
1790102915.446,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102915.446,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46018560.0
1790102915.446,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790102920.457,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102920.457,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46059520.0
1790102920.457,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42319872.0
1790102925.468,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102925.468,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46088192.0
1790102925.468,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42328064.0
1790102930.477,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102930.477,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46161920.0
1790102930.477,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790102935.498,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48726016.0
1790102935.498,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46206976.0
1790102935.498,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42336256.0
1790102940.524,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48730112.0
1790102940.524,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46235648.0
1790102940.524,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42340352.0
1790102945.541,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48795648.0
1790102945.541,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46366720.0
1790102945.541,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42348544.0
1790102950.567,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102950.567,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46419968.0
1790102950.567,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42352640.0
1790102955.594,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102955.594,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46489600.0
1790102955.594,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42356736.0
1790102960.619,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102960.619,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46526464.0
1790102960.619,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42360832.0
1790102965.643,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102965.643,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46575616.0
1790102965.643,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42364928.0
1790102970.662,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102970.662,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46587904.0
1790102970.662,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42369024.0
1790102975.687,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102975.687,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46616576.0
1790102975.687,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42377216.0
1790102980.709,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102980.709,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46665728.0
1790102980.709,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42377216.0
1790102985.723,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102985.723,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46739456.0
1790102985.723,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42385408.0
1790102990.742,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102990.742,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46809088.0
1790102990.742,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42385408.0
1790102995.788,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48832512.0
1790102995.788,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46829568.0
1790102995.788,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42393600.0
1790103000.803,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48893952.0
1790103000.803,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46866432.0
1790103000.803,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42393600.0
1790103005.827,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48893952.0
1790103005.827,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46891008.0
1790103005.827,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42397696.0
1790103010.852,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48893952.0
1790103010.852,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46919680.0
1790103010.852,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42401792.0
1790103015.878,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48918528.0
1790103015.878,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46936064.0
1790103015.878,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42409984.0
1790103020.906,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48922624.0
1790103020.906,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47013888.0
1790103020.906,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42409984.0
1790103025.932,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48930816.0
1790103025.932,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47050752.0
1790103025.932,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42414080.0
1790103030.952,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48930816.0
1790103030.952,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47099904.0
1790103030.952,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42418176.0
