t,service,latency_ms
1790111485.330,swift-user-service,3.849
1790111485.333,swift-product-service,2.270
1790111485.335,swift-order-service,1.744
1790111490.352,swift-user-service,6.280
1790111490.357,swift-product-service,4.117
1790111490.361,swift-order-service,2.999
1790111495.378,swift-user-service,5.964
1790111495.382,swift-product-service,3.608
1790111495.386,swift-order-service,2.839
1790111500.399,swift-user-service,4.989
1790111500.404,swift-product-service,3.676
1790111500.408,swift-order-service,3.120
1790111505.421,swift-user-service,5.766
1790111505.426,swift-product-service,3.904
1790111505.430,swift-order-service,2.849
1790111510.436,swift-user-service,2.644
1790111510.439,swift-product-service,1.912
1790111510.441,swift-order-service,1.582
1790111515.449,swift-user-service,2.252
1790111515.452,swift-product-service,1.812
1790111515.454,swift-order-service,1.283
1790111520.462,swift-user-service,1.343
1790111520.464,swift-product-service,1.146
1790111520.466,swift-order-service,0.990
1790111525.478,swift-user-service,2.464
1790111525.481,swift-product-service,1.673
1790111525.483,swift-order-service,1.324
1790111530.487,swift-user-service,2.019
1790111530.489,swift-product-service,1.574
1790111530.492,swift-order-service,1.442
1790111535.546,swift-user-service,46.406
1790111535.549,swift-product-service,2.617
1790111535.552,swift-order-service,2.274
1790111540.568,swift-user-service,5.658
1790111540.573,swift-product-service,3.859
1790111540.577,swift-order-service,3.036
1790111545.594,swift-user-service,6.345
1790111545.599,swift-product-service,3.604
1790111545.603,swift-order-service,3.155
1790111550.613,swift-user-service,5.864
1790111550.618,swift-product-service,3.911
1790111550.623,swift-order-service,3.439
1790111555.627,swift-user-service,3.296
1790111555.631,swift-product-service,3.382
1790111555.635,swift-order-service,2.807
1790111560.644,swift-user-service,3.681
1790111560.649,swift-product-service,3.385
1790111560.654,swift-order-service,3.455
1790111565.660,swift-user-service,4.317
1790111565.664,swift-product-service,3.292
1790111565.675,swift-order-service,9.678
1790111570.685,swift-user-service,1.434
1790111570.687,swift-product-service,1.319
1790111570.689,swift-order-service,0.916
1790111575.748,swift-user-service,49.011
1790111575.753,swift-product-service,3.509
1790111575.756,swift-order-service,2.598
1790111580.764,swift-user-service,6.412
1790111580.769,swift-product-service,3.803
1790111580.774,swift-order-service,3.657
1790111585.790,swift-user-service,5.733
1790111585.796,swift-product-service,5.020
1790111585.800,swift-order-service,3.446
1790111590.807,swift-user-service,5.967
1790111590.812,swift-product-service,3.695
1790111590.816,swift-order-service,2.884
1790111595.829,swift-user-service,6.002
1790111595.834,swift-product-service,3.845
1790111595.839,swift-order-service,4.456
1790111600.854,swift-user-service,5.227
1790111600.859,swift-product-service,3.798
1790111600.864,swift-order-service,3.259
1790111605.878,swift-user-service,5.973
1790111605.882,swift-product-service,3.297
1790111605.886,swift-order-service,3.213
1790111610.894,swift-user-service,5.942
1790111610.899,swift-product-service,3.945
1790111610.903,swift-order-service,3.162
1790111615.913,swift-user-service,4.489
1790111615.917,swift-product-service,2.948
1790111615.921,swift-order-service,2.774
1790111620.947,swift-user-service,15.309
1790111620.951,swift-product-service,3.674
1790111620.955,swift-order-service,2.882
1790111625.960,swift-user-service,1.975
1790111625.963,swift-product-service,2.226
1790111625.965,swift-order-service,1.750
1790111631.038,swift-user-service,62.055
1790111631.041,swift-product-service,2.786
1790111631.044,swift-order-service,2.069
1790111636.069,swift-user-service,14.487
1790111636.075,swift-product-service,4.866
1790111636.079,swift-order-service,3.100
1790111641.093,swift-user-service,6.454
1790111641.098,swift-product-service,3.920
1790111641.103,swift-order-service,3.252
1790111646.119,swift-user-service,6.059
1790111646.124,swift-product-service,3.885
1790111646.128,swift-order-service,3.024
1790111651.134,swift-user-service,4.121
1790111651.141,swift-product-service,5.876
1790111651.147,swift-order-service,5.108
1790111656.159,swift-user-service,5.667
1790111656.165,swift-product-service,4.021
1790111656.169,swift-order-service,3.489
1790111661.186,swift-user-service,5.924
1790111661.190,swift-product-service,3.534
1790111661.195,swift-order-service,3.413
1790111666.211,swift-user-service,5.561
1790111666.216,swift-product-service,3.602
1790111666.219,swift-order-service,2.913
1790111671.234,swift-user-service,5.694
1790111671.238,swift-product-service,3.300
1790111671.242,swift-order-service,2.919
1790111676.258,swift-user-service,5.820
1790111676.262,swift-product-service,3.062
1790111676.267,swift-order-service,3.321
1790111681.274,swift-user-service,5.811
1790111681.279,swift-product-service,3.711
1790111681.283,swift-order-service,3.204
1790111686.289,swift-user-service,4.927
1790111686.296,swift-product-service,5.440
1790111686.304,swift-order-service,7.578
1790111691.315,swift-user-service,5.555
1790111691.320,swift-product-service,3.458
1790111691.324,swift-order-service,3.209
1790111696.341,swift-user-service,6.189
1790111696.346,swift-product-service,3.914
1790111696.350,swift-order-service,3.030
1790111701.366,swift-user-service,6.374
1790111701.372,swift-product-service,3.930
1790111701.376,swift-order-service,3.050
1790111706.392,swift-user-service,5.497
1790111706.397,swift-product-service,4.072
1790111706.401,swift-order-service,3.070
1790111711.418,swift-user-service,8.117
1790111711.424,swift-product-service,3.918
1790111711.428,swift-order-service,3.151
1790111716.444,swift-user-service,6.348
1790111716.450,swift-product-service,4.417
1790111716.454,swift-order-service,3.058
1790111721.467,swift-user-service,6.762
1790111721.475,swift-product-service,6.177
1790111721.480,swift-order-service,4.296
1790111726.492,swift-user-service,4.290
1790111726.497,swift-product-service,3.708
1790111726.501,swift-order-service,2.855
